,acc,loss,val_acc,val_loss
0,1.0,0.06093115359544754,0.8831999897956848,0.3847846984863281
1,1.0,0.011672120541334152,0.8909000158309937,0.3680737018585205
2,1.0,0.0037344470620155334,0.8906999826431274,0.36791548132896423
3,1.0,0.003481297055259347,0.8919000029563904,0.37054142355918884
4,1.0,0.0016048125689849257,0.8914999961853027,0.37528133392333984
5,1.0,0.00188543857075274,0.8924000263214111,0.3788272738456726
6,1.0,0.0014823966193944216,0.8930000066757202,0.38152799010276794
7,1.0,0.0006937936414033175,0.8925999999046326,0.38446980714797974
8,1.0,0.0009723295806907117,0.891700029373169,0.38820981979370117
9,1.0,0.0007602781988680363,0.8925999999046326,0.3915443420410156
