,acc_ensemble,acc_1,acc_2,loss_1,loss_2
0,0.5624999999999999,0.5200000000000001,0.4699999999999999,221.3085174560547,153.65866088867188
1,0.645,0.5574999999999999,0.6050000000000001,158.3789520263672,136.35186767578125
2,0.6700000000000002,0.6275000000000002,0.6050000000000001,44.01399230957031,8.531519889831543
3,0.74,0.6725,0.6924999999999998,6.873644828796387,124.58674621582031
4,0.725,0.6525,0.605,86.32923889160156,84.99610900878906
5,0.7324999999999999,0.6675000000000001,0.6725,104.18190002441406,46.32364273071289
6,0.7374999999999999,0.71,0.675,31.467439651489258,36.462646484375
7,0.755,0.7275000000000001,0.6875,7.035770416259766,52.35423278808594
8,0.7375,0.72,0.63,36.65303039550781,118.95478820800781
9,0.7975000000000001,0.74,0.7675,52.82219696044922,46.883392333984375
10,0.7925,0.7100000000000001,0.7625,43.34225082397461,25.776243209838867
11,0.7924999999999999,0.7325000000000002,0.75,34.09545135498047,46.85554122924805
12,0.805,0.7224999999999999,0.755,24.055992126464844,5.3033905029296875
13,0.8400000000000001,0.7974999999999999,0.7925000000000001,43.63426971435547,59.366485595703125
14,0.7875,0.76,0.7699999999999999,12.235973358154297,33.757694244384766
15,0.8399999999999999,0.7925,0.8,30.88775634765625,23.339061737060547
16,0.8575000000000002,0.7925,0.8100000000000002,11.355964660644531,21.641706466674805
17,0.8150000000000001,0.8025,0.7950000000000002,21.988723754882812,29.369064331054688
18,0.835,0.7900000000000001,0.7875000000000001,4.391448497772217,76.89546203613281
19,0.8450000000000001,0.825,0.795,7.654451847076416,44.25520324707031
20,0.8275,0.775,0.785,29.191699981689453,5.191755294799805
21,0.86,0.835,0.8375,27.053009033203125,4.250321388244629
22,0.845,0.8075000000000001,0.805,5.768216133117676,108.90267181396484
23,0.845,0.8150000000000001,0.8125,47.600547790527344,7.950647354125977
24,0.8300000000000001,0.7975,0.7950000000000002,15.99224853515625,25.893600463867188
25,0.8574999999999999,0.825,0.7899999999999999,25.664794921875,4.355603218078613
26,0.8699999999999999,0.8150000000000001,0.8074999999999999,19.208831787109375,18.408710479736328
27,0.8575000000000002,0.8450000000000001,0.7750000000000001,7.320736408233643,19.729045867919922
28,0.8225000000000001,0.7449999999999999,0.78,11.737123489379883,4.237074375152588
29,0.8525,0.825,0.8149999999999998,12.618879318237305,27.785228729248047
30,0.8625,0.82,0.8350000000000002,19.149036407470703,3.3596010208129883
31,0.8874999999999998,0.8149999999999998,0.8425,29.571819305419922,2.9158945083618164
32,0.8400000000000001,0.8200000000000001,0.8075000000000001,1.9447503089904785,22.19042205810547
33,0.8724999999999999,0.82,0.8424999999999999,33.802406311035156,10.542058944702148
34,0.875,0.8375,0.8225,4.007527828216553,14.664329528808594
35,0.89,0.8400000000000001,0.8625,28.863468170166016,14.474363327026367
36,0.8800000000000001,0.8300000000000001,0.8325000000000001,5.513145446777344,22.11465072631836
37,0.8799999999999999,0.82,0.8574999999999999,59.397396087646484,34.45444869995117
38,0.8874999999999998,0.8375,0.8474999999999999,0.0,27.100461959838867
39,0.85,0.7975,0.8300000000000001,44.92250061035156,67.99617004394531
40,0.9,0.8399999999999999,0.85,33.11077117919922,6.903805255889893
41,0.9049999999999999,0.8800000000000001,0.8525,2.8890204429626465,19.307079315185547
42,0.8949999999999999,0.8625,0.8724999999999999,3.9183905124664307,33.87742614746094
43,0.9024999999999999,0.85,0.8949999999999998,4.0216264724731445,0.1189737319946289
44,0.9199999999999999,0.8825,0.9024999999999999,0.13952255249023438,0.6454086303710938
45,0.9075,0.8775000000000001,0.8799999999999999,0.0,11.341796875
46,0.9149999999999998,0.8874999999999998,0.8799999999999999,1.4248895645141602,0.10780930519104004
47,0.9199999999999999,0.8949999999999998,0.885,4.169133186340332,3.9285202026367188
48,0.9225,0.9024999999999999,0.8825,1.5660333633422852,0.6686575412750244
49,0.925,0.8875,0.8799999999999999,8.313713073730469,0.5603237152099609
50,0.9199999999999999,0.8999999999999998,0.8899999999999999,0.10238504409790039,2.5714173316955566
51,0.9199999999999999,0.8925000000000001,0.8875,3.57836651802063,4.397285461425781
52,0.9199999999999999,0.8999999999999998,0.885,0.0,0.47759151458740234
53,0.9174999999999999,0.8999999999999998,0.885,0.0,1.6218023300170898
54,0.9174999999999999,0.8925000000000001,0.8875,0.8185319900512695,3.49398136138916
55,0.9174999999999999,0.8924999999999998,0.885,9.187887191772461,9.376681327819824
56,0.9174999999999999,0.8874999999999998,0.885,3.999498128890991,7.628851413726807
57,0.9174999999999999,0.8899999999999999,0.885,2.565998077392578,0.0
58,0.9174999999999999,0.8875,0.885,6.834184646606445,6.581707954406738
59,0.9174999999999999,0.885,0.885,1.6412396430969238,1.8815593719482422
