,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.4375,0.25,0.1875,0.21875,0.09375,0.03125,4.574780464172363,5.023645401000977,5.040252208709717,5.4617791175842285,5.326550006866455,0.13398750126361847,0.14198750257492065,0.13944999873638153,0.13956250250339508,0.13744999468326569,0.2449374943971634,5.113936901092529,5.090035438537598,5.0846099853515625,5.070006370544434,5.1037068367004395
1,0.46875,0.3125,0.75,0.6875,0.375,0.03125,3.6953535079956055,4.196089267730713,2.9871983528137207,3.248114585876465,4.103546619415283,0.2695375084877014,0.27059999108314514,0.2680875062942505,0.268512487411499,0.2670624852180481,0.3865250051021576,4.3900299072265625,4.395370960235596,4.380462646484375,4.40037202835083,4.390064716339111
2,0.65625,0.625,0.96875,0.5625,0.8125,0.09375,3.224778413772583,3.2894463539123535,2.2746689319610596,3.6290645599365234,2.5077836513519287,0.33230000734329224,0.33221250772476196,0.3312999904155731,0.3301500082015991,0.3341749906539917,0.4592374861240387,3.998385190963745,3.985203504562378,3.9854109287261963,3.9998676776885986,3.9744069576263428
3,0.84375,0.90625,0.9375,0.90625,0.875,0.1875,2.1634559631347656,1.997391939163208,1.9432322978973389,1.749480128288269,1.996559500694275,0.36675000190734863,0.37002500891685486,0.36867499351501465,0.36899998784065247,0.3704875111579895,0.4996750056743622,3.737330436706543,3.7275848388671875,3.7254374027252197,3.7335569858551025,3.71877384185791
4,0.90625,0.96875,0.28125,0.96875,0.96875,0.15625,1.6370933055877686,1.7522364854812622,3.8958210945129395,1.5835671424865723,1.3381481170654297,0.38871249556541443,0.3934375047683716,0.39112499356269836,0.38804998993873596,0.39083749055862427,0.528249979019165,3.5669610500335693,3.5490024089813232,3.5531227588653564,3.5714609622955322,3.553975820541382
5,1.0,0.96875,0.9375,0.59375,0.25,0.34375,1.1152706146240234,1.1142014265060425,1.984410285949707,3.033151388168335,3.8869147300720215,0.4010624885559082,0.40904998779296875,0.4002875089645386,0.4050750136375427,0.4078499972820282,0.5463874936103821,3.4501211643218994,3.4198827743530273,3.441657781600952,3.433668851852417,3.4273641109466553
6,0.84375,0.96875,0.96875,1.0,1.0,0.28125,1.7347557544708252,1.4382750988006592,1.246753215789795,1.0890769958496094,1.0830817222595215,0.41225001215934753,0.41421249508857727,0.4107874929904938,0.41519999504089355,0.414187490940094,0.5590624809265137,3.3528811931610107,3.340623378753662,3.35028076171875,3.3354010581970215,3.349411725997925
7,1.0,1.0,0.96875,0.84375,1.0,0.125,1.0514843463897705,0.9610800743103027,1.0116567611694336,1.9040721654891968,0.7012023329734802,0.419950008392334,0.4203000068664551,0.41772499680519104,0.42768749594688416,0.4187124967575073,0.5688375234603882,3.2825403213500977,3.284165143966675,3.2837483882904053,3.2495996952056885,3.2840945720672607
8,1.0,0.90625,1.0,1.0,0.34375,0.125,0.7208628058433533,1.5641719102859497,0.8919945955276489,0.6942864656448364,3.7411670684814453,0.42502498626708984,0.41975000500679016,0.42307499051094055,0.43037500977516174,0.424699991941452,0.576087474822998,3.225756883621216,3.2540323734283447,3.2303359508514404,3.1985414028167725,3.233762502670288
9,0.96875,0.96875,1.0,1.0,1.0,0.1875,0.9887510538101196,1.2244362831115723,0.8469812870025635,0.7648164629936218,0.8684326410293579,0.429749995470047,0.4222249984741211,0.4260750114917755,0.43166249990463257,0.42793750762939453,0.5815250277519226,3.182161569595337,3.2127387523651123,3.1881117820739746,3.1617348194122314,3.1834709644317627
10,0.59375,0.84375,1.0,1.0,1.0,0.03125,2.5681982040405273,2.05460786819458,0.5486018061637878,0.6054565906524658,0.5296368598937988,0.429812490940094,0.42445001006126404,0.4279625117778778,0.43290001153945923,0.43143749237060547,0.583175003528595,3.1546905040740967,3.17958402633667,3.1596286296844482,3.129000186920166,3.146233320236206
11,1.0,1.0,0.46875,1.0,0.53125,0.03125,0.7686159610748291,0.6216883659362793,2.696298122406006,0.6204066276550293,2.825014591217041,0.4316999912261963,0.4261625111103058,0.4251124858856201,0.4366750121116638,0.4327000081539154,0.5859749913215637,3.1293551921844482,3.1501729488372803,3.1510775089263916,3.0976498126983643,3.1160166263580322
12,0.25,1.0,1.0,0.9375,0.65625,0.0625,3.6580934524536133,0.5465811491012573,0.6572093367576599,1.300559639930725,2.402592182159424,0.4337874948978424,0.42721250653266907,0.4257875084877014,0.43876248598098755,0.43502500653266907,0.5888500213623047,3.094939947128296,3.1255741119384766,3.1277358531951904,3.067519426345825,3.0829899311065674
13,0.96875,0.96875,1.0,0.53125,1.0,0.125,0.6483023166656494,0.8256120681762695,0.6060889959335327,3.2257227897644043,0.76160728931427,0.43281251192092896,0.4282875061035156,0.42848750948905945,0.43972501158714294,0.4377000033855438,0.5901874899864197,3.0811009407043457,3.104948043823242,3.099961757659912,3.0460824966430664,3.061025381088257
14,0.9375,1.0,1.0,1.0,1.0,0.09375,1.3383471965789795,0.39181727170944214,0.8494511842727661,1.0901310443878174,0.4628368616104126,0.4320000112056732,0.43082499504089355,0.4278374910354614,0.43962499499320984,0.43617498874664307,0.5914875268936157,3.0638742446899414,3.085907459259033,3.079594612121582,3.0326786041259766,3.0506677627563477
