,acc_ensemble,acc_1,acc_2,acc_3,loss_1,loss_2,loss_3
0,0.5320000052452087,0.4880000054836273,0.4880000054836273,0.5120000243186951,1.4683057069778442,1.3267145156860352,1.2366262674331665
1,0.6389999985694885,0.621999979019165,0.5809999704360962,0.6119999885559082,1.1850000619888306,1.041210412979126,1.1518646478652954
2,0.6890000104904175,0.6700000166893005,0.6259999871253967,0.6639999747276306,0.9082750082015991,1.1292476654052734,0.9839359521865845
3,0.7160000205039978,0.6940000057220459,0.6980000138282776,0.6980000138282776,0.914050281047821,0.8756466507911682,1.0485401153564453
4,0.7620000243186951,0.7300000190734863,0.7319999933242798,0.7329999804496765,0.7788927555084229,0.6890386343002319,0.812777578830719
5,0.7770000100135803,0.7509999871253967,0.7509999871253967,0.7409999966621399,0.7098938822746277,0.75661301612854,0.7427315711975098
6,0.7860000133514404,0.7720000147819519,0.7710000276565552,0.7609999775886536,0.6272722482681274,0.7217078804969788,0.6486737728118896
7,0.7990000247955322,0.8009999990463257,0.7850000262260437,0.7730000019073486,0.6137499809265137,0.5723069906234741,0.4469239115715027
8,0.8169999718666077,0.8029999732971191,0.8100000023841858,0.800000011920929,0.5733921527862549,0.46694299578666687,0.5681139230728149
9,0.8330000042915344,0.8209999799728394,0.828000009059906,0.8109999895095825,0.5643478035926819,0.6556657552719116,0.7277113199234009
10,0.8539999723434448,0.8299999833106995,0.8199999928474426,0.8420000076293945,0.3740963935852051,0.44120973348617554,0.686946451663971
11,0.8640000224113464,0.8410000205039978,0.843999981880188,0.8450000286102295,0.3821130096912384,0.39763447642326355,0.5650650262832642
12,0.8700000047683716,0.8379999995231628,0.859000027179718,0.8379999995231628,0.2972109615802765,0.841159999370575,0.33789023756980896
13,0.8769999742507935,0.8550000190734863,0.8579999804496765,0.8410000205039978,0.41498780250549316,0.4239546060562134,0.6837266683578491
14,0.8999999761581421,0.8700000047683716,0.8799999952316284,0.8619999885559082,0.296176552772522,0.6762810349464417,0.5886743664741516
