,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,0.9983333349227905,0.9983333349227905,1.0,1.0,1.0,0.9056000113487244,0.890999972820282,0.8891000151634216,0.8859000205993652,0.8906999826431274,0.8896999955177307,0.8892999887466431,0.004239313304424286,0.003918316215276718,0.013929431326687336,0.02339038997888565,0.0057376110926270485,0.00423308415338397,0.38393092155456543,0.40142643451690674,0.4113798439502716,0.39397603273391724,0.3966720700263977,0.3979392945766449
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089000225067139,0.9017999768257141,0.8960999846458435,0.9002000093460083,0.8991000056266785,0.9003999829292297,0.8999000191688538,0.001154471654444933,0.0011977623216807842,0.000977997318841517,0.0015520931920036674,0.0011548754991963506,0.0009143825154751539,0.35789141058921814,0.38651081919670105,0.3741113841533661,0.3727650046348572,0.370960533618927,0.3779541254043579
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9093999862670898,0.9021999835968018,0.8981000185012817,0.9017999768257141,0.8991000056266785,0.9021000266075134,0.9009000062942505,0.000661596073769033,0.0007466085953637958,0.0003208438865840435,0.000577618193347007,0.000848971598315984,0.0004981995443813503,0.36205118894577026,0.3884451687335968,0.3756570518016815,0.375324547290802,0.37366896867752075,0.3775399327278137
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090999960899353,0.9023000001907349,0.8982999920845032,0.9017999768257141,0.8998000025749207,0.902400016784668,0.9020000100135803,0.0004050637944601476,0.000692662491928786,0.0003738851228263229,0.0005925273289903998,0.0007851382833905518,0.00032231275690719485,0.3659656345844269,0.3912789523601532,0.37813568115234375,0.3787441551685333,0.37785181403160095,0.3794769048690796
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090999960899353,0.902999997138977,0.8989999890327454,0.9017999768257141,0.9007999897003174,0.9021999835968018,0.9017000198364258,0.0003936986322514713,0.0003721206448972225,0.0004583822737913579,0.0005943720461800694,0.0004477787297219038,0.0006723516271449625,0.3707725703716278,0.3932725489139557,0.3812849819660187,0.38149911165237427,0.3811761140823364,0.3815253973007202
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089999794960022,0.902899980545044,0.8998000025749207,0.9017999768257141,0.9010000228881836,0.9027000069618225,0.9021999835968018,0.0003680989029817283,0.0005379780195653439,0.000237948726862669,0.00011297967284917831,0.00021967070642858744,0.00024562282487750053,0.37274739146232605,0.39619046449661255,0.38318485021591187,0.38374561071395874,0.38394594192504883,0.38418009877204895
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9093000292778015,0.902899980545044,0.8999999761581421,0.9021000266075134,0.9007999897003174,0.9024999737739563,0.9024999737739563,0.00019325104949530214,0.00014714043936692178,0.00020984219736419618,0.0003721834800671786,0.00027585160569287837,0.00016168568981811404,0.3754890561103821,0.39865291118621826,0.38526099920272827,0.38626807928085327,0.386622816324234,0.38555288314819336
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089999794960022,0.9028000235557556,0.8996000289916992,0.9024999737739563,0.9010000228881836,0.9027000069618225,0.9028000235557556,0.0002487161837052554,0.0003258871438447386,0.0002068269532173872,0.0001385840296279639,0.00015876945690251887,0.0001743864268064499,0.37805595993995667,0.40138259530067444,0.3872363269329071,0.3887097239494324,0.38928890228271484,0.38820478320121765
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909500002861023,0.902899980545044,0.8999999761581421,0.9028000235557556,0.9016000032424927,0.9024999737739563,0.9025999903678894,0.00014794376329518855,0.00019480999617371708,0.00018731479940470308,0.00030911542125977576,0.000179282360477373,0.00019208727462682873,0.3805527687072754,0.40306124091148376,0.3890174925327301,0.39147162437438965,0.3921552300453186,0.38999587297439575
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909500002861023,0.9024999737739563,0.8998000025749207,0.9025999903678894,0.9014000296592712,0.902899980545044,0.902899980545044,0.00018008859478868544,0.00025263812858611345,0.00024635455338284373,0.00018595598521642387,8.672753756400198e-05,0.00011898166849277914,0.38323578238487244,0.40500688552856445,0.3916510045528412,0.39408496022224426,0.3941486179828644,0.3912561237812042
