,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6
0,0.6900000000000001,0.5375,0.48999999999999994,0.5025,0.5349999999999999,0.5250000000000001,0.4225,360.68572998046875,71.75341796875,165.32460021972656,168.94947814941406,243.61260986328125,148.03125
1,0.7225,0.5175,0.5299999999999998,0.6525,0.5549999999999999,0.595,0.485,101.32498931884766,56.83597946166992,300.02789306640625,194.63653564453125,203.8126678466797,159.28713989257812
2,0.7074999999999999,0.5599999999999999,0.5650000000000002,0.615,0.5675,0.5974999999999999,0.5800000000000001,219.45565795898438,79.56006622314453,92.51744079589844,193.82308959960938,10.928489685058594,292.15570068359375
3,0.7650000000000001,0.6475000000000001,0.6775,0.6224999999999999,0.635,0.655,0.6125,72.58657836914062,51.60118103027344,135.71099853515625,83.30763244628906,5.1988725662231445,70.94593811035156
4,0.77,0.58,0.6325,0.7,0.67,0.6799999999999999,0.6525000000000001,296.32342529296875,60.94099426269531,239.5399932861328,204.619873046875,230.40179443359375,6.313551425933838
5,0.7950000000000002,0.5775,0.69,0.6375,0.6725,0.7,0.6575000000000001,103.99798583984375,205.59539794921875,68.23424530029297,143.41807556152344,16.210269927978516,8.987824440002441
6,0.825,0.6125,0.7249999999999999,0.7075,0.7224999999999999,0.7725000000000001,0.72,154.15951538085938,117.17245483398438,98.41555786132812,64.46591186523438,28.932907104492188,29.050613403320312
7,0.8425,0.7075,0.7324999999999999,0.6799999999999999,0.7225000000000001,0.7424999999999999,0.67,51.81182098388672,124.23307037353516,16.156457901000977,108.64891052246094,6.683121681213379,75.51079559326172
8,0.8225000000000001,0.7575000000000001,0.6599999999999999,0.7175,0.7325000000000002,0.7050000000000001,0.7074999999999999,31.46295166015625,37.4105339050293,202.91319274902344,128.78289794921875,139.30897521972656,46.10384750366211
9,0.8425,0.74,0.745,0.6725000000000001,0.735,0.74,0.7325000000000002,144.87789916992188,24.889362335205078,58.730411529541016,10.297351837158203,18.714214324951172,73.55264282226562
10,0.8500000000000002,0.7325000000000002,0.76,0.765,0.7575000000000001,0.7500000000000001,0.665,132.23956298828125,56.484596252441406,54.70860290527344,25.68476104736328,73.57894134521484,336.71484375
11,0.85,0.7225,0.7549999999999999,0.7475,0.7625000000000001,0.7375000000000002,0.745,56.65937805175781,17.200904846191406,9.367729187011719,224.15011596679688,7.9437360763549805,53.99067687988281
12,0.8574999999999999,0.6649999999999998,0.6975,0.7825,0.7225,0.76,0.7175,66.6645278930664,61.2821044921875,2.4086360931396484,12.570758819580078,11.111886978149414,19.675769805908203
13,0.8675,0.7525000000000001,0.7699999999999999,0.7275,0.7975000000000001,0.7474999999999999,0.75,24.86012077331543,36.118125915527344,119.73985290527344,114.2957763671875,32.676456451416016,10.602128028869629
14,0.8700000000000001,0.7374999999999999,0.7875000000000001,0.7650000000000001,0.7750000000000001,0.7925,0.6975,55.05177307128906,5.822910785675049,25.204561233520508,26.838809967041016,7.878661155700684,49.711509704589844
15,0.8675000000000003,0.7725000000000001,0.7674999999999998,0.8100000000000002,0.7575000000000001,0.8074999999999999,0.7025000000000001,31.292619705200195,19.84578514099121,3.0889806747436523,36.16805648803711,26.977039337158203,88.78273010253906
16,0.85,0.71,0.7375,0.8225000000000001,0.7574999999999998,0.8049999999999999,0.74,54.17222595214844,58.37335968017578,17.77325439453125,41.78823471069336,6.063102722167969,87.338623046875
17,0.8825,0.785,0.7300000000000001,0.8150000000000001,0.7975,0.825,0.7925,7.02385139465332,30.724288940429688,28.18015480041504,48.80166244506836,5.060818195343018,43.418922424316406
18,0.8550000000000001,0.755,0.7350000000000001,0.8125,0.7775,0.8,0.7925000000000001,6.669639587402344,123.0304183959961,4.403377532958984,59.643638610839844,50.630516052246094,34.91133117675781
19,0.8725000000000002,0.7750000000000001,0.8025,0.7975,0.7825,0.7424999999999999,0.775,20.044275283813477,32.51274871826172,12.715758323669434,26.656295776367188,23.97317886352539,7.020878791809082
20,0.8825000000000001,0.7525000000000002,0.8150000000000001,0.8049999999999999,0.7875000000000001,0.7975000000000001,0.7324999999999999,73.55644989013672,41.98910140991211,1.8306846618652344,148.07911682128906,45.26595687866211,132.35586547851562
21,0.8825,0.77,0.8,0.78,0.8200000000000001,0.7499999999999999,0.8025,44.434288024902344,33.43684005737305,101.35517883300781,10.19451904296875,25.445831298828125,26.478759765625
22,0.8799999999999999,0.8174999999999999,0.8000000000000002,0.7525000000000002,0.7649999999999999,0.8125,0.8025,22.16791534423828,12.27791690826416,43.134117126464844,36.29551696777344,19.63585662841797,38.077232360839844
23,0.8849999999999998,0.7925,0.7874999999999999,0.8025,0.7975000000000001,0.8,0.7725,8.955326080322266,39.166839599609375,13.441978454589844,26.919071197509766,58.60380172729492,14.012493133544922
24,0.8875,0.8324999999999999,0.8200000000000001,0.7874999999999999,0.7875,0.8174999999999999,0.8,46.73790740966797,25.991384506225586,4.031047821044922,27.681140899658203,87.11772918701172,62.722049713134766
25,0.8925000000000001,0.7825,0.7749999999999999,0.8275,0.8025,0.835,0.8299999999999998,18.264297485351562,111.34690856933594,75.02500915527344,21.664682388305664,31.0882568359375,15.029828071594238
26,0.8949999999999999,0.8474999999999999,0.79,0.8225,0.7975,0.835,0.825,6.402500152587891,27.60334014892578,39.086273193359375,59.35178756713867,98.58914947509766,25.261171340942383
27,0.8899999999999999,0.7874999999999999,0.7725000000000001,0.8100000000000002,0.7899999999999999,0.7949999999999999,0.8150000000000001,21.54657554626465,30.190000534057617,71.81710052490234,74.71694946289062,24.63927459716797,10.985599517822266
28,0.8799999999999999,0.7849999999999999,0.8175000000000001,0.7875,0.8325000000000001,0.7975,0.8099999999999999,12.559770584106445,26.152042388916016,47.22710418701172,74.61029052734375,65.69464111328125,33.102134704589844
29,0.8875,0.7575000000000001,0.8025,0.755,0.8025,0.7925,0.8424999999999999,1.0967926979064941,18.02776336669922,67.70956420898438,39.209129333496094,67.9017562866211,10.113666534423828
30,0.9025000000000001,0.8200000000000001,0.7925,0.765,0.8225000000000001,0.8099999999999999,0.85,8.30986499786377,52.82271957397461,1.197495460510254,56.405296325683594,4.672514915466309,40.55524444580078
31,0.9,0.7875,0.7874999999999999,0.8074999999999999,0.8474999999999999,0.8150000000000001,0.8025,27.96331024169922,26.579927444458008,22.059532165527344,5.253586292266846,26.88197898864746,19.371341705322266
32,0.8949999999999999,0.8025,0.8200000000000001,0.8399999999999999,0.835,0.8025,0.7725000000000001,28.323734283447266,41.792266845703125,17.62624740600586,3.9572086334228516,46.14275360107422,49.12969970703125
33,0.89,0.8375,0.8175000000000001,0.7575,0.8099999999999999,0.8099999999999999,0.775,3.4416627883911133,14.522361755371094,104.94540405273438,19.471202850341797,30.32210922241211,41.25947570800781
34,0.9075000000000001,0.79,0.835,0.8300000000000001,0.8424999999999999,0.82,0.8175000000000001,3.7095069885253906,34.39261245727539,31.13274383544922,16.3234920501709,10.282938003540039,25.447467803955078
35,0.9149999999999998,0.7725,0.85,0.8474999999999999,0.85,0.77,0.8225000000000001,23.968029022216797,10.996380805969238,19.891693115234375,5.822660446166992,54.561710357666016,50.79863357543945
