,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6
0,0.6625,0.40750000000000003,0.4625,0.525,0.5625,0.49749999999999994,0.5425,188.30555725097656,237.4713134765625,238.08218383789062,83.40296936035156,149.10299682617188,217.42495727539062
1,0.7375,0.555,0.5950000000000001,0.6325000000000001,0.5125,0.5975,0.5974999999999999,123.40265655517578,85.14830780029297,24.688262939453125,166.33485412597656,431.1959228515625,272.552978515625
2,0.725,0.5249999999999999,0.54,0.6174999999999999,0.6225000000000002,0.5375,0.5850000000000001,28.30769920349121,48.604034423828125,104.37261962890625,215.69895935058594,445.0778503417969,162.1650390625
3,0.7675000000000001,0.4774999999999999,0.655,0.6824999999999999,0.7100000000000001,0.6799999999999999,0.7025,141.237060546875,98.9123306274414,198.41143798828125,82.38673400878906,79.06702423095703,79.80633544921875
4,0.77,0.6275000000000001,0.605,0.6925000000000001,0.6775,0.6225,0.685,117.85743713378906,72.24820709228516,81.7291488647461,102.597412109375,84.95182037353516,47.10049819946289
5,0.7525,0.6125,0.6825000000000001,0.6200000000000001,0.7050000000000001,0.595,0.7075,132.8918914794922,85.59214782714844,213.59764099121094,32.344032287597656,108.13363647460938,146.82565307617188
6,0.7924999999999999,0.6225000000000002,0.6325000000000001,0.6275000000000001,0.6324999999999998,0.675,0.7350000000000001,22.23927879333496,121.85105895996094,122.43550872802734,64.65409088134766,63.15811538696289,92.58293151855469
7,0.7875,0.6500000000000001,0.6024999999999999,0.7424999999999999,0.685,0.6649999999999999,0.71,115.95843505859375,237.04367065429688,132.5355224609375,9.446845054626465,19.553098678588867,53.69952392578125
8,0.8150000000000001,0.6725000000000001,0.72,0.7475,0.7525000000000002,0.745,0.7325,75.42779541015625,25.244083404541016,152.3188018798828,130.65460205078125,5.21512508392334,25.144683837890625
9,0.8174999999999999,0.6425000000000001,0.7375,0.7825,0.7550000000000001,0.71,0.7550000000000001,90.85298919677734,29.78009605407715,115.59942626953125,49.00420379638672,59.359901428222656,63.3758544921875
10,0.8450000000000001,0.7350000000000001,0.755,0.7725000000000001,0.7274999999999999,0.8,0.755,16.639236450195312,49.02421188354492,42.834190368652344,127.65840148925781,38.04977035522461,60.09751892089844
11,0.8424999999999999,0.635,0.7274999999999999,0.75,0.745,0.6824999999999999,0.7625000000000002,35.38397979736328,69.03038024902344,100.56240844726562,270.4701232910156,35.451934814453125,52.392921447753906
12,0.8649999999999999,0.7275,0.7375,0.7525,0.7375,0.7525,0.71,133.36441040039062,17.48514747619629,34.100887298583984,8.630657196044922,534.4685668945312,28.874103546142578
13,0.8724999999999999,0.7350000000000001,0.7750000000000001,0.7699999999999998,0.7875,0.7125,0.7525,54.5142822265625,76.1700210571289,188.11911010742188,75.98868560791016,29.85590934753418,70.80074310302734
14,0.8775000000000001,0.7275,0.79,0.755,0.7975,0.7599999999999999,0.75,55.734886169433594,39.083404541015625,9.074010848999023,45.812442779541016,61.51053237915039,5.515539169311523
15,0.8724999999999999,0.7625,0.7750000000000001,0.7825000000000001,0.7474999999999999,0.8225,0.755,66.925537109375,2.019587516784668,110.21878051757812,95.0318832397461,65.04884338378906,7.466579437255859
16,0.8675,0.715,0.7475,0.79,0.7625000000000001,0.78,0.7625,59.38442611694336,50.66541290283203,53.757713317871094,96.06211853027344,42.166690826416016,29.118209838867188
17,0.8799999999999999,0.7775000000000001,0.7525000000000001,0.7424999999999999,0.7275,0.8125,0.7875000000000001,46.006446838378906,20.465763092041016,239.03253173828125,7.6376214027404785,59.045013427734375,18.09632110595703
18,0.875,0.7275,0.8074999999999999,0.7875,0.7725000000000001,0.7674999999999998,0.7849999999999999,56.459320068359375,47.26308822631836,12.480023384094238,39.1971321105957,6.78881311416626,0.0
19,0.8924999999999998,0.7174999999999999,0.775,0.7725,0.8025,0.7899999999999999,0.8300000000000001,3.0940823554992676,53.25738525390625,42.692100524902344,85.61326599121094,4.132126808166504,35.36071014404297
20,0.8825,0.7075,0.8,0.72,0.7875000000000001,0.7849999999999999,0.8225,43.08271408081055,36.40801239013672,120.90550231933594,9.157262802124023,49.87452697753906,12.093667984008789
