,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,1.0,0.875,0.25,0.4339272677898407,0.6291223764419556,0.4627470374107361,0.6991181373596191,0.7337807416915894,0.940500020980835,0.9430000185966492,0.9434999823570251,0.9434999823570251,0.9470000267028809,0.9605000019073486,0.6816961169242859,0.6776489615440369,0.6872270107269287,0.6668769717216492,0.6739229559898376
1,1.0,1.0,0.96875,0.96875,1.0,0.21875,0.25257015228271484,0.24154922366142273,0.5565540790557861,0.3208390176296234,0.3147592544555664,0.9434999823570251,0.9470000267028809,0.9434999823570251,0.9470000267028809,0.9505000114440918,0.9585000276565552,0.5257613658905029,0.5242093801498413,0.527927577495575,0.5172966122627258,0.5160946249961853
2,1.0,1.0,1.0,1.0,1.0,0.34375,0.20896604657173157,0.1787131279706955,0.2612643837928772,0.24310609698295593,0.1925276815891266,0.9465000033378601,0.9490000009536743,0.9455000162124634,0.9509999752044678,0.9495000243186951,0.9589999914169312,0.4531925320625305,0.45178213715553284,0.44883817434310913,0.43755587935447693,0.44103485345840454
3,1.0,1.0,1.0,1.0,1.0,0.28125,0.1487695872783661,0.10717742145061493,0.24118316173553467,0.19399674236774445,0.13894441723823547,0.9445000290870667,0.949999988079071,0.949999988079071,0.9555000066757202,0.949999988079071,0.9595000147819519,0.4036080241203308,0.4012032449245453,0.401564359664917,0.38994085788726807,0.3936752378940582
4,1.0,1.0,1.0,1.0,1.0,0.3125,0.13612881302833557,0.1173277199268341,0.14959993958473206,0.16225263476371765,0.10515690594911575,0.9465000033378601,0.9474999904632568,0.9480000138282776,0.953000009059906,0.9514999985694885,0.9610000252723694,0.3705323040485382,0.369895339012146,0.3691326379776001,0.36244794726371765,0.3618619441986084
5,1.0,1.0,1.0,0.96875,1.0,0.28125,0.10231584310531616,0.07067582756280899,0.0945616215467453,0.17456968128681183,0.10610389709472656,0.9474999904632568,0.949999988079071,0.9474999904632568,0.9549999833106995,0.953000009059906,0.9605000019073486,0.3438367247581482,0.3452484607696533,0.34555166959762573,0.3375788927078247,0.3359982967376709
6,1.0,1.0,1.0,1.0,1.0,0.25,0.1181006133556366,0.0893668606877327,0.06614413857460022,0.1024932786822319,0.11013926565647125,0.9490000009536743,0.9490000009536743,0.9490000009536743,0.9545000195503235,0.9514999985694885,0.9580000042915344,0.3256036639213562,0.3272511065006256,0.32655495405197144,0.3180050551891327,0.32054561376571655
7,1.0,1.0,1.0,1.0,1.0,0.84375,0.12981809675693512,0.11284782737493515,0.14178064465522766,0.12836548686027527,0.09240100532770157,0.9484999775886536,0.9480000138282776,0.9480000138282776,0.9555000066757202,0.9539999961853027,0.9589999914169312,0.3106352984905243,0.3144385814666748,0.3134213984012604,0.3044578731060028,0.30798178911209106
8,1.0,1.0,1.0,1.0,1.0,0.375,0.060822341591119766,0.04876260831952095,0.07108265161514282,0.053990334272384644,0.049794673919677734,0.9505000114440918,0.9474999904632568,0.9484999775886536,0.9559999704360962,0.953000009059906,0.9599999785423279,0.29863208532333374,0.3014785051345825,0.3031570315361023,0.2927221953868866,0.2946942448616028
9,1.0,1.0,1.0,1.0,1.0,0.34375,0.042953647673130035,0.05308922380208969,0.08526307344436646,0.10530319064855576,0.060963600873947144,0.9490000009536743,0.9484999775886536,0.9495000243186951,0.9545000195503235,0.949999988079071,0.9570000171661377,0.29164400696754456,0.2942265570163727,0.2930169105529785,0.2834727168083191,0.28799206018447876
10,1.0,1.0,1.0,1.0,1.0,0.28125,0.04991460591554642,0.1069556325674057,0.09246572107076645,0.05523696169257164,0.04310833662748337,0.949999988079071,0.9459999799728394,0.9474999904632568,0.9555000066757202,0.9509999752044678,0.9585000276565552,0.2823258340358734,0.2857641577720642,0.28491687774658203,0.27524325251579285,0.27753937244415283
11,1.0,1.0,1.0,1.0,1.0,0.4375,0.03677260875701904,0.0417105033993721,0.03950721025466919,0.05236756429076195,0.046072520315647125,0.9490000009536743,0.9474999904632568,0.9480000138282776,0.9555000066757202,0.9509999752044678,0.9589999914169312,0.27463334798812866,0.27745503187179565,0.2784114181995392,0.2670287787914276,0.2695091664791107
12,1.0,1.0,1.0,1.0,1.0,0.28125,0.0414547398686409,0.07141748070716858,0.04536379128694534,0.03244462609291077,0.08086410164833069,0.9495000243186951,0.9480000138282776,0.9484999775886536,0.9545000195503235,0.9520000219345093,0.9595000147819519,0.26828569173812866,0.27000096440315247,0.2710898220539093,0.2610182464122772,0.262533038854599
13,1.0,1.0,1.0,1.0,1.0,0.25,0.039419349282979965,0.030876383185386658,0.041208360344171524,0.05669808015227318,0.03938926383852959,0.9490000009536743,0.9459999799728394,0.9480000138282776,0.9545000195503235,0.9524999856948853,0.9574999809265137,0.2644824683666229,0.26522472500801086,0.2660333216190338,0.25628796219825745,0.2601860463619232
14,1.0,1.0,1.0,1.0,1.0,0.375,0.03759942948818207,0.03514700010418892,0.04253827780485153,0.031936053186655045,0.04104408621788025,0.9509999752044678,0.9470000267028809,0.9480000138282776,0.9564999938011169,0.9520000219345093,0.9585000276565552,0.25757163763046265,0.25929784774780273,0.26074719429016113,0.24936167895793915,0.25315994024276733
