,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,loss_1,loss_2,loss_3,loss_4,loss_5
0,0.6699999999999999,0.5299999999999999,0.53,0.5750000000000001,0.5425000000000001,0.5375000000000001,111.73735046386719,87.8731689453125,118.55209350585938,202.51828002929688,101.35896301269531
1,0.7475,0.5700000000000001,0.58,0.6575,0.6225,0.6025,135.71646118164062,73.3121566772461,102.88633728027344,79.53717803955078,141.776611328125
2,0.755,0.655,0.635,0.6599999999999999,0.6399999999999999,0.6599999999999999,90.33162689208984,124.18164825439453,126.62211608886719,96.25984954833984,85.67596435546875
3,0.7925000000000001,0.7025,0.6425,0.715,0.6799999999999999,0.6275,44.08523941040039,196.85751342773438,25.833999633789062,65.54267883300781,37.3084716796875
4,0.82,0.7325,0.66,0.7249999999999999,0.7,0.6925,64.47846984863281,18.929744720458984,105.11410522460938,44.0689582824707,70.03431701660156
5,0.8299999999999998,0.7499999999999999,0.7075,0.77,0.6799999999999999,0.7224999999999999,50.20738220214844,25.627338409423828,32.784908294677734,112.29634094238281,1.8582229614257812
6,0.8625,0.7750000000000001,0.6950000000000001,0.7575000000000001,0.715,0.7175,56.61382293701172,31.023921966552734,59.955875396728516,237.03683471679688,24.345958709716797
7,0.8325000000000001,0.765,0.6850000000000002,0.7750000000000001,0.7324999999999999,0.7525,54.082481384277344,128.22283935546875,6.63423490524292,16.41429328918457,18.690174102783203
8,0.8674999999999999,0.7575,0.73,0.79,0.7225,0.7725,77.86398315429688,43.37849426269531,47.29454040527344,76.88176727294922,91.779296875
9,0.8724999999999999,0.7375,0.765,0.78,0.7350000000000001,0.7775,10.612251281738281,9.205191612243652,22.72305679321289,66.6854248046875,64.32127380371094
10,0.89,0.7725,0.79,0.8025,0.78,0.805,12.969590187072754,22.580610275268555,14.324308395385742,5.0954270362854,47.98321533203125
11,0.8975,0.8024999999999999,0.7975000000000001,0.77,0.7525000000000002,0.805,39.7752799987793,44.835960388183594,19.92481231689453,27.45162582397461,25.540136337280273
12,0.865,0.7625,0.78,0.795,0.78,0.7950000000000002,9.420297622680664,16.99269676208496,4.381596565246582,9.626496315002441,24.685537338256836
13,0.8799999999999999,0.795,0.7799999999999999,0.7925,0.7725000000000002,0.78,21.681102752685547,9.407934188842773,29.66425895690918,30.5679931640625,6.442613124847412
14,0.8750000000000002,0.8025,0.7875000000000001,0.8325000000000001,0.7875,0.7975,45.615020751953125,1.6527690887451172,46.65544128417969,18.091041564941406,1.5989346504211426
15,0.8825,0.7750000000000001,0.7975,0.8450000000000001,0.825,0.8225,17.77196502685547,38.011104583740234,0.936851978302002,66.43354034423828,58.69792556762695
16,0.9000000000000001,0.8150000000000001,0.795,0.8175000000000001,0.82,0.7975000000000001,7.74342679977417,22.1892147064209,4.279154300689697,66.77367401123047,6.818696975708008
17,0.8949999999999999,0.8425,0.8325000000000001,0.8225000000000001,0.8074999999999999,0.8225000000000001,87.10581970214844,6.3379082679748535,9.863669395446777,11.405207633972168,30.408784866333008
18,0.8924999999999998,0.8424999999999999,0.77,0.8349999999999997,0.8450000000000001,0.8299999999999998,6.575433731079102,30.857059478759766,59.36621856689453,35.3765983581543,14.704235076904297
19,0.8950000000000001,0.825,0.8300000000000001,0.8375,0.795,0.8375000000000001,45.75730895996094,0.0,3.551056385040283,42.21194076538086,34.158416748046875
20,0.8975000000000002,0.85,0.805,0.8299999999999998,0.825,0.82,8.18449878692627,91.40158081054688,40.531349182128906,25.855173110961914,5.314967155456543
21,0.8825000000000001,0.8150000000000001,0.7875,0.8299999999999998,0.85,0.8000000000000002,9.872213363647461,21.1523494720459,24.85828399658203,79.7359619140625,22.137248992919922
22,0.9,0.8700000000000001,0.8275,0.845,0.8399999999999999,0.8225,11.356019973754883,39.26896667480469,17.674484252929688,11.614118576049805,48.055389404296875
23,0.8874999999999998,0.7699999999999999,0.8225,0.8275,0.8125,0.82,4.867256164550781,10.05013656616211,58.925926208496094,14.54710578918457,23.14547348022461
24,0.9,0.8475000000000001,0.8350000000000002,0.805,0.8125,0.8450000000000001,12.87942886352539,8.790421485900879,4.183276653289795,2.621703624725342,23.276552200317383
25,0.885,0.7949999999999999,0.835,0.8100000000000002,0.8275,0.8374999999999998,7.640100479125977,7.6093363761901855,8.977882385253906,8.148689270019531,20.48095703125
26,0.9,0.8099999999999999,0.8299999999999998,0.8450000000000001,0.8375,0.8049999999999999,23.12220573425293,13.402952194213867,38.125160217285156,32.26716232299805,19.245912551879883
27,0.9024999999999999,0.8300000000000001,0.8425,0.8250000000000002,0.8150000000000001,0.8275,6.404880523681641,1.606260061264038,17.827167510986328,24.260700225830078,16.513771057128906
28,0.9,0.8375,0.8275,0.835,0.8225,0.825,11.677114486694336,10.48261833190918,20.956323623657227,0.0,7.090334892272949
29,0.8975000000000002,0.8299999999999998,0.8300000000000001,0.8525,0.835,0.8099999999999999,11.796472549438477,5.8971428871154785,19.57181739807129,21.114625930786133,24.663677215576172
30,0.905,0.7925,0.835,0.8475000000000001,0.8375,0.85,18.074533462524414,16.69754409790039,6.665087699890137,14.245388984680176,28.69148826599121
31,0.925,0.8425,0.835,0.8574999999999997,0.835,0.8274999999999999,13.252371788024902,8.471528053283691,8.378724098205566,37.095916748046875,0.4235877990722656
32,0.9024999999999999,0.82,0.805,0.8675,0.8375000000000001,0.8525,18.996606826782227,15.896403312683105,16.375696182250977,38.42167663574219,2.7098593711853027
33,0.9100000000000001,0.8474999999999999,0.7975,0.865,0.8600000000000001,0.8375,16.764362335205078,9.68445873260498,10.676758766174316,6.097591876983643,2.767608165740967
34,0.9024999999999999,0.8649999999999999,0.8375,0.8324999999999999,0.8425,0.8425,12.749809265136719,7.977512836456299,31.8875675201416,28.941068649291992,17.1566219329834
35,0.9174999999999999,0.845,0.8724999999999999,0.835,0.8549999999999999,0.845,0.8093671798706055,1.5415353775024414,9.403913497924805,2.112056016921997,8.848669052124023
36,0.9199999999999999,0.8674999999999999,0.8574999999999999,0.8474999999999998,0.835,0.865,26.89532470703125,60.02573776245117,12.54721736907959,3.3252365589141846,10.655180931091309
37,0.9125,0.8425,0.875,0.89,0.8375,0.8575000000000002,30.505094528198242,28.32206153869629,16.69131851196289,4.8165178298950195,11.337434768676758
38,0.9225,0.8849999999999998,0.8625,0.86,0.885,0.8275,17.542022705078125,2.660182476043701,9.517008781433105,20.97176742553711,2.61624813079834
39,0.9225,0.8599999999999998,0.8550000000000001,0.8625,0.875,0.8525,19.086769104003906,3.6154980659484863,0.7598288059234619,0.0,15.183733940124512
40,0.9324999999999999,0.8474999999999999,0.8649999999999999,0.8975,0.8675,0.8925000000000001,2.3721296787261963,35.39099884033203,26.025163650512695,1.3994297981262207,13.282405853271484
41,0.9374999999999998,0.8724999999999999,0.8800000000000001,0.8924999999999998,0.8924999999999998,0.8850000000000001,6.539246559143066,2.1172804832458496,1.7823560237884521,7.459997653961182,1.8822276592254639
42,0.9399999999999998,0.8825,0.8975,0.9025000000000001,0.885,0.8949999999999999,1.902320384979248,4.5508317947387695,4.307390213012695,3.697660446166992,8.847429275512695
43,0.9274999999999999,0.8874999999999998,0.8724999999999999,0.9099999999999999,0.8825000000000001,0.9099999999999999,2.4190592765808105,1.1108717918395996,2.0995941162109375,4.801115036010742,2.864299774169922
44,0.9374999999999998,0.8949999999999999,0.8850000000000001,0.8975,0.89,0.8899999999999999,2.0583698749542236,1.3094875812530518,7.089809417724609,11.651716232299805,2.479241371154785
45,0.9424999999999999,0.8975,0.8825,0.9174999999999999,0.8974999999999997,0.8850000000000001,3.940654754638672,8.427173614501953,6.927399635314941,5.863725662231445,2.876990556716919
46,0.9499999999999998,0.9024999999999999,0.89,0.9024999999999999,0.8875,0.8999999999999998,15.105340957641602,0.1450803279876709,1.7232269048690796,1.1816623210906982,4.258969306945801
47,0.9424999999999999,0.8925000000000001,0.885,0.89,0.8949999999999999,0.8975,6.043246269226074,2.9617204666137695,1.1845605373382568,1.5221095085144043,2.8229668140411377
48,0.9424999999999999,0.885,0.885,0.8975000000000002,0.8949999999999999,0.8924999999999998,3.2752132415771484,4.035677909851074,6.528424263000488,0.3017392158508301,4.909329414367676
49,0.945,0.8875,0.8825000000000001,0.905,0.9024999999999996,0.8925000000000001,1.0405023097991943,4.713860511779785,0.10137653350830078,19.854297637939453,0.0
50,0.9424999999999999,0.8924999999999998,0.8775000000000001,0.905,0.9049999999999997,0.9000000000000001,10.578351974487305,2.6577279567718506,0.12486028671264648,2.0592246055603027,1.6834847927093506
51,0.945,0.8975000000000002,0.885,0.9024999999999999,0.9049999999999999,0.9,0.40877580642700195,11.441391944885254,6.722950458526611,1.1266965866088867,2.9453375339508057
52,0.9475,0.9,0.8875,0.9049999999999999,0.8975,0.9025000000000002,4.959668159484863,8.771553039550781,11.965778350830078,15.756956100463867,1.3399832248687744
53,0.9499999999999998,0.8950000000000001,0.89,0.9075,0.9024999999999996,0.9025000000000002,3.1831984519958496,0.10396003723144531,2.731261730194092,7.320103645324707,6.19492244720459
54,0.9475,0.9,0.8875,0.9049999999999999,0.9024999999999996,0.905,9.522756576538086,0.6551914215087891,2.4033899307250977,3.9341251850128174,2.975480556488037
55,0.9475,0.9,0.885,0.9049999999999999,0.8999999999999998,0.9000000000000001,0.4278402328491211,5.8955793380737305,1.3099019527435303,6.344796180725098,3.4529645442962646
56,0.9475,0.9,0.885,0.9024999999999999,0.8999999999999998,0.9025000000000002,6.309238433837891,5.579055309295654,2.4921131134033203,0.7733385562896729,0.0
57,0.9475,0.9,0.8875,0.8975,0.8999999999999998,0.9025000000000002,1.1008658409118652,1.2963273525238037,9.656176567077637,1.040719747543335,0.5588476657867432
58,0.9475,0.9,0.885,0.8975,0.8999999999999998,0.9025000000000002,7.288810729980469,1.4955776929855347,2.977617025375366,10.883783340454102,1.8656706809997559
59,0.9475,0.9025000000000001,0.8875,0.8975,0.8999999999999998,0.9025000000000002,0.40105390548706055,0.0,2.151423931121826,0.7639293670654297,2.316819190979004
