,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,0.9983333349227905,1.0,1.0,1.0,1.0,0.8962000012397766,0.8863000273704529,0.8877000212669373,0.8892999887466431,0.88919997215271,0.8934999704360962,0.8928999900817871,0.013264752924442291,0.012244848534464836,0.0069892266765236855,0.037180498242378235,0.012364670634269714,0.015499775297939777,0.38392767310142517,0.3814225196838379,0.380155473947525,0.37415772676467896,0.3705119490623474,0.37693315744400024
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9003000259399414,0.8924999833106995,0.8978000283241272,0.8953999876976013,0.8956000208854675,0.8970999717712402,0.8949999809265137,0.0037486387882381678,0.004856783431023359,0.004221229813992977,0.004339167848229408,0.004684575833380222,0.003112059785053134,0.37900015711784363,0.3714044988155365,0.37829434871673584,0.3751770555973053,0.3719151020050049,0.37980425357818604
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8999000191688538,0.8931999802589417,0.8981999754905701,0.8960000276565552,0.8952000141143799,0.8977000117301941,0.895799994468689,0.005123035050928593,0.0015908806817606091,0.002972230315208435,0.001510004629381001,0.0019710122141987085,0.0022458606399595737,0.3851206600666046,0.3781159818172455,0.3831896483898163,0.3858169913291931,0.38021910190582275,0.3869134783744812
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9002000093460083,0.8949000239372253,0.8978999853134155,0.8962000012397766,0.89410001039505,0.8974999785423279,0.8971999883651733,0.0012305380078032613,0.0007917104521766305,0.0016592881875112653,0.0010656156810000539,0.000762465875595808,0.0016517889453098178,0.3921245038509369,0.38465362787246704,0.39198386669158936,0.39220118522644043,0.38440898060798645,0.39176055788993835
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8996000289916992,0.8949000239372253,0.8981000185012817,0.8960000276565552,0.8934999704360962,0.8973000049591064,0.8974999785423279,0.0010170125169679523,0.0007982768001966178,0.0016886363737285137,0.0009145638905465603,0.0009930268861353397,0.0005376425688154995,0.3999477028846741,0.3900057375431061,0.3980838656425476,0.4001348614692688,0.39136672019958496,0.39709922671318054
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8996999859809875,0.8946999907493591,0.8970000147819519,0.895799994468689,0.8932999968528748,0.8978999853134155,0.8966000080108643,0.000975106842815876,0.001073778490535915,0.00036499122506938875,0.001018074108287692,0.0005842031678184867,0.0009950257372111082,0.40559858083724976,0.39668822288513184,0.4045269191265106,0.4056636393070221,0.396121621131897,0.40212780237197876
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8992999792098999,0.8950999975204468,0.897599995136261,0.8962000012397766,0.8928999900817871,0.8974000215530396,0.8968999981880188,0.0007500271312892437,0.0004973811446689069,0.0010778793366625905,0.00055686169071123,0.0005035115173086524,0.0007291053188964725,0.40909135341644287,0.4012373387813568,0.40916791558265686,0.4109019637107849,0.4009609520435333,0.4063912630081177
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8989999890327454,0.8949999809265137,0.8973000049591064,0.8962000012397766,0.8930000066757202,0.8970999717712402,0.8968999981880188,0.0004292934900149703,0.0007148137083277106,0.0006240608054213226,0.00049638282507658,0.000718463328666985,0.0005764676607213914,0.41406241059303284,0.4052664637565613,0.41361045837402344,0.4150848090648651,0.40540340542793274,0.4102279245853424
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8988000154495239,0.8955000042915344,0.8970999717712402,0.896399974822998,0.8934000134468079,0.8970999717712402,0.8967999815940857,0.0004576460923999548,0.0002122133446391672,0.00044297106796875596,0.0002598220598883927,0.00038265081821009517,0.0006068397779017687,0.4176303744316101,0.409208744764328,0.41698700189590454,0.41889071464538574,0.40859800577163696,0.41324248909950256
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8989999890327454,0.894599974155426,0.8966000080108643,0.8971999883651733,0.8932999968528748,0.8967999815940857,0.8971999883651733,0.0002893870696425438,0.0004139530938118696,0.0003400025889277458,0.0004324867913965136,0.0003208601847290993,0.00028610677691176534,0.4212207496166229,0.4121999144554138,0.42027801275253296,0.4228920340538025,0.4120445251464844,0.41647300124168396
