,acc,loss
0,0.58,188.1732940673828
1,0.6000000000000001,107.91226196289062
2,0.6500000000000001,272.6686706542969
3,0.635,168.72564697265625
4,0.6250000000000001,49.9657096862793
5,0.6875,49.54621124267578
6,0.6375,45.75367736816406
7,0.755,88.0076904296875
8,0.7300000000000001,30.628589630126953
9,0.73,170.13829040527344
10,0.7175,73.99147033691406
11,0.725,44.636810302734375
12,0.7900000000000001,23.016324996948242
13,0.7225,131.30587768554688
14,0.7475,48.81658935546875
15,0.765,87.2528076171875
16,0.7549999999999999,16.993488311767578
17,0.7949999999999998,94.48196411132812
18,0.7675000000000001,70.21202850341797
19,0.6925,54.047306060791016
20,0.7775,38.77606964111328
21,0.7849999999999999,20.968442916870117
22,0.8125,26.45684051513672
23,0.8400000000000001,10.535843849182129
24,0.8225000000000001,3.0888471603393555
25,0.7899999999999999,29.832178115844727
26,0.8074999999999999,24.902557373046875
27,0.825,16.230934143066406
28,0.8125,68.48643493652344
29,0.8074999999999999,11.198781967163086
30,0.8125,22.1635799407959
31,0.835,0.0
32,0.8125,24.850337982177734
33,0.8450000000000001,41.10588836669922
34,0.8200000000000001,121.91940307617188
35,0.8324999999999999,13.071086883544922
36,0.8149999999999998,78.41529846191406
37,0.8375,29.989633560180664
38,0.8400000000000001,55.136024475097656
39,0.8324999999999999,20.092493057250977
40,0.8500000000000002,15.949127197265625
41,0.8925000000000001,44.14537811279297
42,0.9024999999999999,6.070211410522461
43,0.9075000000000001,14.68159294128418
44,0.8949999999999999,11.320610046386719
45,0.9149999999999998,8.565166473388672
46,0.9125,5.515450954437256
47,0.9225,10.946871757507324
48,0.9199999999999999,9.453096389770508
49,0.9199999999999999,5.645878791809082
50,0.9199999999999999,0.7257795333862305
51,0.9225,8.5760498046875
52,0.9174999999999999,4.766324996948242
53,0.9274999999999999,7.734219074249268
54,0.9274999999999999,0.0
55,0.9249999999999998,5.419402122497559
56,0.9299999999999999,11.342765808105469
57,0.9299999999999999,1.096447467803955
58,0.9299999999999999,0.9024841785430908
59,0.9274999999999999,2.2729859352111816
