,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,loss_1,loss_2,loss_3,loss_4,loss_5
0,0.6199999999999999,0.6199999999999999,0.6199999999999999,0.6199999999999999,0.6199999999999999,0.6199999999999999,102.88737487792969,94.66603088378906,42.76704788208008,95.1885986328125,92.52220916748047
1,0.665,0.665,0.665,0.665,0.665,0.665,80.81779479980469,36.05561065673828,0.8475465774536133,49.11500930786133,82.94834899902344
2,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,69.95563507080078,10.760686874389648,15.513177871704102,66.71026611328125,25.47494125366211
3,0.77,0.77,0.77,0.77,0.77,0.77,38.750877380371094,48.478424072265625,8.635811805725098,40.353023529052734,195.5780029296875
4,0.7525000000000001,0.7525000000000001,0.7525000000000001,0.7525000000000001,0.7525000000000001,0.7525000000000001,11.074138641357422,3.4712743759155273,62.83030319213867,40.957679748535156,14.600397109985352
5,0.7924999999999999,0.7924999999999999,0.7924999999999999,0.7924999999999999,0.7924999999999999,0.7924999999999999,10.960766792297363,43.01756286621094,26.016136169433594,68.67097473144531,23.077804565429688
6,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,0.7949999999999999,2.5655179023742676,5.635412693023682,3.245670795440674,23.277088165283203,38.314849853515625
7,0.8100000000000002,0.8100000000000002,0.8100000000000002,0.8100000000000002,0.8100000000000002,0.8100000000000002,19.48333168029785,19.72513771057129,11.439275741577148,20.46994400024414,11.350128173828125
8,0.7975,0.7975,0.7975,0.7975,0.7975,0.7975,13.971365928649902,27.331783294677734,6.216652870178223,22.670236587524414,21.00226593017578
9,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,0.8325000000000001,17.134654998779297,11.14352798461914,0.26223087310791016,7.001244068145752,12.701247215270996
10,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,20.445899963378906,9.4176025390625,17.165264129638672,4.793803691864014,7.4051079750061035
11,0.8149999999999998,0.8149999999999998,0.8149999999999998,0.8149999999999998,0.8149999999999998,0.8149999999999998,14.593878746032715,22.71147346496582,52.771705627441406,32.27803039550781,14.82203483581543
12,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,0.8575000000000002,12.987652778625488,17.215192794799805,11.911311149597168,34.5574836730957,24.992420196533203
13,0.8675,0.8675,0.8675,0.8675,0.8675,0.8675,17.134132385253906,3.8261351585388184,18.856285095214844,6.109655380249023,22.650360107421875
14,0.8675,0.8675,0.8675,0.8675,0.8675,0.8675,36.639984130859375,4.705763816833496,48.83960723876953,38.657020568847656,40.14420700073242
15,0.86,0.86,0.86,0.86,0.86,0.86,23.16468048095703,4.0250396728515625,42.446449279785156,4.333864212036133,15.871826171875
16,0.8675,0.8675,0.8675,0.8675,0.8675,0.8675,15.347360610961914,10.912517547607422,8.710026741027832,18.16960906982422,5.716464042663574
17,0.8524999999999998,0.8524999999999998,0.8524999999999998,0.8524999999999998,0.8524999999999998,0.8524999999999998,20.45448112487793,3.9894680976867676,20.472713470458984,12.243301391601562,3.6352834701538086
18,0.8774999999999998,0.8774999999999998,0.8774999999999998,0.8774999999999998,0.8774999999999998,0.8774999999999998,6.247160911560059,2.854978561401367,0.5914096832275391,8.24659252166748,13.580239295959473
19,0.8724999999999999,0.8724999999999999,0.8724999999999999,0.8724999999999999,0.8724999999999999,0.8724999999999999,5.815159797668457,10.58934497833252,0.8859329223632812,16.301660537719727,5.992753982543945
