,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.71875,0.8125,0.8702635169029236,0.8616136908531189,0.9014000296592712,0.8547999858856201,0.8903999924659729,0.7392142415046692,0.7284951210021973
1,0.90625,0.9375,0.44969442486763,0.3459864854812622,0.9452000260353088,0.9415000081062317,0.9409000277519226,0.31196069717407227,0.32779401540756226
2,0.96875,0.96875,0.14631406962871552,0.23514686524868011,0.9584000110626221,0.9573000073432922,0.955299973487854,0.19728173315525055,0.20813217759132385
3,0.9375,0.96875,0.23068565130233765,0.17351645231246948,0.9642999768257141,0.963699996471405,0.9625999927520752,0.1494726985692978,0.15646496415138245
4,1.0,1.0,0.02561171166598797,0.04939419776201248,0.964900016784668,0.9620000123977661,0.9642000198364258,0.14087766408920288,0.13870073854923248
5,1.0,1.0,0.06339815258979797,0.05911267548799515,0.9688000082969666,0.9681000113487244,0.9675999879837036,0.11770744621753693,0.1206134557723999
6,0.96875,0.96875,0.09245442599058151,0.15140670537948608,0.9664000272750854,0.9656999707221985,0.9656999707221985,0.11286140233278275,0.11849147826433182
7,0.96875,0.96875,0.06130397319793701,0.07087237387895584,0.9736999869346619,0.9728999733924866,0.9733999967575073,0.09198975563049316,0.09451545029878616
8,0.96875,1.0,0.09842517971992493,0.06961437314748764,0.9750999808311462,0.9753999710083008,0.9728999733924866,0.08583535254001617,0.08856929838657379
9,1.0,1.0,0.05258403718471527,0.03307705745100975,0.9751999974250793,0.9743000268936157,0.9735999703407288,0.08183746039867401,0.08374971896409988
10,0.9375,0.96875,0.19759084284305573,0.13984234631061554,0.9703999757766724,0.9692999720573425,0.9700000286102295,0.09808972477912903,0.0989147424697876
11,0.9375,0.90625,0.18172085285186768,0.3069417178630829,0.9746000170707703,0.9742000102996826,0.9733999967575073,0.08743537962436676,0.08869901299476624
12,1.0,1.0,0.0455152802169323,0.016102507710456848,0.9747999906539917,0.9743000268936157,0.9746000170707703,0.08126896619796753,0.08090370148420334
13,1.0,1.0,0.020771920680999756,0.0206777174025774,0.9745000004768372,0.9740999937057495,0.9731000065803528,0.08473388105630875,0.08587199449539185
14,1.0,0.96875,0.011064100079238415,0.050961434841156006,0.9768000245094299,0.9763000011444092,0.9772999882698059,0.07607425004243851,0.07492772489786148
15,1.0,1.0,0.0055723777040839195,0.005108806770294905,0.9764999747276306,0.9757000207901001,0.9764000177383423,0.07558989524841309,0.0742018073797226
16,1.0,1.0,0.004445092752575874,0.010130808688700199,0.977400004863739,0.9769999980926514,0.9778000116348267,0.0670803114771843,0.06675179302692413
17,1.0,1.0,0.011147810146212578,0.014930518344044685,0.9786999821662903,0.9782999753952026,0.9785000085830688,0.0701856017112732,0.07016970217227936
18,1.0,1.0,0.00486835278570652,0.004245123825967312,0.9782999753952026,0.9782999753952026,0.9779999852180481,0.07071138918399811,0.06954437494277954
19,1.0,1.0,0.0034039118327200413,0.002977859228849411,0.9796000123023987,0.9793000221252441,0.9799000024795532,0.06512247025966644,0.06476820260286331
20,1.0,1.0,0.0017845502588897943,0.011117449030280113,0.9801999926567078,0.9790999889373779,0.9800999760627747,0.06736604869365692,0.06557635217905045
21,1.0,1.0,0.012948513962328434,0.013997744768857956,0.9801999926567078,0.9787999987602234,0.9803000092506409,0.06507746875286102,0.06349904835224152
22,1.0,1.0,0.006288847886025906,0.004726719111204147,0.9757999777793884,0.9753000140190125,0.9758999943733215,0.07923541218042374,0.07652080059051514
23,0.96875,0.96875,0.03327542543411255,0.05510788410902023,0.9641000032424927,0.9624000191688538,0.9642999768257141,0.12049280852079391,0.1124938502907753
24,0.96875,1.0,0.05236412212252617,0.007054240442812443,0.968500018119812,0.9675999879837036,0.968999981880188,0.10428950190544128,0.10208012908697128
25,0.96875,1.0,0.10676982998847961,0.04137397184967995,0.9735000133514404,0.9732000231742859,0.9746000170707703,0.08368708193302155,0.08031944185495377
26,1.0,1.0,0.017041336745023727,0.015210907906293869,0.9735000133514404,0.9742000102996826,0.9732000231742859,0.0859714224934578,0.08662453293800354
27,1.0,1.0,0.0025254294741898775,0.011356143280863762,0.9753999710083008,0.9746000170707703,0.9747999906539917,0.08311284333467484,0.08137315511703491
28,1.0,0.96875,0.0027752909809350967,0.03983243182301521,0.9790999889373779,0.9796000123023987,0.9782000184059143,0.07113152742385864,0.07127000391483307
29,1.0,0.96875,0.003982461988925934,0.07825475931167603,0.9793999791145325,0.9789000153541565,0.9789000153541565,0.06868764758110046,0.06887177377939224
