,acc_ensemble,acc_1,acc_2,loss_1,loss_2
0,0.6250000000000001,0.6100000000000001,0.545,62.108638763427734,137.3636016845703
1,0.6775,0.6325000000000001,0.5875,44.23876953125,84.29151153564453
2,0.72,0.6425000000000001,0.63,29.513595581054688,37.05519485473633
3,0.7825,0.7449999999999999,0.6675,42.92341613769531,36.88740158081055
4,0.8024999999999999,0.755,0.7250000000000001,36.148681640625,44.04399108886719
5,0.78,0.7725,0.7024999999999999,38.61497116088867,14.322800636291504
6,0.7925,0.7625000000000001,0.7474999999999999,16.128780364990234,19.693084716796875
7,0.8324999999999999,0.7725,0.79,24.083938598632812,39.31250762939453
8,0.825,0.7924999999999999,0.7849999999999999,84.27125549316406,34.66879653930664
9,0.8400000000000002,0.7925000000000001,0.7825000000000001,26.571836471557617,8.682147979736328
10,0.8200000000000001,0.7825000000000001,0.7850000000000001,11.932787895202637,22.14863395690918
11,0.8349999999999997,0.8025,0.805,7.939924716949463,27.13323211669922
12,0.8625000000000002,0.8225000000000001,0.8300000000000001,9.349181175231934,47.06040954589844
13,0.8749999999999998,0.8475000000000001,0.8375,13.468432426452637,8.337966918945312
14,0.86,0.8200000000000001,0.8224999999999998,32.99777603149414,11.370635986328125
15,0.8574999999999999,0.8125,0.7949999999999999,23.95992660522461,34.560516357421875
16,0.8749999999999998,0.8174999999999999,0.8549999999999999,19.465930938720703,11.032551765441895
17,0.9,0.8524999999999998,0.8825,32.481361389160156,2.344421625137329
18,0.8875,0.8474999999999999,0.86,6.321357727050781,37.80756378173828
19,0.9075,0.8649999999999999,0.865,7.250701904296875,10.920167922973633
20,0.9100000000000001,0.8675,0.8825,12.199359893798828,3.6433091163635254
21,0.9225,0.8775000000000001,0.8874999999999998,14.379343032836914,10.293781280517578
22,0.9024999999999999,0.8799999999999999,0.8700000000000001,13.347431182861328,6.974732875823975
23,0.9099999999999999,0.875,0.9,2.3968520164489746,24.888103485107422
24,0.9199999999999999,0.8925000000000001,0.8875,25.781940460205078,19.64299964904785
25,0.9125,0.885,0.8724999999999999,14.126728057861328,4.221002578735352
26,0.9324999999999999,0.8825,0.9,11.969922065734863,16.8707275390625
27,0.9249999999999998,0.875,0.9024999999999999,10.744396209716797,14.387273788452148
28,0.925,0.89,0.8925000000000001,1.920811653137207,6.898786544799805
29,0.9225,0.885,0.89,9.002954483032227,9.428674697875977
30,0.9174999999999999,0.8700000000000001,0.9225,25.495481491088867,2.7008485794067383
31,0.925,0.8799999999999999,0.9274999999999999,5.188488960266113,19.01050567626953
32,0.9125,0.8849999999999998,0.8775000000000001,1.177137851715088,3.4297447204589844
33,0.9149999999999998,0.8800000000000001,0.8875,5.262415885925293,3.5033178329467773
34,0.9125000000000002,0.89,0.8975,3.7049479484558105,24.438535690307617
35,0.9274999999999999,0.8949999999999999,0.8949999999999999,16.79989242553711,9.164911270141602
36,0.9374999999999998,0.89,0.9125,8.584931373596191,3.7185587882995605
37,0.93,0.9075,0.8750000000000002,0.961456298828125,24.1290283203125
38,0.9174999999999998,0.8899999999999999,0.8825000000000001,5.701145172119141,0.919550895690918
39,0.9125,0.8850000000000001,0.8675,32.743751525878906,14.972136497497559
40,0.9425000000000001,0.9174999999999999,0.9099999999999999,4.791516304016113,8.52719497680664
41,0.945,0.9124999999999999,0.8900000000000002,0.468536376953125,3.647390842437744
42,0.9524999999999999,0.9399999999999998,0.9174999999999999,4.775364875793457,3.6241092681884766
43,0.9549999999999998,0.9325000000000001,0.915,3.4602229595184326,0.8868856430053711
44,0.9549999999999998,0.9424999999999999,0.9199999999999997,8.165898323059082,4.128296852111816
45,0.9524999999999999,0.9424999999999999,0.9374999999999998,0.8116132020950317,0.6549139022827148
46,0.9549999999999998,0.9374999999999998,0.9399999999999998,2.440809726715088,0.7342596054077148
47,0.9549999999999998,0.9474999999999998,0.9424999999999999,2.0114939212799072,0.007165431976318359
48,0.9549999999999998,0.9424999999999999,0.9374999999999998,6.94599723815918,6.954200744628906
49,0.9524999999999999,0.9424999999999997,0.9425000000000001,0.3507488965988159,1.4566811323165894
50,0.9524999999999999,0.9449999999999997,0.9400000000000001,0.03901982307434082,5.087161064147949
51,0.9524999999999999,0.9449999999999997,0.9399999999999998,4.532814979553223,4.803165912628174
52,0.9524999999999999,0.9449999999999997,0.945,4.489170074462891,4.4490203857421875
53,0.9524999999999999,0.9449999999999997,0.9424999999999999,0.3546152114868164,2.9194283485412598
54,0.9524999999999999,0.9449999999999997,0.9424999999999999,3.9017999172210693,6.1226911544799805
55,0.9524999999999999,0.9474999999999998,0.9399999999999998,1.009990930557251,4.998093605041504
56,0.9524999999999999,0.9499999999999998,0.9400000000000001,0.8010460138320923,1.086814284324646
57,0.9524999999999999,0.9499999999999998,0.9375,0.3937033414840698,4.893217086791992
58,0.9524999999999999,0.9499999999999998,0.9400000000000001,4.959761142730713,2.1396937370300293
59,0.9524999999999999,0.9499999999999998,0.9375,4.321444511413574,0.6608011722564697
