,train_acc,train_loss,val_acc,val_loss
0,0.0625,5.222929954528809,0.10932499915361404,5.241328239440918
1,0.65625,3.5564212799072266,0.26304998993873596,4.546417236328125
2,0.28125,4.266032695770264,0.35862499475479126,4.145686149597168
3,0.28125,4.1468024253845215,0.4262250065803528,3.8612258434295654
4,0.375,4.133544921875,0.45567500591278076,3.712812900543213
5,0.96875,1.6957858800888062,0.46572500467300415,3.6155202388763428
6,0.34375,4.046254634857178,0.4809249937534332,3.519259452819824
7,1.0,1.328440546989441,0.4874249994754791,3.458761692047119
8,0.96875,1.4631868600845337,0.4890249967575073,3.4083375930786133
9,0.96875,1.3790276050567627,0.49297499656677246,3.3520047664642334
10,1.0,1.0475666522979736,0.4975000023841858,3.308117151260376
11,1.0,0.9662604928016663,0.49697500467300415,3.2819268703460693
12,1.0,0.7720233201980591,0.499224990606308,3.245374917984009
13,1.0,1.0356605052947998,0.49847498536109924,3.2142155170440674
14,1.0,0.6645480394363403,0.500124990940094,3.1798527240753174
