,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.90625,0.9375,0.90625,0.9375,0.21875,0.19341854751110077,0.19610761106014252,0.3466050624847412,0.10950799286365509,0.9271000027656555,0.9106000065803528,0.9090999960899353,0.9072999954223633,0.9365000128746033,0.2435111552476883,0.2795453667640686,0.28799203038215637,0.29023656249046326
1,0.96875,0.9375,0.9375,0.96875,0.28125,0.14538389444351196,0.16424937546253204,0.1205136775970459,0.11048071831464767,0.9304999709129333,0.9327999949455261,0.9251000285148621,0.9314000010490417,0.9442999958992004,0.221343532204628,0.21401555836200714,0.23272782564163208,0.22558249533176422
2,1.0,0.9375,0.9375,1.0,0.4375,0.01852162554860115,0.3554190397262573,0.11326340585947037,0.048370737582445145,0.9369000196456909,0.9388999938964844,0.9401999711990356,0.9381999969482422,0.9498000144958496,0.19900928437709808,0.19533027708530426,0.19819797575473785,0.20335790514945984
3,1.0,0.9375,1.0,1.0,0.375,0.010900532826781273,0.2209378480911255,0.046304624527692795,0.015622922219336033,0.9422000050544739,0.9401999711990356,0.9380000233650208,0.9352999925613403,0.949999988079071,0.18979701399803162,0.19145570695400238,0.19627417623996735,0.2032492458820343
4,1.0,1.0,1.0,1.0,0.25,0.0374411977827549,0.03417492285370827,0.029264302924275398,0.011099893599748611,0.9474999904632568,0.9426000118255615,0.9448000192642212,0.9463000297546387,0.9516000151634216,0.1731206476688385,0.17442458868026733,0.17869064211845398,0.17583799362182617
5,1.0,1.0,1.0,1.0,0.3125,0.021473746746778488,0.013547023758292198,0.012234710156917572,0.00935853086411953,0.9473999738693237,0.9477999806404114,0.9437999725341797,0.9448000192642212,0.951200008392334,0.17069293558597565,0.1621464043855667,0.17971625924110413,0.17914479970932007
6,1.0,1.0,1.0,1.0,0.125,0.015623201616108418,0.006835226435214281,0.01490818616002798,0.010150762274861336,0.9480999708175659,0.9506000280380249,0.9412999749183655,0.9452000260353088,0.953499972820282,0.17274905741214752,0.15686285495758057,0.19015492498874664,0.18358755111694336
7,1.0,1.0,1.0,1.0,0.40625,0.0059255799278616905,0.01311509869992733,0.005500799976289272,0.0245127584785223,0.9510999917984009,0.953000009059906,0.9459999799728394,0.9474999904632568,0.9553999900817871,0.16367021203041077,0.15744462609291077,0.1827661097049713,0.18403029441833496
8,1.0,1.0,0.90625,0.96875,0.15625,0.004919286817312241,0.0016427241498604417,0.15671618282794952,0.04375755414366722,0.9538999795913696,0.9487000107765198,0.9474999904632568,0.9472000002861023,0.954800009727478,0.16028210520744324,0.17251120507717133,0.17962764203548431,0.17704756557941437
9,1.0,1.0,1.0,1.0,0.28125,0.0020168302580714226,0.0017207968048751354,0.0035960369277745485,0.005602641496807337,0.9514999985694885,0.9480999708175659,0.9492999911308289,0.9517999887466431,0.9559999704360962,0.16176599264144897,0.18181294202804565,0.16981306672096252,0.16872340440750122
10,1.0,1.0,1.0,1.0,0.25,0.004049626644700766,0.0012213002191856503,0.0015317692887037992,0.002264439594000578,0.9531000256538391,0.9545999765396118,0.9537000060081482,0.954200029373169,0.957099974155426,0.162493035197258,0.15696629881858826,0.15880757570266724,0.16525627672672272
11,1.0,1.0,1.0,1.0,0.375,0.00273411488160491,0.0021117115393280983,0.01050933450460434,0.002489355392754078,0.954200029373169,0.9545000195503235,0.9505000114440918,0.9556000232696533,0.9564999938011169,0.15996648371219635,0.15879914164543152,0.16721706092357635,0.16123080253601074
12,1.0,1.0,1.0,1.0,0.34375,0.0009283045073971152,0.0006436080439016223,0.0005828498397022486,0.004454297944903374,0.9538999795913696,0.9545000195503235,0.9513000249862671,0.954200029373169,0.9573000073432922,0.15851303935050964,0.15931811928749084,0.16239497065544128,0.1615923047065735
13,1.0,1.0,1.0,0.96875,0.34375,0.0009128401288762689,0.0015894346870481968,0.0011155278189107776,0.17329077422618866,0.95660001039505,0.9549999833106995,0.9521999955177307,0.9559000134468079,0.9578999876976013,0.1564042568206787,0.1596437245607376,0.15957148373126984,0.15936748683452606
14,1.0,1.0,1.0,1.0,0.28125,0.008240372873842716,0.0035806717351078987,0.001717394683510065,0.001811838592402637,0.951200008392334,0.954800009727478,0.9527999758720398,0.9470000267028809,0.9559000134468079,0.17311865091323853,0.1628056913614273,0.16976206004619598,0.19689732789993286
