,acc_1,acc_2,acc_3,acc_4,acc_ensemble,loss_1,loss_2,loss_3,loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9227666854858398,0.9193333387374878,0.9209166765213013,0.9219833612442017,0.9372666478157043,0.44600141048431396,0.31429222226142883,0.0619451180100441,0.2162744104862213,0.9211999773979187,0.9174000024795532,0.921500027179718,0.9214000105857849,0.9381999969482422,0.2564626932144165,0.2696344554424286,0.24959252774715424,0.2548859417438507
1,0.928516685962677,0.9388166666030884,0.9344333410263062,0.9332166910171509,0.947950005531311,0.07163900882005692,0.043762605637311935,0.16131848096847534,0.06489691138267517,0.9236000180244446,0.9351999759674072,0.9312999844551086,0.930400013923645,0.9455999732017517,0.2394571602344513,0.20275600254535675,0.2212454080581665,0.22321532666683197
2,0.9358999729156494,0.9380333423614502,0.9422666430473328,0.9366999864578247,0.9485333561897278,0.10717195272445679,0.14332985877990723,0.025175336748361588,0.03561306372284889,0.9340999722480774,0.9340999722480774,0.9401000142097473,0.9312999844551086,0.946399986743927,0.21022136509418488,0.2036765068769455,0.19364164769649506,0.21009716391563416
3,0.9434999823570251,0.9453499913215637,0.9469333291053772,0.9460333585739136,0.9538000226020813,0.061564430594444275,0.1662813425064087,0.2314458191394806,0.04413940757513046,0.9380999803543091,0.9419000148773193,0.9416000247001648,0.9434999823570251,0.9520999789237976,0.19700899720191956,0.18030822277069092,0.18558357656002045,0.18838092684745789
4,0.9460833072662354,0.9488999843597412,0.9463333487510681,0.9513833522796631,0.9554833173751831,0.07465958595275879,0.057458024471998215,0.34748557209968567,0.09121458977460861,0.9416999816894531,0.946399986743927,0.9426000118255615,0.949400007724762,0.9506000280380249,0.18534648418426514,0.17286475002765656,0.1833197921514511,0.16576598584651947
5,0.9395333528518677,0.9454333186149597,0.9488000273704529,0.9487500190734863,0.9540833234786987,0.1352994740009308,0.003334576729685068,0.27156031131744385,0.0199208352714777,0.9352999925613403,0.9391999840736389,0.9437000155448914,0.9480000138282776,0.9520000219345093,0.21715542674064636,0.19638168811798096,0.18211793899536133,0.17427723109722137
6,0.9452166557312012,0.9452999830245972,0.9418166875839233,0.9509666562080383,0.9548666477203369,0.0155220041051507,0.07857467979192734,0.013899723999202251,0.0025778356939554214,0.9416999816894531,0.9402999877929688,0.9352999925613403,0.9492999911308289,0.9501000046730042,0.2018415480852127,0.19639599323272705,0.21284779906272888,0.1722586452960968
7,0.9504666924476624,0.9459333419799805,0.9536833167076111,0.9492999911308289,0.9563666582107544,0.0038624347653239965,0.019330324605107307,0.10675135254859924,0.004004016052931547,0.9465000033378601,0.9445000290870667,0.9498999714851379,0.9473999738693237,0.9545000195503235,0.18379712104797363,0.18763360381126404,0.16658435761928558,0.1821318417787552
8,0.9495999813079834,0.9534333348274231,0.9463333487510681,0.9508833289146423,0.9570000171661377,0.011900543235242367,0.019133219495415688,0.18124394118785858,0.003253061091527343,0.9459999799728394,0.949999988079071,0.942300021648407,0.9485999941825867,0.9538999795913696,0.18907278776168823,0.17164207994937897,0.19573870301246643,0.178823322057724
9,0.9479833245277405,0.9487000107765198,0.9519500136375427,0.9505500197410583,0.9563833475112915,0.08160487562417984,0.018121520057320595,0.010785775259137154,0.003807768225669861,0.9455999732017517,0.9476000070571899,0.9470000267028809,0.9462000131607056,0.9524000287055969,0.19531916081905365,0.19023068249225616,0.18231798708438873,0.18994764983654022
10,0.9535499811172485,0.9538666605949402,0.9525333046913147,0.9531499743461609,0.9588833451271057,0.02539476752281189,0.009107675403356552,0.001479843514971435,0.010060456581413746,0.9506000280380249,0.9478999972343445,0.9488999843597412,0.9513999819755554,0.9550999999046326,0.18397511541843414,0.18288300931453705,0.17923808097839355,0.17204619944095612
11,0.9520333409309387,0.9546666741371155,0.9537666440010071,0.9491333365440369,0.9580833315849304,0.002052781404927373,0.004805383272469044,0.002186640864238143,0.009873699396848679,0.9453999996185303,0.9509000182151794,0.9488000273704529,0.9451000094413757,0.9545999765396118,0.19532065093517303,0.1745922863483429,0.1827627271413803,0.2016441375017166
12,0.9538666605949402,0.9521499872207642,0.9553166627883911,0.9528666734695435,0.9580666422843933,0.003296536160632968,0.0013484678929671645,0.005530539434403181,0.0015284903347492218,0.9506999850273132,0.9498000144958496,0.9513999819755554,0.9517999887466431,0.9560999870300293,0.18409055471420288,0.18868514895439148,0.17405687272548676,0.17653855681419373
13,0.9554499983787537,0.9483833312988281,0.956083357334137,0.9540166854858398,0.9579333066940308,0.0005715777515433729,0.0044177221134305,0.05234258621931076,0.0023328294046223164,0.9535999894142151,0.9480000138282776,0.9509999752044678,0.9501000046730042,0.9550999999046326,0.17652061581611633,0.1980629712343216,0.1735394299030304,0.18278025090694427
14,0.9470999836921692,0.9505833387374878,0.9521999955177307,0.9456166625022888,0.9550833106040955,0.26855501532554626,0.006062882952392101,0.0039273826405406,0.0050026304088532925,0.9445000290870667,0.9452999830245972,0.9466000199317932,0.9430999755859375,0.9502999782562256,0.2195330560207367,0.21156452596187592,0.19717289507389069,0.22312544286251068
