,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_6,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,train_loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,1.0,0.96875,1.0,1.0,0.25,0.38794881105422974,0.38828766345977783,0.4940966069698334,0.500537633895874,0.47000250220298767,0.3390551805496216,0.9110000133514404,0.9089999794960022,0.9079999923706055,0.9070000052452087,0.9010000228881836,0.9150000214576721,0.9300000071525574,0.7474119663238525,0.7548087239265442,0.7538681626319885,0.7430949807167053,0.7672366499900818,0.7337578535079956
1,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.2219669222831726,0.17858412861824036,0.2562382221221924,0.3142693042755127,0.3305630683898926,0.2107500284910202,0.8970000147819519,0.8970000147819519,0.8999999761581421,0.9089999794960022,0.8949999809265137,0.906000018119812,0.9259999990463257,0.6340448260307312,0.6462544798851013,0.632165789604187,0.6240622401237488,0.6553675532341003,0.617893397808075
2,1.0,1.0,1.0,1.0,1.0,1.0,0.46875,0.16230535507202148,0.17113149166107178,0.1563691347837448,0.22559520602226257,0.20630183815956116,0.24499528110027313,0.8960000276565552,0.8960000276565552,0.9010000228881836,0.9070000052452087,0.8939999938011169,0.9039999842643738,0.9229999780654907,0.5722119808197021,0.5842299461364746,0.5640568137168884,0.5565574169158936,0.5886204242706299,0.552152156829834
3,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.1266927719116211,0.1344088315963745,0.1442328691482544,0.11100266873836517,0.18423832952976227,0.14362402260303497,0.8970000147819519,0.8980000019073486,0.8980000019073486,0.9049999713897705,0.8980000019073486,0.9010000228881836,0.9179999828338623,0.5311837196350098,0.5389357805252075,0.5238974690437317,0.5170961618423462,0.5445173978805542,0.5176157355308533
4,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.09803842008113861,0.13063667714595795,0.15478569269180298,0.13903118669986725,0.09240270406007767,0.1216593086719513,0.8989999890327454,0.8949999809265137,0.8970000147819519,0.9049999713897705,0.8999999761581421,0.9049999713897705,0.921999990940094,0.5010591149330139,0.5067632794380188,0.49439579248428345,0.485230952501297,0.5215729475021362,0.4815567433834076
5,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.09635799378156662,0.1106037050485611,0.10012269020080566,0.14551973342895508,0.1337914615869522,0.117474764585495,0.9010000228881836,0.8989999890327454,0.8989999890327454,0.906000018119812,0.8980000019073486,0.9070000052452087,0.9200000166893005,0.47714027762413025,0.4831646978855133,0.46858373284339905,0.46348217129707336,0.4949873685836792,0.45770594477653503
6,1.0,1.0,1.0,1.0,1.0,1.0,0.40625,0.12613752484321594,0.07212866842746735,0.0802733302116394,0.0795060396194458,0.08585453778505325,0.14083534479141235,0.8989999890327454,0.9039999842643738,0.8980000019073486,0.9010000228881836,0.8930000066757202,0.906000018119812,0.9179999828338623,0.46162888407707214,0.46392735838890076,0.4493251144886017,0.4460555911064148,0.4771502614021301,0.44060930609703064
7,1.0,1.0,1.0,1.0,1.0,1.0,0.28125,0.07327138632535934,0.06364421546459198,0.048604950308799744,0.0852881520986557,0.07267001271247864,0.11669950187206268,0.9020000100135803,0.9010000228881836,0.8960000276565552,0.9049999713897705,0.8960000276565552,0.9070000052452087,0.9179999828338623,0.44450879096984863,0.44791266322135925,0.4349062144756317,0.42985329031944275,0.45979827642440796,0.4259793758392334
8,1.0,1.0,1.0,1.0,1.0,1.0,0.34375,0.03865259140729904,0.08429127931594849,0.06711628288030624,0.050171710550785065,0.05972517281770706,0.07917569577693939,0.9020000100135803,0.9020000100135803,0.8989999890327454,0.9020000100135803,0.8920000195503235,0.902999997138977,0.9200000166893005,0.4343026280403137,0.43557578325271606,0.42304089665412903,0.416343092918396,0.44983118772506714,0.41419219970703125
9,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.07139022648334503,0.05469481647014618,0.062081411480903625,0.09858432412147522,0.0644826665520668,0.049215272068977356,0.8999999761581421,0.8999999761581421,0.8970000147819519,0.902999997138977,0.8960000276565552,0.906000018119812,0.9190000295639038,0.42413434386253357,0.4230269193649292,0.41165971755981445,0.4066111147403717,0.4400199055671692,0.40311235189437866
10,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05198992043733597,0.09401209652423859,0.05536844581365585,0.06161130219697952,0.04690321162343025,0.04066024720668793,0.8980000019073486,0.9020000100135803,0.8970000147819519,0.9049999713897705,0.890999972820282,0.9039999842643738,0.9190000295639038,0.4129801392555237,0.41500189900398254,0.4025271534919739,0.3988972306251526,0.43215134739875793,0.393151193857193
11,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.034217894077301025,0.04624659940600395,0.061193257570266724,0.03310557082295418,0.042668428272008896,0.027219563722610474,0.8980000019073486,0.9020000100135803,0.8989999890327454,0.902999997138977,0.8889999985694885,0.8999999761581421,0.9210000038146973,0.4057779610157013,0.40625056624412537,0.39410606026649475,0.3903956413269043,0.4258209764957428,0.38324373960494995
12,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.031030753627419472,0.04727425426244736,0.06896849721670151,0.03765716031193733,0.05539042502641678,0.05206778645515442,0.8999999761581421,0.8989999890327454,0.8970000147819519,0.9039999842643738,0.8960000276565552,0.9020000100135803,0.9179999828338623,0.3984614908695221,0.4007101356983185,0.38745948672294617,0.38381320238113403,0.41444364190101624,0.3782142400741577
13,1.0,1.0,1.0,1.0,1.0,1.0,0.71875,0.024512313306331635,0.03305477648973465,0.05978040769696236,0.02533099427819252,0.028453560546040535,0.06828700751066208,0.8980000019073486,0.8989999890327454,0.8980000019073486,0.9039999842643738,0.8920000195503235,0.9020000100135803,0.9200000166893005,0.3934814929962158,0.3942761719226837,0.3805219829082489,0.37533658742904663,0.4096720814704895,0.37145817279815674
14,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.03543644770979881,0.036463432013988495,0.03987788036465645,0.04432224482297897,0.02813469059765339,0.0304709542542696,0.8980000019073486,0.8999999761581421,0.8960000276565552,0.906000018119812,0.8949999809265137,0.9020000100135803,0.9200000166893005,0.3885478377342224,0.3878997564315796,0.3748475909233093,0.36989256739616394,0.4066183865070343,0.3660365045070648
