,train_acc,train_loss,val_acc,val_loss
0,0.84375,0.9012718200683594,0.8690999746322632,0.7403314709663391
1,0.90625,0.4452337622642517,0.9301999807357788,0.39995506405830383
2,0.96875,0.33595138788223267,0.9449999928474426,0.2780463397502899
3,1.0,0.14902345836162567,0.9524999856948853,0.2110414057970047
4,1.0,0.07640408724546432,0.9592000246047974,0.17598819732666016
5,0.96875,0.1724643111228943,0.9599999785423279,0.15758733451366425
6,0.8125,0.5239577889442444,0.9575999975204468,0.15830062329769135
7,1.0,0.0736025869846344,0.9635999798774719,0.13176852464675903
8,0.9375,0.2125554084777832,0.9643999934196472,0.1208408921957016
9,0.96875,0.10745666176080704,0.9629999995231628,0.12539561092853546
10,0.90625,0.2840462625026703,0.9610999822616577,0.13090546429157257
11,0.9375,0.2637816071510315,0.9646000266075134,0.11836480349302292
12,0.96875,0.12863226234912872,0.9677000045776367,0.11170800775289536
13,0.96875,0.05418440327048302,0.9684000015258789,0.10134647786617279
14,1.0,0.020490093156695366,0.9684000015258789,0.10112626105546951
15,0.96875,0.08433444797992706,0.9648000001907349,0.11816052347421646
16,1.0,0.09873694181442261,0.9714000225067139,0.09376639127731323
17,1.0,0.06860829889774323,0.9643999934196472,0.10818464308977127
18,0.96875,0.07332081347703934,0.9715999960899353,0.08446642756462097
19,1.0,0.014202896505594254,0.9706000089645386,0.10116921365261078
20,0.9375,0.19981861114501953,0.9718999862670898,0.08788584172725677
21,1.0,0.011953100562095642,0.9703999757766724,0.09151855111122131
22,1.0,0.036068253219127655,0.9713000059127808,0.08843374997377396
23,0.9375,0.11220074445009232,0.9661999940872192,0.10556752979755402
24,1.0,0.016688372939825058,0.9732999801635742,0.07862595468759537
25,1.0,0.01295079942792654,0.9731000065803528,0.08067444711923599
26,1.0,0.0029761604964733124,0.9771999716758728,0.07524923980236053
27,1.0,0.006439520046114922,0.9746999740600586,0.08007372170686722
28,1.0,0.02014700323343277,0.9786999821662903,0.06718297302722931
29,1.0,0.009100047871470451,0.967199981212616,0.1039021760225296
