,train_acc,train_loss,val_acc,val_loss
0,0.84375,0.839753270149231,0.8202999830245972,0.8669245839118958
1,0.875,0.6581261157989502,0.9047999978065491,0.4853101670742035
2,0.9375,0.27226459980010986,0.9408000111579895,0.30488476157188416
3,0.90625,0.3376976251602173,0.9496999979019165,0.22950951755046844
4,0.9375,0.17349117994308472,0.9574000239372253,0.18527445197105408
5,1.0,0.12963120639324188,0.9603000283241272,0.15575972199440002
6,0.96875,0.13292908668518066,0.9532999992370605,0.17303073406219482
7,1.0,0.05270319804549217,0.963699996471405,0.1356668770313263
8,0.96875,0.22832530736923218,0.9649999737739563,0.1289108693599701
9,1.0,0.10974520444869995,0.9674999713897705,0.11495644599199295
10,0.9375,0.18909858167171478,0.9693999886512756,0.10921788215637207
11,0.96875,0.04669012129306793,0.9659000039100647,0.1137990951538086
12,1.0,0.036940865218639374,0.9692000150680542,0.10596706718206406
13,0.96875,0.2831028401851654,0.9670000076293945,0.10683359205722809
14,1.0,0.025250371545553207,0.973800003528595,0.0844077467918396
15,0.96875,0.1085243746638298,0.9652000069618225,0.11835800856351852
16,1.0,0.05811500921845436,0.9732999801635742,0.08891860395669937
17,1.0,0.05704706162214279,0.972100019454956,0.09737006574869156
18,0.9375,0.23462876677513123,0.9714000225067139,0.09058985114097595
19,0.96875,0.0870552510023117,0.9642999768257141,0.1153755858540535
20,1.0,0.015238833613693714,0.968999981880188,0.0987374484539032
21,0.96875,0.1544916331768036,0.974399983882904,0.0845286101102829
22,0.9375,0.28865915536880493,0.9699000120162964,0.09404070675373077
23,1.0,0.015265170484781265,0.9696999788284302,0.09998007863759995
24,1.0,0.022198932245373726,0.97079998254776,0.09840458631515503
25,1.0,0.010634045116603374,0.9729999899864197,0.09102208912372589
26,1.0,0.005013001151382923,0.9728000164031982,0.08270569890737534
27,1.0,0.00425196997821331,0.9750000238418579,0.0835893452167511
28,1.0,0.011006554588675499,0.9736999869346619,0.0805230587720871
29,1.0,0.0037674338091164827,0.973800003528595,0.08585678786039352
