,train_acc,train_loss,val_acc,val_loss
0,0.78125,0.8933985233306885,0.8695999979972839,0.7570542097091675
1,0.9375,0.43390393257141113,0.9332000017166138,0.4093547761440277
2,0.96875,0.21906182169914246,0.9492999911308289,0.2685258388519287
3,1.0,0.12331119924783707,0.9585999846458435,0.1908663809299469
4,1.0,0.11961738765239716,0.960099995136261,0.16889981925487518
5,0.9375,0.2571881413459778,0.9596999883651733,0.16177773475646973
6,0.9375,0.1503969430923462,0.9663000106811523,0.12617725133895874
7,0.9375,0.18003487586975098,0.9688000082969666,0.11681757867336273
8,0.9375,0.25724273920059204,0.9700999855995178,0.10917305946350098
9,0.96875,0.083589106798172,0.9661999940872192,0.11414524167776108
10,0.96875,0.1286100149154663,0.9682999849319458,0.10606955736875534
11,0.96875,0.107980877161026,0.968999981880188,0.10501106083393097
12,0.96875,0.14581623673439026,0.9686999917030334,0.10042262822389603
13,0.96875,0.11701492965221405,0.9739000201225281,0.08254095166921616
14,1.0,0.012115669436752796,0.9739000201225281,0.07975105196237564
15,0.9375,0.10150754451751709,0.9757999777793884,0.07744691520929337
16,1.0,0.026569310575723648,0.9706000089645386,0.09914415329694748
17,1.0,0.04399625584483147,0.9703999757766724,0.08901021629571915
18,1.0,0.007027308456599712,0.9764000177383423,0.07301615923643112
19,1.0,0.01570545881986618,0.9764999747276306,0.07270611822605133
20,1.0,0.03959235921502113,0.9746000170707703,0.08140765130519867
21,0.96875,0.08789534866809845,0.9736999869346619,0.08359932899475098
22,0.96875,0.1081847995519638,0.9713000059127808,0.09477276355028152
23,0.96875,0.04472345858812332,0.9786999821662903,0.06669703125953674
24,1.0,0.009327590465545654,0.9761000275611877,0.07242605090141296
25,1.0,0.015212174504995346,0.9735000133514404,0.08434871584177017
26,0.9375,0.1773245632648468,0.972100019454956,0.08831916004419327
27,1.0,0.01294601708650589,0.9771000146865845,0.07559576630592346
28,1.0,0.02320510521531105,0.9710999727249146,0.09637679904699326
29,1.0,0.0225538220256567,0.9743000268936157,0.08344841748476028
