,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9345499873161316,0.9150833487510681,0.9136166572570801,0.9180999994277954,0.9183333516120911,0.9348000288009644,0.9190000295639038,0.9160000085830688,0.9171000123023987,0.9196000099182129,0.30694350600242615,0.3765498101711273,0.44752222299575806,0.3528040647506714,0.27410978078842163,0.27082034945487976,0.27271994948387146,0.2609105408191681
1,0.9487166404724121,0.9368333220481873,0.930649995803833,0.9315999746322632,0.932116687297821,0.947700023651123,0.9383000135421753,0.9293000102043152,0.9297000169754028,0.9312999844551086,0.1934756636619568,0.3062504529953003,0.1726744920015335,0.3174006938934326,0.21073564887046814,0.2259090393781662,0.23206403851509094,0.2327890694141388
2,0.9539333581924438,0.9413999915122986,0.9418666958808899,0.9374333620071411,0.9386000037193298,0.9505000114440918,0.9406999945640564,0.9391000270843506,0.9347000122070312,0.9412999749183655,0.1315223127603531,0.349517285823822,0.04573626443743706,0.5183766484260559,0.19709238409996033,0.1946137249469757,0.21306206285953522,0.1925671249628067
3,0.9595166444778442,0.9476000070571899,0.9457499980926514,0.9454666376113892,0.9428499937057495,0.9562000036239624,0.9451000094413757,0.9430999755859375,0.9435999989509583,0.9398000240325928,0.10735709965229034,0.11851383745670319,0.0252838097512722,0.14669130742549896,0.185562863945961,0.1840459704399109,0.1885715276002884,0.19110409915447235
4,0.9624000191688538,0.9466999769210815,0.9506499767303467,0.9496999979019165,0.9512666463851929,0.9575999975204468,0.9448000192642212,0.9459999799728394,0.948199987411499,0.947700023651123,0.15323646366596222,0.07567175477743149,0.24125346541404724,0.02854205295443535,0.17882996797561646,0.17320223152637482,0.17352257668972015,0.17178510129451752
5,0.9639166593551636,0.9557166695594788,0.9506833553314209,0.9516333341598511,0.951616644859314,0.9592000246047974,0.951200008392334,0.9472000002861023,0.9498000144958496,0.9466000199317932,0.021804658696055412,0.07822835445404053,0.018273405730724335,0.00864013284444809,0.16008883714675903,0.1777724325656891,0.1714344471693039,0.16912515461444855
6,0.9639166593551636,0.9557666778564453,0.9521999955177307,0.953416645526886,0.9550166726112366,0.9603000283241272,0.9520999789237976,0.9502999782562256,0.9495999813079834,0.9526000022888184,0.032170988619327545,0.42120200395584106,0.068430095911026,0.03318527713418007,0.16550417244434357,0.16612458229064941,0.16912783682346344,0.15793642401695251
7,0.9659166932106018,0.9582666754722595,0.9559666514396667,0.9537833333015442,0.9525833129882812,0.9610999822616577,0.9526000022888184,0.9553999900817871,0.9506999850273132,0.9491000175476074,0.02899087779223919,0.033325280994176865,0.05041737109422684,0.11119994521141052,0.15248379111289978,0.15514104068279266,0.17015115916728973,0.16954007744789124
8,0.9644666910171509,0.9581833481788635,0.9535999894142151,0.9526666402816772,0.9517333507537842,0.9616000056266785,0.9545999765396118,0.9506000280380249,0.9480999708175659,0.9473000168800354,0.1555132269859314,0.01435936614871025,0.016150737181305885,0.01778397522866726,0.1520223170518875,0.16993939876556396,0.17105841636657715,0.16610288619995117
9,0.9666000008583069,0.9576500058174133,0.9562000036239624,0.956516683101654,0.9547500014305115,0.9621999859809875,0.9542999863624573,0.9527999758720398,0.9519000053405762,0.9506999850273132,0.005543499253690243,0.28945884108543396,0.00354775320738554,0.024826420471072197,0.1612893044948578,0.15962842106819153,0.15635699033737183,0.1638123244047165
