,acc_1,acc_2,acc_3,acc_ensemble,loss_1,loss_2,loss_3
24,0.76,0.7350000000000001,0.7550000000000001,0.805,17.051292419433594,33.08900451660156,43.314048767089844
25,0.73,0.7,0.7475,0.7875,84.96221160888672,20.89655303955078,58.42456817626953
26,0.7525000000000001,0.72,0.745,0.8,68.91648864746094,41.615013122558594,53.91426086425781
27,0.78,0.6900000000000002,0.7099999999999999,0.805,10.636363983154297,43.122108459472656,42.326438903808594
28,0.755,0.7175,0.7024999999999999,0.7799999999999999,53.36599349975586,31.713695526123047,66.4625015258789
29,0.7699999999999999,0.7575000000000001,0.7424999999999999,0.8175000000000001,67.72975158691406,51.77510070800781,35.962303161621094
30,0.7525000000000001,0.7024999999999999,0.7450000000000001,0.795,16.365617752075195,23.810501098632812,37.547943115234375
31,0.775,0.7474999999999999,0.7375,0.8074999999999999,37.97016906738281,45.0162239074707,58.25637435913086
32,0.78,0.7424999999999999,0.7625,0.8049999999999999,9.301192283630371,47.384986877441406,43.82038116455078
33,0.7825,0.7125,0.7424999999999999,0.8125,3.261582851409912,33.22547149658203,38.62639236450195
34,0.7550000000000001,0.74,0.7375,0.8099999999999999,32.67351531982422,27.67906951904297,32.81300354003906
35,0.7575000000000001,0.7375,0.7675,0.8150000000000001,79.05023956298828,27.128616333007812,25.52869987487793
36,0.775,0.7425,0.7675000000000001,0.82,43.36012268066406,22.387958526611328,33.77698516845703
37,0.7649999999999999,0.77,0.7674999999999998,0.8200000000000001,22.25166893005371,23.0018253326416,38.62989807128906
38,0.7724999999999999,0.7675000000000001,0.7525000000000001,0.8275,16.149852752685547,65.52031707763672,35.53437042236328
39,0.7725000000000001,0.7725000000000001,0.77,0.8375,111.91619873046875,90.77166748046875,51.88191604614258
40,0.74,0.7600000000000001,0.7725000000000001,0.8150000000000001,49.65190124511719,12.085454940795898,20.146982192993164
41,0.795,0.7725,0.7925,0.8400000000000001,12.279211044311523,7.408268451690674,12.271445274353027
42,0.7849999999999999,0.78,0.7725,0.8425,12.694684982299805,12.548188209533691,16.193483352661133
43,0.8125,0.7725000000000001,0.78,0.8450000000000001,21.874755859375,4.4323954582214355,16.585044860839844
44,0.7925,0.7874999999999999,0.7875000000000001,0.8549999999999999,8.775997161865234,13.821998596191406,1.2950315475463867
45,0.7975000000000001,0.7825,0.7975,0.8475000000000001,5.34365701675415,10.805558204650879,17.47298812866211
46,0.8025,0.7724999999999999,0.7975,0.8400000000000001,2.6544547080993652,27.67044448852539,4.477662086486816
47,0.8125000000000002,0.7849999999999999,0.8,0.8400000000000001,1.2484345436096191,3.40982723236084,2.9308300018310547
48,0.8025,0.7775,0.7975000000000001,0.8475000000000001,11.432575225830078,7.9496612548828125,9.686647415161133
49,0.8075000000000001,0.78,0.7925000000000001,0.8450000000000001,6.438905239105225,15.744977951049805,8.22861099243164
50,0.8175000000000001,0.7774999999999999,0.785,0.8375,27.49368667602539,8.264211654663086,11.159910202026367
51,0.8075000000000001,0.7775000000000001,0.7925000000000002,0.8400000000000001,3.6335928440093994,0.6679084300994873,3.8835206031799316
52,0.8125000000000002,0.7725,0.7900000000000001,0.8425,3.783196210861206,2.976365566253662,6.618946552276611
53,0.8075000000000001,0.7775000000000001,0.7925000000000001,0.8400000000000001,31.528064727783203,20.752761840820312,5.957638740539551
54,0.8100000000000002,0.7725000000000001,0.7975000000000001,0.8400000000000001,12.425804138183594,3.507509708404541,9.585556030273438
55,0.805,0.77,0.7950000000000002,0.8425,9.697221755981445,0.12206840515136719,14.595062255859375
56,0.8075000000000001,0.7725000000000001,0.7950000000000002,0.8425,10.099000930786133,18.208982467651367,0.48372387886047363
57,0.805,0.77,0.7925000000000002,0.8425,0.6839141845703125,7.046761989593506,5.7703986167907715
58,0.8075000000000001,0.7649999999999999,0.7925000000000002,0.8425,9.50313949584961,4.274220943450928,6.003190040588379
59,0.805,0.7649999999999999,0.7925000000000002,0.8425,6.1977620124816895,4.918888092041016,5.968372821807861
