,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9375,0.96875,0.4375,0.2064240574836731,0.16602101922035217,0.9111999869346619,0.9157999753952026,0.9226999878883362,0.2773248851299286,0.26766982674598694
1,0.90625,0.96875,0.5,0.3477240204811096,0.08615116775035858,0.9300000071525574,0.9251000285148621,0.9390000104904175,0.2274317890405655,0.24291245639324188
2,0.96875,1.0,0.40625,0.09330406039953232,0.03702749311923981,0.9336000084877014,0.9369999766349792,0.9434000253677368,0.2099144011735916,0.1991361677646637
3,0.96875,0.9375,0.46875,0.08246254175901413,0.15213406085968018,0.9405999779701233,0.9369999766349792,0.9445000290870667,0.19406498968601227,0.1998431384563446
4,1.0,1.0,0.5625,0.015567313879728317,0.02568669617176056,0.9408000111579895,0.9391999840736389,0.945900022983551,0.1874580681324005,0.19873493909835815
5,0.90625,1.0,0.53125,0.5564720630645752,0.015388521365821362,0.9448000192642212,0.946399986743927,0.949999988079071,0.17946986854076385,0.18310287594795227
6,0.96875,0.96875,0.5625,0.06008240953087807,0.08089730143547058,0.9416000247001648,0.9451000094413757,0.9480999708175659,0.19758552312850952,0.18034474551677704
7,1.0,1.0,0.5,0.008835580199956894,0.002397511387243867,0.9455000162124634,0.9449999928474426,0.9484000205993652,0.18661020696163177,0.1815505176782608
8,1.0,1.0,0.46875,0.018986064940690994,0.0020654622931033373,0.9463000297546387,0.945900022983551,0.9484999775886536,0.18073095381259918,0.17997819185256958
9,1.0,1.0,0.53125,0.006304067559540272,0.02029605582356453,0.9506999850273132,0.946399986743927,0.9508000016212463,0.16566777229309082,0.18742682039737701
10,1.0,1.0,0.75,0.0010787786450237036,0.010091550648212433,0.9485999941825867,0.9508000016212463,0.9513999819755554,0.17831377685070038,0.1676759272813797
11,1.0,1.0,0.53125,0.005821072030812502,0.001080585177987814,0.9470999836921692,0.9480999708175659,0.9498000144958496,0.18146003782749176,0.18054845929145813
12,1.0,1.0,0.78125,0.0006144476938061416,0.00457380898296833,0.9485999941825867,0.9514999985694885,0.9523000121116638,0.1776762753725052,0.16662836074829102
13,1.0,0.9375,0.59375,0.0021467595361173153,0.15650330483913422,0.9508000016212463,0.947700023651123,0.9528999924659729,0.16891559958457947,0.19126293063163757
14,1.0,1.0,0.625,0.0027908512856811285,0.0011863166000694036,0.9520999789237976,0.9488000273704529,0.9544000029563904,0.16670459508895874,0.18004828691482544
