,acc,loss,val_acc,val_loss
0,0.9006999731063843,0.390850305557251,0.9057000279426575,0.3233664631843567
1,0.9090166687965393,0.35636287927627563,0.9093999862670898,0.29243600368499756
2,0.9191499948501587,0.06462953984737396,0.9169999957084656,0.2697353661060333
3,0.9162999987602234,0.019096463918685913,0.9129999876022339,0.2716990113258362
4,0.923383355140686,0.08592318743467331,0.9222000241279602,0.2571867108345032
5,0.9282333254814148,0.04187237471342087,0.9283999800682068,0.23998159170150757
6,0.9187666773796082,0.058029092848300934,0.9186999797821045,0.2793358266353607
7,0.9277833104133606,0.07183970510959625,0.9287999868392944,0.24277621507644653
8,0.9287166595458984,0.011771047487854958,0.9276999831199646,0.2440003901720047
9,0.9303666949272156,0.08433748036623001,0.9291999936103821,0.24084611237049103
10,0.9268166422843933,0.015674421563744545,0.9248999953269958,0.26044410467147827
11,0.9290333390235901,0.006284964270889759,0.9269999861717224,0.2536059021949768
12,0.9295499920845032,0.00120829651132226,0.928600013256073,0.24960146844387054
13,0.9261500239372253,0.0031297982204705477,0.9233999848365784,0.2660031318664551
14,0.9289666414260864,0.004334180615842342,0.9259999990463257,0.2570743262767792
