,acc_1,acc_2,acc_3,acc_4,acc_5,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.9806666374206543,0.9776666760444641,0.9810000061988831,0.9869999885559082,0.9836666584014893,0.9890000224113464,0.1919124871492386,0.044162020087242126,0.08577145636081696,0.07169674336910248,0.07842309772968292,0.9176999926567078,0.9154999852180481,0.9154999852180481,0.9182999730110168,0.9156000018119812,0.9235000014305115,0.2690455913543701,0.26321423053741455,0.26687631011009216,0.26427096128463745,0.26733312010765076
1,0.9973333477973938,0.9976666569709778,0.9963333606719971,0.9973333477973938,0.9980000257492065,0.9983333349227905,0.01866309344768524,0.05193416029214859,0.10326993465423584,0.019786302000284195,0.02211015298962593,0.9282000064849854,0.928600013256073,0.9261000156402588,0.9290000200271606,0.9304999709129333,0.9315000176429749,0.24060273170471191,0.23618952929973602,0.24290156364440918,0.23784907162189484,0.24011334776878357
2,0.9990000128746033,0.999666690826416,0.999666690826416,1.0,0.9993333220481873,1.0,0.011157148517668247,0.01614558696746826,0.01082553155720234,0.005658448673784733,0.004967420361936092,0.9297000169754028,0.9301999807357788,0.9315000176429749,0.9307000041007996,0.930899977684021,0.9314000010490417,0.24138624966144562,0.23759964108467102,0.23897133767604828,0.23818281292915344,0.23679415881633759
3,1.0,1.0,1.0,1.0,1.0,1.0,0.002930216956883669,0.004403416998684406,0.004431013483554125,0.003365946002304554,0.004087352193892002,0.930899977684021,0.9307000041007996,0.9314000010490417,0.9314000010490417,0.9309999942779541,0.9315999746322632,0.24413105845451355,0.24220246076583862,0.2424350529909134,0.24179749190807343,0.24195659160614014
4,1.0,1.0,1.0,1.0,1.0,1.0,0.002533120568841696,0.0012774195056408644,0.002558289095759392,0.0030971188098192215,0.005408384371548891,0.932200014591217,0.9307000041007996,0.9315999746322632,0.9319999814033508,0.9327999949455261,0.9320999979972839,0.24823777377605438,0.24577641487121582,0.24637062847614288,0.24518923461437225,0.24568909406661987
5,1.0,1.0,1.0,1.0,1.0,1.0,0.0028228203300386667,0.0016890221741050482,0.0018514328403398395,0.003659815527498722,0.002144262194633484,0.930899977684021,0.9318000078201294,0.9319000244140625,0.9311000108718872,0.9311000108718872,0.9318000078201294,0.25388994812965393,0.24991613626480103,0.2516365349292755,0.2508857846260071,0.25090572237968445
6,1.0,1.0,1.0,1.0,1.0,1.0,0.002403093036264181,0.002018736908212304,0.001358283800072968,0.0016502535436302423,0.0008891794714145362,0.9320999979972839,0.9318000078201294,0.9319999814033508,0.9319000244140625,0.9330999851226807,0.9329000115394592,0.2556806802749634,0.25223907828330994,0.25315192341804504,0.25308936834335327,0.25343379378318787
7,1.0,1.0,1.0,1.0,1.0,1.0,0.0021764622069895267,0.0018263452220708132,0.0022313720546662807,0.0007127652643248439,0.0013394774869084358,0.9308000206947327,0.9308000206947327,0.9312999844551086,0.9314000010490417,0.9315999746322632,0.9322999715805054,0.2609913945198059,0.2577034533023834,0.2589222490787506,0.2584812045097351,0.25861912965774536
8,1.0,1.0,1.0,1.0,1.0,1.0,0.001009188243187964,0.0013374191476032138,0.001890961779281497,0.0015695653855800629,0.0012722950195893645,0.9316999912261963,0.9319000244140625,0.9318000078201294,0.9311000108718872,0.9325000047683716,0.932699978351593,0.26425591111183167,0.26096096634864807,0.261707603931427,0.26167789101600647,0.2613789141178131
9,1.0,1.0,1.0,1.0,1.0,1.0,0.0022446787916123867,0.0007608698215335608,0.0010054667945951223,0.0005702769849449396,0.0011361043434590101,0.9304999709129333,0.9316999912261963,0.9316999912261963,0.9316999912261963,0.9325000047683716,0.9323999881744385,0.26745420694351196,0.2633414566516876,0.2641410231590271,0.2644544243812561,0.26426610350608826
