,acc_1,acc_2,acc_ensemble,loss_1,loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9593333601951599,0.9546666741371155,0.9660000205039978,0.033381760120391846,0.32761335372924805,0.9114999771118164,0.9099000096321106,0.9179999828338623,0.2850150763988495,0.28867107629776
1,0.984333336353302,0.9869999885559082,0.9906666874885559,0.06758465617895126,0.14563986659049988,0.9229000210762024,0.9203000068664551,0.9282000064849854,0.25170794129371643,0.25402164459228516
2,0.9950000047683716,0.9946666955947876,0.996666669845581,0.01921357586979866,0.045775312930345535,0.9297999739646912,0.9271000027656555,0.932200014591217,0.22685103118419647,0.2328164279460907
3,0.9973333477973938,0.996999979019165,0.9993333220481873,0.007135191932320595,0.02730271779000759,0.9266999959945679,0.9294000267982483,0.9302999973297119,0.2323545217514038,0.22943145036697388
4,0.996999979019165,0.9990000128746033,0.9993333220481873,0.008816756308078766,0.010709824040532112,0.9315000176429749,0.929099977016449,0.9312999844551086,0.23306894302368164,0.22627578675746918
5,0.999666690826416,0.999666690826416,1.0,0.007183060981333256,0.009032579138875008,0.9340999722480774,0.930400013923645,0.9337999820709229,0.224596306681633,0.227361261844635
6,1.0,0.999666690826416,1.0,0.018895022571086884,0.002774654421955347,0.9340999722480774,0.9323999881744385,0.9348000288009644,0.22139592468738556,0.2255738228559494
7,1.0,1.0,1.0,0.002166443970054388,0.007588432636111975,0.9348999857902527,0.9345999956130981,0.9348000288009644,0.22577792406082153,0.22227194905281067
8,1.0,1.0,1.0,0.006462146062403917,0.0033309629652649164,0.9336000084877014,0.9341999888420105,0.9343000054359436,0.2301756888628006,0.22548256814479828
9,1.0,1.0,1.0,0.0027815401554107666,0.002974572591483593,0.9333000183105469,0.9350000023841858,0.9348000288009644,0.2296987771987915,0.22653520107269287
