,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017999768257141,0.8931000232696533,0.8956999778747559,0.8924000263214111,0.8960999846458435,0.8953999876976013,0.002058778889477253,0.002562953857704997,0.002762517658993602,0.0007789339870214462,0.0010857181623578072,0.3868418037891388,0.37961888313293457,0.37880125641822815,0.3780154585838318,0.3842526376247406
1,1.0,1.0,1.0,1.0,1.0,1.0,0.9025999903678894,0.894599974155426,0.8970999717712402,0.8955000042915344,0.8960000276565552,0.8963000178337097,0.000521638838108629,0.0005327798426151276,0.0007963951211422682,0.0008944876026362181,0.0005303311627358198,0.3937331438064575,0.38699546456336975,0.3844342529773712,0.3864977955818176,0.39270341396331787
2,1.0,1.0,1.0,1.0,1.0,1.0,0.902400016784668,0.895799994468689,0.8985000252723694,0.8956999778747559,0.8974000215530396,0.8978999853134155,0.0005326900281943381,0.000872313161380589,0.0004476055037230253,0.00057860097149387,0.000492739025503397,0.39893028140068054,0.39330077171325684,0.38918134570121765,0.39414700865745544,0.3993563950061798
3,1.0,1.0,1.0,1.0,1.0,1.0,0.902400016784668,0.8967999815940857,0.899399995803833,0.8960000276565552,0.8981000185012817,0.8988999724388123,0.0004120727244298905,0.0004911792930215597,0.00036187091609463096,0.0004773042746819556,0.00038422143552452326,0.4040645658969879,0.3990950286388397,0.3942544162273407,0.3989328145980835,0.405085951089859
4,1.0,1.0,1.0,1.0,1.0,1.0,0.9028000235557556,0.8968999981880188,0.8992000222206116,0.8963000178337097,0.8981999754905701,0.8985000252723694,0.00035250262590125203,0.0002394253679085523,0.0003047719947062433,0.00022457679733633995,0.00037963519571349025,0.40898969769477844,0.404201865196228,0.39899933338165283,0.40456128120422363,0.4099174737930298
5,1.0,1.0,1.0,1.0,1.0,1.0,0.9027000069618225,0.8973000049591064,0.8989999890327454,0.8968999981880188,0.897599995136261,0.8985000252723694,0.00013568616122938693,0.00015977409202605486,0.00018712921882979572,0.00027254593442194164,0.00019167350546922535,0.41273799538612366,0.40834754705429077,0.4024166166782379,0.40891367197036743,0.4143310487270355
6,1.0,1.0,1.0,1.0,1.0,1.0,0.9025999903678894,0.8970000147819519,0.8991000056266785,0.8967999815940857,0.8980000019073486,0.8985000252723694,0.00019912523566745222,0.0001950152509380132,0.00011029346205759794,0.00012091679673176259,0.00016433773271273822,0.41718125343322754,0.4125112295150757,0.4069523513317108,0.4132911264896393,0.41846728324890137
7,1.0,1.0,1.0,1.0,1.0,1.0,0.9023000001907349,0.897599995136261,0.8992000222206116,0.8970999717712402,0.8981000185012817,0.8986999988555908,0.00012379928375594318,0.000125384540297091,0.0001573886111145839,0.00014222163008525968,0.00011130445636808872,0.4202207028865814,0.41551387310028076,0.40984511375427246,0.4166456460952759,0.4215709865093231
8,1.0,1.0,1.0,1.0,1.0,1.0,0.9021999835968018,0.8971999883651733,0.8991000056266785,0.8968999981880188,0.8980000019073486,0.8986999988555908,0.00015642493963241577,5.4829666623845696e-05,9.942631731973961e-05,9.131009574048221e-05,8.651278039906174e-05,0.42372381687164307,0.41931289434432983,0.4133913218975067,0.4200490117073059,0.425307035446167
9,1.0,1.0,1.0,1.0,1.0,1.0,0.9021000266075134,0.8971999883651733,0.899399995803833,0.8970999717712402,0.8981000185012817,0.8988999724388123,0.00011277751036686823,9.573273564456031e-05,0.00010040013148682192,8.557249384466559e-05,0.000132182685774751,0.42645737528800964,0.42219969630241394,0.4161778688430786,0.42283955216407776,0.42796358466148376
