,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9003000259399414,0.8910999894142151,0.8952000141143799,0.8919000029563904,0.8938000202178955,0.8938000202178955,0.8946999907493591,0.0007841447368264198,0.002174310851842165,0.0005311784334480762,0.0006066813366487622,0.0010594726772978902,0.0005354605382308364,0.4311833083629608,0.4287513196468353,0.44019371271133423,0.42294609546661377,0.4254646897315979,0.44334858655929565
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9031999707221985,0.8964999914169312,0.9006999731063843,0.8964999914169312,0.8980000019073486,0.8985999822616577,0.8984000086784363,0.00030478977714665234,0.00041848793625831604,0.00044822838390246034,0.0004765091580338776,0.0005282654892653227,0.00046116841258481145,0.4243077039718628,0.4222835898399353,0.43643441796302795,0.41638436913490295,0.41896572709083557,0.4333316385746002
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904699981212616,0.897599995136261,0.9021000266075134,0.8981000185012817,0.8992000222206116,0.8989999890327454,0.8992000222206116,0.00014022714458405972,0.00017306793597526848,0.0005764281377196312,0.00016121701628435403,0.00019763993623200804,0.0001645725133130327,0.42662861943244934,0.42447152733802795,0.43957197666168213,0.42041388154029846,0.4221682548522949,0.43667012453079224
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9045000076293945,0.8982999920845032,0.902400016784668,0.8988999724388123,0.8985999822616577,0.899399995803833,0.9007999897003174,0.00010053010191768408,0.0003415256505832076,0.00019361941667739302,0.00012747275468427688,0.00016752371448092163,0.00012061097368132323,0.4294467866420746,0.42732110619544983,0.44226646423339844,0.42429056763648987,0.4257577061653137,0.4396756887435913
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9041000008583069,0.8985000252723694,0.9028000235557556,0.8989999890327454,0.8988000154495239,0.8992000222206116,0.9013000130653381,0.00013239556574262679,0.0001293577952310443,7.782550528645515e-05,0.00017276575090363622,0.00012934213737025857,0.0001439624757040292,0.43267449736595154,0.43083739280700684,0.4455752372741699,0.427752286195755,0.43039366602897644,0.44312310218811035
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9045000076293945,0.8985999822616577,0.902999997138977,0.8991000056266785,0.8988000154495239,0.8996000289916992,0.9017000198364258,9.443539602216333e-05,0.000107477797428146,6.513843982247636e-05,6.355873483698815e-05,0.0001827700762078166,0.00016614902415312827,0.4362475574016571,0.4338516592979431,0.44906991720199585,0.43080049753189087,0.43381446599960327,0.44643881916999817
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9046000242233276,0.8989999890327454,0.902999997138977,0.8999999761581421,0.8985999822616577,0.899399995803833,0.9018999934196472,0.00013697240501642227,6.915238191140816e-05,0.00011625450861174613,0.00010310500510968268,7.610781176481396e-05,7.50448671169579e-05,0.4388033151626587,0.4365333914756775,0.4515199363231659,0.4334815442562103,0.43684205412864685,0.4486820697784424
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9049999713897705,0.8996999859809875,0.9032999873161316,0.9002000093460083,0.8986999988555908,0.8998000025749207,0.9020000100135803,0.00011040956451324746,9.804504952626303e-05,6.994366412982345e-05,6.861107249278575e-05,0.00015668125706724823,8.278517634607852e-05,0.44079628586769104,0.43880194425582886,0.45336663722991943,0.43598437309265137,0.4395439326763153,0.45086824893951416
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9049000144004822,0.8999000191688538,0.9038000106811523,0.9000999927520752,0.8989999890327454,0.8991000056266785,0.9023000001907349,2.8702452254947275e-05,4.276005711290054e-05,5.653518019244075e-05,7.526762055931613e-05,8.453006012132391e-05,5.2872932428726926e-05,0.44298866391181946,0.44101083278656006,0.4557904303073883,0.43824413418769836,0.44215381145477295,0.45301365852355957
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9049000144004822,0.8999000191688538,0.9038000106811523,0.900600016117096,0.8996999859809875,0.8995000123977661,0.9023000001907349,5.603815952781588e-05,5.920226249145344e-05,4.880951019003987e-05,5.1616465498227626e-05,4.413478745846078e-05,9.601839701645076e-05,0.4455326795578003,0.4431260824203491,0.4580032229423523,0.44041356444358826,0.4446563422679901,0.45535561442375183
