,train_acc,train_loss,val_acc,val_loss
0,0.875,2.257351875305176,0.9241999983787537,1.451950192451477
1,0.96875,1.229390263557434,0.9768999814987183,0.9007478356361389
2,0.96875,1.038017988204956,0.9868999719619751,0.6623699069023132
3,0.96875,1.1150145530700684,0.9878000020980835,0.5467725396156311
4,0.96875,1.0316990613937378,0.9879000186920166,0.47841185331344604
5,0.96875,0.9589635729789734,0.9873999953269958,0.4316088855266571
6,0.96875,0.5682605504989624,0.9871000051498413,0.3926577866077423
7,0.9375,1.0484132766723633,0.9872000217437744,0.3638300895690918
8,0.96875,0.626725435256958,0.9869999885559082,0.344179630279541
9,1.0,0.36957478523254395,0.9861999750137329,0.33292239904403687
10,1.0,0.42226913571357727,0.9861999750137329,0.31561508774757385
11,0.96875,0.4508531987667084,0.9866999983787537,0.3068566918373108
12,1.0,0.346596896648407,0.9854000210762024,0.30255281925201416
13,1.0,0.2574269771575928,0.9854000210762024,0.2928891181945801
14,1.0,0.23816972970962524,0.9850999712944031,0.29401084780693054
