,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_6,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,train_loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,0.96875,1.0,1.0,0.96875,0.875,0.96875,0.125,0.9055188894271851,0.7918189764022827,0.9482951164245605,0.7911953926086426,1.2122033834457397,0.952425479888916,0.9896249771118164,0.9896249771118164,0.9896249771118164,0.9896249771118164,0.9896249771118164,0.9896249771118164,0.9896249771118164,0.5366242527961731,0.5366242527961731,0.5366242527961731,0.5366242527961731,0.5366242527961731,0.5366242527961731
1,1.0,0.96875,0.9375,0.96875,1.0,1.0,0.34375,0.4447348117828369,0.756259024143219,0.8806053400039673,0.7977240085601807,0.6333414316177368,0.5335436463356018,0.9897500276565552,0.9897500276565552,0.9897500276565552,0.9897500276565552,0.9897500276565552,0.9897500276565552,0.9897500276565552,0.37769603729248047,0.37769603729248047,0.37769603729248047,0.37769603729248047,0.37769603729248047,0.37769603729248047
2,1.0,0.9375,0.90625,0.96875,0.9375,1.0,0.125,0.616996705532074,0.7899820804595947,0.854865312576294,0.609332799911499,0.7899820804595947,0.41207394003868103,0.9896875023841858,0.9896875023841858,0.9896875023841858,0.9896875023841858,0.9896875023841858,0.9896875023841858,0.9896875023841858,0.30619412660598755,0.30619412660598755,0.30619412660598755,0.30619412660598755,0.30619412660598755,0.30619412660598755
3,0.96875,0.96875,1.0,1.0,1.0,1.0,0.1875,0.4596194922924042,0.45340976119041443,0.3729107975959778,0.3402135372161865,0.27713632583618164,0.3413922190666199,0.9894375205039978,0.9894375205039978,0.9894375205039978,0.9894375205039978,0.9894375205039978,0.9894375205039978,0.9894375205039978,0.267116516828537,0.267116516828537,0.267116516828537,0.267116516828537,0.267116516828537,0.267116516828537
4,0.875,1.0,1.0,1.0,1.0,1.0,0.09375,0.6853102445602417,0.24962161481380463,0.24956408143043518,0.16677391529083252,0.23178473114967346,0.1750301867723465,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.2433651089668274,0.2433651089668274,0.2433651089668274,0.2433651089668274,0.2433651089668274,0.2433651089668274
5,1.0,1.0,1.0,1.0,1.0,1.0,0.21875,0.18259400129318237,0.11930230259895325,0.19957628846168518,0.15025615692138672,0.2730209231376648,0.2682665288448334,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.22360529005527496,0.22360529005527496,0.22360529005527496,0.22360529005527496,0.22360529005527496,0.22360529005527496
6,1.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.1906128078699112,0.12176103889942169,0.10289628058671951,0.13431866466999054,0.2004907876253128,0.1266748458147049,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.2083914577960968,0.2083914577960968,0.2083914577960968,0.2083914577960968,0.2083914577960968,0.2083914577960968
7,0.96875,1.0,1.0,0.875,1.0,1.0,0.21875,0.25949010252952576,0.14480243623256683,0.07692193239927292,0.6676182150840759,0.11626176536083221,0.10523436963558197,0.9890000224113464,0.9890000224113464,0.9890000224113464,0.9890000224113464,0.9890000224113464,0.9890000224113464,0.9890000224113464,0.1985762119293213,0.1985762119293213,0.1985762119293213,0.1985762119293213,0.1985762119293213,0.1985762119293213
8,0.96875,1.0,1.0,1.0,1.0,1.0,0.1875,0.29593583941459656,0.09605778753757477,0.11022821813821793,0.06489727646112442,0.12056288868188858,0.10341192036867142,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.9893749952316284,0.18758298456668854,0.18758298456668854,0.18758298456668854,0.18758298456668854,0.18758298456668854,0.18758298456668854
9,1.0,1.0,1.0,1.0,1.0,0.96875,0.75,0.09458468109369278,0.15300306677818298,0.09458468109369278,0.08598235249519348,0.15629848837852478,0.2301093339920044,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.18036939203739166,0.18036939203739166,0.18036939203739166,0.18036939203739166,0.18036939203739166,0.18036939203739166
10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.06889322400093079,0.15016776323318481,0.1416860818862915,0.08352068066596985,0.08352068066596985,0.09407743811607361,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.9894999861717224,0.1731223165988922,0.1731223165988922,0.1731223165988922,0.1731223165988922,0.1731223165988922,0.1731223165988922
11,1.0,1.0,1.0,1.0,1.0,1.0,0.21875,0.07703575491905212,0.06100964918732643,0.11792019754648209,0.056780360639095306,0.09995518624782562,0.04238235205411911,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.989187479019165,0.1654435098171234,0.1654435098171234,0.1654435098171234,0.1654435098171234,0.1654435098171234,0.1654435098171234
12,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,0.05347844213247299,0.05111921578645706,0.11859077215194702,0.05111921578645706,0.060525551438331604,0.03830632567405701,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.1602369248867035,0.1602369248867035,0.1602369248867035,0.1602369248867035,0.1602369248867035,0.1602369248867035
13,1.0,1.0,1.0,1.0,1.0,1.0,0.21875,0.0348701998591423,0.0648464635014534,0.043445948511362076,0.07045842707157135,0.06049029156565666,0.07091285288333893,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.9891250133514404,0.1554114669561386,0.1554114669561386,0.1554114669561386,0.1554114669561386,0.1554114669561386,0.1554114669561386
14,0.96875,0.96875,1.0,1.0,1.0,1.0,0.21875,0.21066801249980927,0.1747036725282669,0.09524058550596237,0.02849821373820305,0.07542725652456284,0.037493325769901276,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.9893125295639038,0.1508989781141281,0.1508989781141281,0.1508989781141281,0.1508989781141281,0.1508989781141281,0.1508989781141281
