,acc,val_acc,loss,val_loss
0,0.9434833526611328,0.9430000185966492,0.28506726026535034,0.19643820822238922
1,0.9593833088874817,0.9563999772071838,0.1369209587574005,0.149124875664711
2,0.9652000069618225,0.9611999988555908,0.13714173436164856,0.13405726850032806
3,0.9731500148773193,0.968999981880188,0.033539120107889175,0.11450500786304474
4,0.9778666496276855,0.97079998254776,0.11097446829080582,0.10540427267551422
5,0.9779999852180481,0.9681000113487244,0.14423701167106628,0.10810664296150208
6,0.9814500212669373,0.9724000096321106,0.01400739885866642,0.09548433125019073
7,0.9844666719436646,0.9729999899864197,0.10532494634389877,0.0915406197309494
8,0.9850000143051147,0.9732000231742859,0.04737526923418045,0.08850003778934479
9,0.9869999885559082,0.9753000140190125,0.05102606862783432,0.08110638707876205
