,acc_ensemble,acc_1,acc_2,acc_3,loss_1,loss_2,loss_3
0,0.73,0.6799999999999999,0.6125,0.6100000000000001,279.94708251953125,695.0526123046875,96.27508544921875
1,0.7125000000000001,0.6324999999999998,0.6525000000000001,0.6649999999999999,47.86610412597656,839.5693359375,195.2940673828125
2,0.7649999999999999,0.7175,0.7175,0.7125000000000001,143.5252685546875,38.01995849609375,188.71768188476562
3,0.8025,0.725,0.7175,0.72,78.81918334960938,105.46551513671875,162.87075805664062
4,0.79,0.725,0.7325000000000002,0.7275000000000001,60.457733154296875,54.911293029785156,15.647237777709961
5,0.7849999999999999,0.7250000000000001,0.7075000000000001,0.6599999999999999,6.247158050537109,64.30160522460938,135.87051391601562
6,0.8375,0.76,0.7424999999999999,0.7525,22.386581420898438,305.89593505859375,76.58155822753906
7,0.8200000000000001,0.7575000000000001,0.7925,0.7825,83.82587432861328,89.13927459716797,56.25437545776367
8,0.8225,0.78,0.7725000000000001,0.7700000000000001,17.60358428955078,106.40668487548828,178.34283447265625
9,0.8400000000000001,0.7950000000000002,0.7174999999999999,0.7925,10.603845596313477,77.48249816894531,16.71204376220703
10,0.8724999999999998,0.8075000000000001,0.8325000000000001,0.8099999999999999,69.0042724609375,87.2471923828125,51.68840789794922
11,0.8525,0.7649999999999999,0.8150000000000001,0.7525000000000001,63.781227111816406,125.0789794921875,10.098699569702148
12,0.8399999999999999,0.6475000000000001,0.6924999999999999,0.8425,143.06654357910156,147.8392791748047,50.740699768066406
13,0.8799999999999999,0.7224999999999999,0.825,0.8549999999999999,68.88829040527344,112.82218933105469,41.48927688598633
14,0.8625,0.7675,0.8225,0.8400000000000001,56.147605895996094,59.068145751953125,26.17047882080078
15,0.8999999999999998,0.7649999999999999,0.8550000000000001,0.85,39.049705505371094,27.055858612060547,4.610197067260742
16,0.8875,0.78,0.8350000000000002,0.875,10.361452102661133,50.08327102661133,0.030855178833007812
17,0.8699999999999999,0.7525,0.8400000000000001,0.8225,66.45022583007812,38.937217712402344,20.554576873779297
18,0.8325000000000001,0.7975,0.66,0.845,142.42898559570312,14.95722770690918,18.192230224609375
19,0.8950000000000001,0.785,0.8125,0.8800000000000001,20.149250030517578,0.5035438537597656,17.987014770507812
20,0.8625,0.805,0.7775,0.8175000000000001,71.36305236816406,19.965669631958008,58.32847595214844
21,0.8825,0.825,0.8074999999999999,0.8649999999999999,60.112770080566406,109.91082763671875,5.322060585021973
22,0.9049999999999999,0.85,0.835,0.8300000000000001,49.545066833496094,91.67107391357422,28.609954833984375
23,0.885,0.8,0.8150000000000001,0.8550000000000001,24.236602783203125,23.48872184753418,0.0
24,0.8800000000000001,0.835,0.835,0.8200000000000001,51.75285720825195,13.951607704162598,103.54570770263672
25,0.8949999999999999,0.8525,0.7925,0.8549999999999999,62.806129455566406,12.517982482910156,24.38505744934082
26,0.925,0.845,0.8274999999999999,0.8649999999999999,8.34599781036377,3.786576271057129,50.74032211303711
27,0.9049999999999999,0.835,0.825,0.8699999999999999,62.020103454589844,112.64324951171875,50.39398193359375
28,0.925,0.775,0.845,0.8875,13.756577491760254,0.0,132.37744140625
29,0.9149999999999998,0.8375,0.8575000000000002,0.82,3.754415512084961,16.01692008972168,27.500873565673828
30,0.8799999999999999,0.8,0.835,0.8800000000000001,10.4395170211792,43.94300842285156,24.61395835876465
31,0.915,0.8600000000000001,0.865,0.8875000000000002,48.99092483520508,45.406551361083984,110.1618423461914
32,0.8924999999999997,0.865,0.8099999999999999,0.8674999999999999,57.355918884277344,25.570594787597656,1.694791316986084
33,0.9000000000000001,0.8424999999999999,0.7875,0.8975,48.75649642944336,46.443138122558594,3.068789005279541
34,0.9200000000000002,0.8799999999999997,0.8525,0.8800000000000001,10.64966106414795,10.054248809814453,7.423793792724609
35,0.9224999999999998,0.86,0.8825,0.8850000000000001,53.11669158935547,12.297615051269531,16.093507766723633
36,0.9375,0.8699999999999999,0.8975,0.8774999999999998,0.0,40.14425277709961,2.4130725860595703
37,0.9324999999999999,0.8625000000000002,0.8949999999999999,0.9124999999999999,12.279094696044922,12.842293739318848,20.01119041442871
38,0.9400000000000001,0.8549999999999999,0.8475000000000001,0.8725000000000002,0.9370546340942383,35.50007247924805,32.586334228515625
39,0.9199999999999997,0.8825000000000001,0.8899999999999999,0.8925000000000001,62.79085922241211,23.528499603271484,1.9981184005737305
40,0.9425000000000001,0.9025000000000001,0.8975,0.8975,35.74069595336914,7.212404727935791,9.396835327148438
41,0.9374999999999998,0.8999999999999998,0.885,0.915,0.0,21.960697174072266,4.929553031921387
42,0.9499999999999998,0.9225,0.9124999999999999,0.9199999999999999,9.621354103088379,3.640012741088867,13.44317626953125
43,0.945,0.9299999999999999,0.9099999999999998,0.915,0.0,15.994535446166992,1.47346830368042
44,0.9474999999999998,0.9274999999999999,0.9075,0.925,0.0,36.736083984375,34.84546661376953
45,0.9574999999999999,0.9275,0.9224999999999998,0.9325000000000001,3.1116862297058105,3.583858013153076,3.3640222549438477
46,0.9574999999999999,0.9375000000000002,0.9375,0.93,3.671501636505127,41.6325569152832,10.605046272277832
47,0.9549999999999998,0.9349999999999999,0.9324999999999999,0.9225,6.822933673858643,3.6964805126190186,0.2963249683380127
48,0.9624999999999998,0.9375000000000002,0.925,0.9374999999999998,1.1013102531433105,7.355494499206543,9.535608291625977
49,0.9624999999999998,0.945,0.9400000000000001,0.9375,23.057472229003906,3.567232131958008,14.529784202575684
50,0.9624999999999998,0.945,0.925,0.9324999999999999,0.6057476997375488,8.975072860717773,0.0
51,0.9599999999999997,0.9475000000000001,0.9274999999999999,0.9400000000000001,10.308324813842773,4.425315856933594,5.2234015464782715
52,0.9624999999999998,0.9500000000000002,0.9324999999999999,0.9324999999999999,5.219017028808594,4.897666931152344,0.015140533447265625
53,0.9599999999999997,0.95,0.9349999999999998,0.9374999999999998,2.181650400161743,7.878230094909668,3.9665114879608154
54,0.9599999999999997,0.9475000000000001,0.9349999999999998,0.9374999999999998,7.633244514465332,2.064661979675293,0.660489559173584
55,0.9599999999999997,0.9475000000000001,0.9349999999999998,0.9374999999999998,10.078941345214844,7.173861980438232,5.585495948791504
56,0.9599999999999997,0.95,0.93,0.9349999999999999,10.500160217285156,11.824872970581055,9.930011749267578
57,0.9599999999999997,0.9475000000000001,0.9324999999999999,0.9349999999999999,5.931077003479004,10.486909866333008,21.212390899658203
58,0.9599999999999997,0.9450000000000001,0.9324999999999999,0.9349999999999999,18.55320167541504,1.0214300155639648,1.349565029144287
59,0.9599999999999997,0.9425000000000001,0.9324999999999999,0.9349999999999999,1.3700482845306396,12.249587059020996,5.073684215545654
