,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.9021000266075134,0.8946999907493591,0.9009000062942505,0.8960999846458435,0.8991000056266785,0.004510102793574333,0.0017905437853187323,0.002335203345865011,0.0013003244530409575,0.38599878549575806,0.36060789227485657,0.3714821934700012,0.3692428469657898
1,1.0,1.0,1.0,1.0,1.0,0.9036999940872192,0.899399995803833,0.9028000235557556,0.8996000289916992,0.8996000289916992,0.0005124809686094522,0.0010873106075450778,0.001287663821130991,0.000848724041134119,0.3833880126476288,0.36200541257858276,0.37335366010665894,0.37387073040008545
2,1.0,1.0,1.0,1.0,1.0,0.902899980545044,0.8995000123977661,0.9035000205039978,0.9002000093460083,0.899399995803833,0.0005414928891696036,0.0007409072131849825,0.0004443595535121858,0.0006295433850027621,0.38735103607177734,0.368134468793869,0.37907350063323975,0.3803955316543579
3,1.0,1.0,1.0,1.0,1.0,0.9035000205039978,0.899399995803833,0.9045000076293945,0.9002000093460083,0.9000999927520752,0.00019488348334562033,0.00038147703162394464,0.0006646976689808071,0.00043231630115769804,0.39167821407318115,0.37312567234039307,0.3841794431209564,0.38526302576065063
4,1.0,1.0,1.0,1.0,1.0,0.902899980545044,0.8998000025749207,0.9049000144004822,0.9003999829292297,0.8998000025749207,0.0001982914691325277,0.00020139568368904293,0.0002472934138495475,0.00016664501163177192,0.3959334194660187,0.37775468826293945,0.3882533311843872,0.3894546627998352
5,1.0,1.0,1.0,1.0,1.0,0.9031999707221985,0.9003999829292297,0.9050999879837036,0.9004999995231628,0.9002000093460083,0.0002230865356978029,0.00044315692503005266,0.00015409001207444817,0.00019605760462582111,0.40000119805336,0.38198554515838623,0.3921814560890198,0.3940421938896179
6,1.0,1.0,1.0,1.0,1.0,0.9031999707221985,0.9003000259399414,0.9050999879837036,0.9010999798774719,0.900600016117096,0.0002488151076249778,0.0001755382982082665,6.409649358829483e-05,0.00015000769053585827,0.40257513523101807,0.3858490586280823,0.3948493003845215,0.3973905146121979
7,1.0,1.0,1.0,1.0,1.0,0.9034000039100647,0.9003999829292297,0.9047999978065491,0.9010000228881836,0.9009000062942505,0.00019020360196009278,0.00012032302038278431,0.0001438432082068175,0.00011829945287900046,0.40474215149879456,0.3884660005569458,0.39705172181129456,0.3999449908733368
8,1.0,1.0,1.0,1.0,1.0,0.9035000205039978,0.9003999829292297,0.9049999713897705,0.901199996471405,0.9007999897003174,0.00010005697549786419,0.00013341307931113988,6.798154936404899e-05,0.00011311215348541737,0.40782231092453003,0.3916628658771515,0.3997325599193573,0.40348339080810547
9,1.0,1.0,1.0,1.0,1.0,0.9031999707221985,0.9003999829292297,0.9049999713897705,0.9013000130653381,0.9007999897003174,7.232445204863325e-05,0.00020777765894308686,8.12802609289065e-05,8.942535350797698e-05,0.4105730354785919,0.39457860589027405,0.4022189974784851,0.406311959028244
