,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.8970000147819519,0.8927000164985657,0.8944000005722046,0.8931999802589417,0.8960999846458435,0.004581940360367298,0.013868382200598717,0.007525517139583826,0.005558379925787449,0.36872532963752747,0.361423522233963,0.37396639585494995,0.3683294653892517
1,1.0,1.0,1.0,1.0,1.0,0.8968999981880188,0.8942000269889832,0.895799994468689,0.8967999815940857,0.8977000117301941,0.0022296980023384094,0.0026927227154374123,0.00498886127024889,0.002421501325443387,0.37857499718666077,0.3718135952949524,0.3801726698875427,0.3794698119163513
2,1.0,1.0,1.0,1.0,1.0,0.8985000252723694,0.8945000171661377,0.8956999778747559,0.8960000276565552,0.8970000147819519,0.0016203169943764806,0.0021705124527215958,0.0012726588174700737,0.0011625979095697403,0.38736605644226074,0.37962907552719116,0.3876308500766754,0.3869014382362366
3,1.0,1.0,1.0,1.0,1.0,0.8981999754905701,0.8955000042915344,0.8953999876976013,0.8959000110626221,0.8968999981880188,0.0007992511964403093,0.000987518928013742,0.0017113764770328999,0.0008134479867294431,0.39553186297416687,0.38806840777397156,0.39469391107559204,0.39555853605270386
4,1.0,1.0,1.0,1.0,1.0,0.8978000283241272,0.8949000239372253,0.8959000110626221,0.895799994468689,0.8964999914169312,0.0006527873920276761,0.0007114368490874767,0.0008134205709211528,0.000805351824965328,0.40076228976249695,0.3933883011341095,0.40004897117614746,0.40085291862487793
5,1.0,1.0,1.0,1.0,1.0,0.8977000117301941,0.8949999809265137,0.8964999914169312,0.895799994468689,0.896399974822998,0.0006168786203488708,0.0006418166449293494,0.0004222420393489301,0.000792842241935432,0.4066794812679291,0.39894139766693115,0.4055909812450409,0.4068544805049896
6,1.0,1.0,1.0,1.0,1.0,0.8970000147819519,0.8949000239372253,0.896399974822998,0.8959000110626221,0.8964999914169312,0.000529377837665379,0.000823664478957653,0.0005951305502094328,0.00041920458897948265,0.4119300842285156,0.40482819080352783,0.4112410247325897,0.41236504912376404
7,1.0,1.0,1.0,1.0,1.0,0.8970999717712402,0.8949999809265137,0.8956000208854675,0.8953999876976013,0.8960999846458435,0.00040912904660217464,0.0003836496907752007,0.00039771932642906904,0.0002840127272065729,0.4161510169506073,0.40900951623916626,0.41483521461486816,0.41695156693458557
8,1.0,1.0,1.0,1.0,1.0,0.8970000147819519,0.8945000171661377,0.8956999778747559,0.8952000141143799,0.8959000110626221,0.00048226944636553526,0.00033902525319717824,0.0002557650441303849,0.00027685140958055854,0.41997218132019043,0.4131825566291809,0.4187013804912567,0.4209182560443878
9,1.0,1.0,1.0,1.0,1.0,0.8963000178337097,0.8942999839782715,0.8956000208854675,0.8945000171661377,0.8956999778747559,0.0002391431771684438,0.00025506457313895226,0.0002969503402709961,0.00024524584296159446,0.42339888215065,0.4164566397666931,0.4215589463710785,0.4240581691265106
