,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021000266075134,0.9007999897003174,0.900600016117096,0.9006999731063843,0.8956000208854675,0.8991000056266785,0.8998000025749207,0.0013993033207952976,0.0020270575769245625,0.0007932408479973674,0.0008562923176214099,0.0013975626789033413,0.0009777885861694813,0.3838256597518921,0.3821537494659424,0.3872639536857605,0.39062169194221497,0.38332346081733704,0.37613043189048767
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902400016784668,0.9021000266075134,0.9035000205039978,0.9016000032424927,0.8985999822616577,0.9009000062942505,0.9016000032424927,0.00046510426909662783,0.00044252193765714765,0.0005519082769751549,0.000694776070304215,0.00039572478272020817,0.0003958861925639212,0.3900207281112671,0.38789916038513184,0.39381712675094604,0.39635905623435974,0.3897345960140228,0.3833824396133423
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9035000205039978,0.902899980545044,0.9035000205039978,0.9016000032424927,0.8992999792098999,0.9014999866485596,0.9032999873161316,0.0004686134634539485,0.00021718666539527476,0.0003359914117027074,0.00030913122463971376,0.00040001218440011144,0.00022848515072837472,0.3971010446548462,0.39471155405044556,0.40081045031547546,0.40350714325904846,0.3966280519962311,0.3904770612716675
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9032999873161316,0.9031000137329102,0.9035999774932861,0.9018999934196472,0.8991000056266785,0.9024999737739563,0.902899980545044,0.00015578861348330975,0.00032372918212786317,0.00019960408098995686,0.000239934102864936,0.0001864742225734517,0.00015327685105148703,0.4026395380496979,0.40051206946372986,0.40670788288116455,0.408896267414093,0.40218818187713623,0.39643359184265137
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9045000076293945,0.9032999873161316,0.9039999842643738,0.9017999768257141,0.8992999792098999,0.902899980545044,0.9031999707221985,0.00031547588878311217,0.0001365840289508924,0.0001900239149108529,0.00014938793901819736,0.00019975690520368516,0.00018735304183792323,0.4069144129753113,0.40464574098587036,0.4111754894256592,0.4129389524459839,0.4064936339855194,0.40087273716926575
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904699981212616,0.9031999707221985,0.9039999842643738,0.902400016784668,0.8989999890327454,0.902400016784668,0.9034000039100647,8.4827741375193e-05,8.604786125943065e-05,0.00015992583939805627,0.000117133604362607,0.00013316766126081347,0.00014609542267862707,0.4110298752784729,0.40883564949035645,0.4151372015476227,0.4170713424682617,0.4105759263038635,0.40488705039024353
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9057000279426575,0.9035000205039978,0.9046000242233276,0.9031000137329102,0.8988000154495239,0.9024999737739563,0.9035999774932861,8.705635264050215e-05,7.10481617716141e-05,0.00012302800314500928,0.00016156943456735462,0.00010788621148094535,0.00012907007476314902,0.4147201180458069,0.4125969707965851,0.41889917850494385,0.42070478200912476,0.4141796827316284,0.40862587094306946
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9054999947547913,0.9031999707221985,0.90420001745224,0.9028000235557556,0.8992000222206116,0.902899980545044,0.9039000272750854,0.00012110996613046154,5.770043935626745e-05,0.00010100004146806896,8.46080292831175e-05,9.204107482219115e-05,6.912618118803948e-05,0.4180862307548523,0.4160243272781372,0.4224418103694916,0.42395174503326416,0.4175529181957245,0.41201192140579224
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9054999947547913,0.9028000235557556,0.9042999744415283,0.9025999903678894,0.8989999890327454,0.9028000235557556,0.9036999940872192,3.739644671441056e-05,7.490966527257115e-05,9.191207936964929e-05,0.00012030460493406281,4.692453512689099e-05,8.442487160209566e-05,0.4208664894104004,0.4189513325691223,0.4253621995449066,0.4267049729824066,0.4203953146934509,0.4149116277694702
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9056000113487244,0.902899980545044,0.9041000008583069,0.9023000001907349,0.8988000154495239,0.902999997138977,0.9036999940872192,6.503461190732196e-05,0.00012166108353994787,6.535906868521124e-05,9.642451186664402e-05,5.374903412302956e-05,5.62062778044492e-05,0.4240582585334778,0.4221183657646179,0.42845702171325684,0.4297190010547638,0.42347607016563416,0.41816532611846924
