,acc_ensemble,acc_1,acc_2,acc_3,loss_1,loss_2,loss_3
0,0.625,0.5549999999999999,0.5200000000000001,0.51,174.43878173828125,92.87129211425781,105.43339538574219
1,0.6925,0.61,0.5975,0.5874999999999999,52.82707214355469,354.75579833984375,99.89448547363281
2,0.71,0.675,0.6325000000000001,0.6225000000000002,102.85624694824219,22.991191864013672,67.1451416015625
3,0.76,0.6824999999999999,0.685,0.6699999999999999,172.5315399169922,401.55462646484375,156.8590087890625
4,0.7925,0.7525000000000001,0.6975,0.6575,76.17805480957031,68.93290710449219,150.92047119140625
5,0.7525000000000001,0.6625000000000001,0.6874999999999998,0.7075,45.97271728515625,42.27832794189453,16.917724609375
6,0.7725,0.7225,0.7075,0.7375,17.319461822509766,63.64019775390625,168.3983154296875
7,0.745,0.6749999999999999,0.6575,0.6900000000000001,5.854885578155518,78.294921875,1.6033635139465332
8,0.835,0.7300000000000001,0.8149999999999998,0.7350000000000001,99.40623474121094,151.02197265625,92.26034545898438
9,0.8150000000000001,0.76,0.7725000000000001,0.7274999999999999,47.17029571533203,4.8328142166137695,28.492721557617188
10,0.8400000000000001,0.755,0.7849999999999999,0.7775000000000001,30.662582397460938,22.174823760986328,115.75364685058594
11,0.7925000000000001,0.7074999999999999,0.7,0.7775000000000001,8.06624698638916,38.66286849975586,52.992774963378906
12,0.835,0.79,0.7875,0.7525000000000001,3.8967390060424805,36.62541961669922,0.9488801956176758
13,0.865,0.7949999999999999,0.79,0.8099999999999999,93.84065246582031,22.879159927368164,2.280515193939209
14,0.8225000000000001,0.73,0.8,0.7625,18.4234619140625,2.364168882369995,34.43730926513672
15,0.8675,0.7700000000000001,0.805,0.8024999999999999,57.28385543823242,8.137399673461914,3.6695895195007324
16,0.8825,0.78,0.835,0.8275,14.043421745300293,42.95586013793945,28.834247589111328
17,0.8425,0.7625000000000001,0.8025,0.78,87.4832763671875,11.748998641967773,37.970001220703125
18,0.875,0.7874999999999999,0.8425,0.8300000000000001,8.919113159179688,32.83046340942383,11.658018112182617
19,0.8875000000000002,0.805,0.8799999999999999,0.8,22.176952362060547,7.296544075012207,12.307966232299805
20,0.885,0.8174999999999999,0.8499999999999999,0.825,0.14799213409423828,11.810691833496094,10.763433456420898
21,0.8699999999999999,0.82,0.8275,0.775,56.94830322265625,5.396182537078857,1.0095810890197754
22,0.89,0.8074999999999999,0.86,0.8150000000000001,23.02387809753418,56.68878936767578,19.718284606933594
23,0.8775000000000001,0.8099999999999999,0.8100000000000002,0.7950000000000002,62.15419006347656,47.47564697265625,35.62222671508789
24,0.8625,0.7925000000000002,0.8375,0.7925,18.855472564697266,55.59845733642578,17.978843688964844
25,0.8825,0.7775000000000001,0.85,0.8225000000000001,16.065109252929688,1.655898094177246,11.817177772521973
26,0.9024999999999999,0.8324999999999999,0.8699999999999999,0.8150000000000002,10.530271530151367,5.56660270690918,0.20179224014282227
27,0.8774999999999998,0.8075000000000001,0.8225,0.845,39.77813720703125,11.9668607711792,5.843658924102783
28,0.9125,0.8074999999999999,0.8674999999999999,0.8400000000000001,33.412330627441406,9.72011947631836,27.26897430419922
29,0.9,0.8574999999999999,0.8599999999999998,0.8275,4.877315044403076,38.203617095947266,20.753496170043945
30,0.8699999999999999,0.8025,0.8524999999999998,0.8200000000000001,18.584667205810547,6.942765235900879,29.440547943115234
31,0.9024999999999999,0.8324999999999999,0.865,0.8324999999999999,25.907852172851562,22.731101989746094,31.294734954833984
32,0.8875,0.8574999999999999,0.8699999999999999,0.8125,1.7481684684753418,44.95981216430664,2.730123519897461
33,0.9024999999999999,0.8400000000000001,0.86,0.8174999999999999,3.2869653701782227,3.140544891357422,7.730401515960693
34,0.8924999999999998,0.805,0.85,0.8049999999999999,2.6936726570129395,26.634143829345703,17.586990356445312
35,0.9149999999999998,0.8474999999999999,0.8750000000000002,0.8549999999999999,5.1688947677612305,6.783859729766846,42.18756866455078
36,0.8949999999999999,0.85,0.8474999999999999,0.835,4.777910232543945,50.014320373535156,21.03567886352539
37,0.8950000000000001,0.8475000000000001,0.8574999999999999,0.8150000000000001,25.878219604492188,28.197765350341797,0.3494739532470703
38,0.8724999999999999,0.8324999999999999,0.8275,0.8099999999999999,6.54894495010376,3.925240993499756,6.7696123123168945
39,0.9099999999999998,0.8599999999999998,0.86,0.825,19.401729583740234,11.479391098022461,0.784142017364502
40,0.9175000000000001,0.8300000000000001,0.8950000000000001,0.8549999999999999,9.101329803466797,12.68896484375,6.4311113357543945
41,0.9174999999999999,0.8474999999999999,0.905,0.865,12.482952117919922,24.40207290649414,22.449722290039062
42,0.9225,0.8825,0.8749999999999998,0.885,15.819765090942383,9.47718620300293,0.8735334873199463
43,0.9249999999999998,0.8950000000000001,0.9,0.8675,7.789156913757324,5.886478424072266,0.0
44,0.9274999999999999,0.8949999999999999,0.9075000000000001,0.8774999999999998,2.6279146671295166,2.1946804523468018,23.443286895751953
45,0.9274999999999999,0.8874999999999998,0.9099999999999999,0.8724999999999999,0.5664389133453369,3.181419610977173,6.402698516845703
46,0.9199999999999999,0.9075,0.9025000000000001,0.8775000000000001,6.938516616821289,0.0,2.9562244415283203
47,0.9299999999999999,0.8975,0.905,0.8825,16.65943145751953,28.935565948486328,2.9658024311065674
48,0.9324999999999999,0.8975,0.9275,0.8875,2.3106837272644043,4.384065628051758,1.298011064529419
49,0.9324999999999999,0.9024999999999999,0.9099999999999999,0.885,11.191268920898438,8.296051025390625,0.6226308345794678
50,0.9274999999999999,0.8949999999999999,0.9100000000000001,0.8825000000000001,6.49863338470459,5.878305912017822,3.755786180496216
51,0.9324999999999999,0.8924999999999998,0.9175000000000001,0.885,0.0,0.8255519866943359,0.6892027854919434
52,0.9274999999999999,0.8949999999999999,0.9100000000000001,0.8925000000000001,26.02985382080078,0.9046099185943604,8.935623168945312
53,0.9299999999999999,0.8949999999999999,0.915,0.8949999999999999,4.399582862854004,2.166055679321289,4.310987949371338
54,0.9299999999999999,0.8949999999999999,0.915,0.8949999999999999,8.145137786865234,1.9054996967315674,0.09595227241516113
55,0.9299999999999999,0.8924999999999998,0.9199999999999999,0.8949999999999999,2.98970890045166,1.205835223197937,1.7230818271636963
56,0.9299999999999999,0.8925000000000001,0.9199999999999999,0.8925000000000001,1.8591680526733398,8.444878578186035,0.12482738494873047
57,0.9299999999999999,0.8949999999999999,0.9174999999999999,0.89,12.480035781860352,5.121458053588867,6.441743850708008
58,0.9299999999999999,0.8949999999999999,0.9174999999999999,0.8925000000000001,5.6294965744018555,15.246500015258789,13.502601623535156
59,0.9299999999999999,0.8974999999999997,0.9174999999999999,0.89,2.658076286315918,6.697415351867676,0.8058719635009766
