,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.875,0.78125,0.90625,0.75,0.6418963670730591,0.7300018072128296,0.5915274620056152,0.9806744456291199,0.9276999831199646,0.886900007724762,0.8529999852180481,0.8682000041007996,0.8769999742507935,0.562355637550354,0.722865641117096,0.6407885551452637,0.6571063995361328
1,0.84375,0.9375,0.96875,0.9375,0.45295485854148865,0.2996741533279419,0.2909491956233978,0.4125004708766937,0.9559000134468079,0.9330999851226807,0.9264000058174133,0.9218000173568726,0.921999990940094,0.285852313041687,0.33139172196388245,0.34076395630836487,0.3370392918586731
2,0.96875,0.9375,0.96875,0.9375,0.2400866150856018,0.2229367196559906,0.16138391196727753,0.2631897032260895,0.9659000039100647,0.9427000284194946,0.9412999749183655,0.9405999779701233,0.9521999955177307,0.2198968082666397,0.22507470846176147,0.23170804977416992,0.20725657045841217
3,1.0,0.9375,0.875,0.96875,0.11067236959934235,0.26189538836479187,0.2928459346294403,0.10289082676172256,0.9711999893188477,0.9559000134468079,0.9429000020027161,0.9553999900817871,0.958299994468689,0.17013029754161835,0.20900698006153107,0.17858417332172394,0.16504783928394318
4,0.96875,1.0,1.0,0.9375,0.15525734424591064,0.05491414666175842,0.08162431418895721,0.16215592622756958,0.9753999710083008,0.9589999914169312,0.9564999938011169,0.9609000086784363,0.9570000171661377,0.14594101905822754,0.16280026733875275,0.14879529178142548,0.1566537320613861
5,0.875,0.9375,0.9375,0.9375,0.42400166392326355,0.12821845710277557,0.1536228507757187,0.21615883708000183,0.9746000170707703,0.958299994468689,0.958299994468689,0.9587000012397766,0.9592999815940857,0.14439165592193604,0.14701656997203827,0.1477140635251999,0.1403445601463318
6,1.0,0.96875,0.9375,0.9375,0.024529894813895226,0.11459973454475403,0.2003256380558014,0.10789217799901962,0.9761999845504761,0.9621000289916992,0.9585999846458435,0.9661999940872192,0.9620000123977661,0.13028699159622192,0.14274512231349945,0.12239854782819748,0.12670978903770447
7,1.0,0.96875,1.0,0.96875,0.08335322141647339,0.2084498405456543,0.0362347811460495,0.13240742683410645,0.9793000221252441,0.9657999873161316,0.9623000025749207,0.9656999707221985,0.9656000137329102,0.11537233740091324,0.1296740472316742,0.11998500674962997,0.11263420432806015
8,0.96875,0.96875,1.0,1.0,0.12399633228778839,0.10044406354427338,0.03131565451622009,0.08060199022293091,0.9786999821662903,0.9704999923706055,0.9656000137329102,0.9675999879837036,0.9620000123977661,0.10327696800231934,0.12232072651386261,0.11262699961662292,0.1300433725118637
9,1.0,0.9375,1.0,1.0,0.07327611744403839,0.31720471382141113,0.05065775662660599,0.03607894480228424,0.9797000288963318,0.9682000279426575,0.9692000150680542,0.964900016784668,0.9677000045776367,0.10522680729627609,0.10421066731214523,0.10738707333803177,0.10912530869245529
10,0.96875,0.9375,1.0,1.0,0.12796226143836975,0.25559520721435547,0.028267942368984222,0.032357290387153625,0.9793000221252441,0.9674999713897705,0.9689000248908997,0.9671000242233276,0.9653000235557556,0.11007755994796753,0.10455185174942017,0.11105848103761673,0.1143471822142601
11,1.0,0.90625,1.0,0.96875,0.041321851313114166,0.22178274393081665,0.021863577887415886,0.10392574965953827,0.9797000288963318,0.965499997138977,0.9674000144004822,0.9684000015258789,0.9703999757766724,0.10988271236419678,0.10559852421283722,0.10461769998073578,0.10129041969776154
12,0.9375,0.9375,1.0,0.90625,0.25418004393577576,0.12184324860572815,0.03393865004181862,0.150781512260437,0.9811999797821045,0.9693999886512756,0.9685999751091003,0.9660999774932861,0.9740999937057495,0.0957360565662384,0.10539975762367249,0.11520005017518997,0.08377337455749512
13,0.96875,1.0,0.96875,1.0,0.04498213529586792,0.030547620728611946,0.040682945400476456,0.03169465810060501,0.9807999730110168,0.9711999893188477,0.9714999794960022,0.9702000021934509,0.965499997138977,0.09791409969329834,0.09335451573133469,0.09648589789867401,0.11014467477798462
14,1.0,0.9375,0.96875,1.0,0.03324741870164871,0.45289677381515503,0.12741899490356445,0.010527946054935455,0.9814000129699707,0.9682999849319458,0.9634000062942505,0.9764000177383423,0.9715999960899353,0.09877444803714752,0.11498724669218063,0.08129121363162994,0.0896904319524765
15,1.0,0.96875,0.96875,1.0,0.01116316020488739,0.0793706551194191,0.10095086693763733,0.01881735399365425,0.9829999804496765,0.9717000126838684,0.9695000052452087,0.9728000164031982,0.9742000102996826,0.08856246620416641,0.0988864153623581,0.0869399681687355,0.08336445689201355
16,1.0,1.0,0.96875,1.0,0.026187559589743614,0.05258534103631973,0.034094665199518204,0.05741546303033829,0.9821000099182129,0.972000002861023,0.970300018787384,0.9690999984741211,0.9713000059127808,0.089130699634552,0.09888024628162384,0.09835924953222275,0.08632693439722061
17,1.0,1.0,1.0,0.96875,0.01116984337568283,0.011788666248321533,0.02756364643573761,0.06109398603439331,0.980400025844574,0.9711999893188477,0.972599983215332,0.9740999937057495,0.9685999751091003,0.09103869646787643,0.08958087116479874,0.084835946559906,0.10217010229825974
18,0.9375,1.0,0.96875,0.96875,0.13829541206359863,0.015097440220415592,0.051302652806043625,0.060541003942489624,0.9829999804496765,0.9666000008583069,0.9757999777793884,0.9664999842643738,0.9739000201225281,0.10884881764650345,0.08400113880634308,0.12073686718940735,0.08159881830215454
