,train_acc,train_loss,val_acc,val_loss
0,0.96875,0.8911741375923157,0.9810500144958496,0.7232615947723389
1,0.84375,0.9342080354690552,0.9857000112533569,0.5302165746688843
2,1.0,0.3674159049987793,0.9866499900817871,0.4245988428592682
3,0.96875,0.42086857557296753,0.9873499870300293,0.365727961063385
4,1.0,0.35480400919914246,0.9877499938011169,0.32015469670295715
5,1.0,0.3509810268878937,0.987500011920929,0.2918417453765869
6,1.0,0.19184954464435577,0.987500011920929,0.26702648401260376
7,1.0,0.25611746311187744,0.9879000186920166,0.24751675128936768
8,1.0,0.18600769340991974,0.9881500005722046,0.2291860282421112
9,1.0,0.24076256155967712,0.9877499938011169,0.21780277788639069
10,1.0,0.12186750024557114,0.9878000020980835,0.2037947028875351
11,1.0,0.19813929498195648,0.9876499772071838,0.19656027853488922
12,1.0,0.13795265555381775,0.9887999892234802,0.1837448626756668
13,1.0,0.07909185439348221,0.988349974155426,0.1758272647857666
14,1.0,0.12546184659004211,0.9882000088691711,0.16932980716228485
