,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,0.9983333349227905,1.0,1.0,0.9007999897003174,0.8924999833106995,0.8960000276565552,0.892799973487854,0.8966000080108643,0.9016000032424927,0.014555417001247406,0.009352456778287888,0.0073516895063221455,0.014180035330355167,0.014452748000621796,0.36162757873535156,0.36588340997695923,0.37272515892982483,0.3593948483467102,0.34763386845588684
1,1.0,1.0,1.0,1.0,1.0,1.0,0.9002000093460083,0.8966000080108643,0.8956000208854675,0.897599995136261,0.8967000246047974,0.8991000056266785,0.00221629673615098,0.003907581325620413,0.0028768805786967278,0.0022037008311599493,0.003191275056451559,0.37118834257125854,0.37333253026008606,0.3732564151287079,0.37219107151031494,0.36440667510032654
2,1.0,1.0,1.0,1.0,1.0,1.0,0.9009000062942505,0.8962000012397766,0.8959000110626221,0.8981999754905701,0.8974000215530396,0.8985000252723694,0.0019905122462660074,0.001467603724449873,0.00192220788449049,0.0015093914698809385,0.001920787850394845,0.37816691398620605,0.38016650080680847,0.3797512650489807,0.37749865651130676,0.37288177013397217
3,1.0,1.0,1.0,1.0,1.0,1.0,0.8996999859809875,0.8970000147819519,0.8964999914169312,0.8978999853134155,0.896399974822998,0.8977000117301941,0.001032383879646659,0.0008201189339160919,0.0017099103424698114,0.0011980696581304073,0.001394273480400443,0.3850868046283722,0.3884764015674591,0.38647305965423584,0.38472068309783936,0.37998995184898376
4,1.0,1.0,1.0,1.0,1.0,1.0,0.8999999761581421,0.8964999914169312,0.896399974822998,0.8973000049591064,0.8968999981880188,0.8981000185012817,0.0005661795730702579,0.0014195116236805916,0.0017693645786494017,0.0008283286006189883,0.0013063207734376192,0.39038941264152527,0.3932482898235321,0.3923630118370056,0.39003536105155945,0.3861534297466278
5,1.0,1.0,1.0,1.0,1.0,1.0,0.8992000222206116,0.895799994468689,0.8968999981880188,0.8970000147819519,0.8971999883651733,0.8974000215530396,0.0006775378133170307,0.0005915489746257663,0.000578500737901777,0.0005760864005424082,0.0006063393084332347,0.39712145924568176,0.39966368675231934,0.3991836607456207,0.3958798348903656,0.3926413655281067
6,1.0,1.0,1.0,1.0,1.0,1.0,0.8991000056266785,0.8952999711036682,0.8968999981880188,0.8963000178337097,0.8967999815940857,0.8968999981880188,0.0004692019138019532,0.00042344752000644803,0.0005946403834968805,0.0006708912551403046,0.0005751487333327532,0.4013485610485077,0.40410754084587097,0.40328001976013184,0.400682657957077,0.3975805640220642
7,1.0,1.0,1.0,1.0,1.0,1.0,0.8985000252723694,0.8949000239372253,0.8955000042915344,0.8967000246047974,0.896399974822998,0.8967999815940857,0.0005190906813368201,0.00044582661939784884,0.00043933288543485105,0.0004747084458358586,0.00038792710984125733,0.40581849217414856,0.40901148319244385,0.4078669548034668,0.40530142188072205,0.40186479687690735
8,1.0,1.0,1.0,1.0,1.0,1.0,0.8981999754905701,0.8949000239372253,0.8956000208854675,0.8964999914169312,0.8968999981880188,0.896399974822998,0.0003583917859941721,0.000313664844725281,0.0004982656100764871,0.0002758337650448084,0.0003661886730697006,0.4091566801071167,0.412395715713501,0.4109952747821808,0.4084368348121643,0.40556973218917847
9,1.0,1.0,1.0,1.0,1.0,1.0,0.8982999920845032,0.8944000005722046,0.8960000276565552,0.8963000178337097,0.8970999717712402,0.896399974822998,0.00027359422529116273,0.0002630404778756201,0.00024258694611489773,0.0004957319470122457,0.0002852693432942033,0.4130769670009613,0.4159885346889496,0.4144435524940491,0.41221147775650024,0.40938422083854675
