,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,0.996666669845581,1.0,0.9983333349227905,1.0,1.0,0.8931999802589417,0.8895999789237976,0.8914999961853027,0.8877000212669373,0.8881999850273132,0.890999972820282,0.011734964326024055,0.006787577643990517,0.006298318970948458,0.005161993205547333,0.009174991399049759,0.3735099732875824,0.3762344419956207,0.3805646300315857,0.3877839744091034,0.3712143898010254
1,1.0,1.0,1.0,1.0,1.0,1.0,0.8955000042915344,0.8924000263214111,0.8934999704360962,0.8935999870300293,0.8903999924659729,0.8931999802589417,0.0019654410425573587,0.0029042575042694807,0.002537838649004698,0.0023366338573396206,0.0023724581114947796,0.3803234100341797,0.38775354623794556,0.3808385133743286,0.3890829384326935,0.3774982988834381
2,1.0,1.0,1.0,1.0,1.0,1.0,0.8948000073432922,0.8927000164985657,0.8938999772071838,0.8934999704360962,0.8909000158309937,0.8925999999046326,0.0014906658325344324,0.0011679274030029774,0.001249317079782486,0.0011618302669376135,0.0007556099444627762,0.3889191746711731,0.3938516080379486,0.3896818459033966,0.3966897130012512,0.3841288387775421
3,1.0,1.0,1.0,1.0,1.0,1.0,0.8939999938011169,0.8920999765396118,0.8944000005722046,0.8928999900817871,0.8902999758720398,0.892300009727478,0.001294213579967618,0.000886349705979228,0.0007786326459608972,0.0009421068825758994,0.0008354047313332558,0.39713138341903687,0.4021070897579193,0.3970600962638855,0.405320405960083,0.39309579133987427
4,1.0,1.0,1.0,1.0,1.0,1.0,0.8938000202178955,0.8916000127792358,0.8938000202178955,0.892799973487854,0.8902000188827515,0.8925999999046326,0.0008548247278667986,0.0007953580934554338,0.0008338881889358163,0.00109479995444417,0.0005323130171746016,0.4030405879020691,0.40828651189804077,0.4038674235343933,0.4121657609939575,0.39926788210868835
5,1.0,1.0,1.0,1.0,1.0,1.0,0.89410001039505,0.8917999863624573,0.8935999870300293,0.892799973487854,0.8899999856948853,0.892300009727478,0.0003220118233002722,0.000483914976939559,0.0006544530624523759,0.0007883961079642177,0.0005363073432818055,0.4092116355895996,0.4136784076690674,0.4084847867488861,0.41684281826019287,0.40398040413856506
6,1.0,1.0,1.0,1.0,1.0,1.0,0.8942000269889832,0.8919000029563904,0.8935999870300293,0.8917999863624573,0.8895999789237976,0.8927000164985657,0.0005078763351775706,0.0004430971166584641,0.0003772352356463671,0.0006682324456050992,0.00037364225136116147,0.4136738181114197,0.41797158122062683,0.412797749042511,0.42185157537460327,0.40798497200012207
7,1.0,1.0,1.0,1.0,1.0,1.0,0.8938999772071838,0.8913000226020813,0.8935999870300293,0.8924000263214111,0.8895999789237976,0.8924999833106995,0.0005099376430734992,0.00048206589417532086,0.0005606887862086296,0.00038216583197936416,0.000723603880032897,0.41800254583358765,0.4225040078163147,0.4170832931995392,0.4255411624908447,0.41208091378211975
8,1.0,1.0,1.0,1.0,1.0,1.0,0.8939999938011169,0.8913000226020813,0.8934999704360962,0.892300009727478,0.8901000022888184,0.892799973487854,0.0003216455224901438,0.00024457124527543783,0.0004924092791043222,0.0002488292520865798,0.0002746925747487694,0.42199307680130005,0.42652788758277893,0.42094966769218445,0.4297107458114624,0.4158778190612793
9,1.0,1.0,1.0,1.0,1.0,1.0,0.8938999772071838,0.8913000226020813,0.8931000232696533,0.8924000263214111,0.8901000022888184,0.892799973487854,0.000334534008288756,0.0003941003233194351,0.00039771496085450053,0.00025375961558893323,0.00022836483549326658,0.4252704083919525,0.42948979139328003,0.4240790009498596,0.4325215816497803,0.4187692403793335
