,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.875,0.96875,0.875,0.90625,0.7027929425239563,0.5481131076812744,0.7081705331802368,0.6434792280197144,0.9106000065803528,0.9021999835968018,0.9023000001907349,0.9046000242233276,0.9000999927520752,0.6509827971458435,0.652940571308136,0.6546386480331421,0.6531620621681213
1,0.84375,0.8125,0.9375,0.9375,0.592598557472229,0.7204341292381287,0.5349514484405518,0.44804883003234863,0.9279000163078308,0.9225000143051147,0.921999990940094,0.9214000105857849,0.9230999946594238,0.499357670545578,0.49632173776626587,0.5048308968544006,0.4952339828014374
2,0.96875,0.9375,1.0,0.96875,0.34479328989982605,0.5311759114265442,0.30127522349357605,0.38047686219215393,0.9376000165939331,0.9301000237464905,0.9316999912261963,0.9327999949455261,0.9323999881744385,0.41326621174812317,0.4106312394142151,0.40917131304740906,0.4102034568786621
3,1.0,0.84375,0.90625,0.96875,0.3751929998397827,0.4959619343280792,0.5085135102272034,0.3106767535209656,0.9422000050544739,0.9370999932289124,0.9370999932289124,0.9363999962806702,0.9373999834060669,0.35504379868507385,0.3634134829044342,0.3554149866104126,0.35870814323425293
4,0.9375,0.96875,0.96875,0.9375,0.2909708321094513,0.2742694020271301,0.301046222448349,0.3633359968662262,0.9448000192642212,0.9373999834060669,0.9376999735832214,0.9398999810218811,0.9401000142097473,0.3223743736743927,0.32723358273506165,0.3175276815891266,0.31854915618896484
5,1.0,0.9375,1.0,0.875,0.19412106275558472,0.34517183899879456,0.15403220057487488,0.444925457239151,0.9470000267028809,0.9417999982833862,0.941100001335144,0.9435999989509583,0.942799985408783,0.2989619970321655,0.3024623394012451,0.3013168275356293,0.30182144045829773
6,0.9375,1.0,1.0,0.875,0.40854284167289734,0.20303447544574738,0.17189845442771912,0.4176529049873352,0.9474999904632568,0.9422000050544739,0.9437999725341797,0.9440000057220459,0.9441999793052673,0.2776601016521454,0.27591636776924133,0.2743155062198639,0.27304714918136597
7,0.96875,1.0,1.0,1.0,0.20767873525619507,0.15113350749015808,0.13291826844215393,0.1954028308391571,0.9483000040054321,0.9431999921798706,0.9445000290870667,0.9458000063896179,0.946399986743927,0.26442909240722656,0.2623692750930786,0.25761324167251587,0.2597304582595825
8,0.9375,1.0,1.0,0.96875,0.292446106672287,0.12831619381904602,0.25822603702545166,0.2658165991306305,0.9473999738693237,0.9447000026702881,0.9426000118255615,0.9434000253677368,0.9472000002861023,0.2557096779346466,0.2588852643966675,0.2531571686267853,0.2495984435081482
9,1.0,1.0,1.0,1.0,0.15770111978054047,0.17500972747802734,0.09195127338171005,0.08267417550086975,0.951200008392334,0.9452000260353088,0.9460999965667725,0.9469000101089478,0.9480000138282776,0.23980946838855743,0.24239443242549896,0.23492157459259033,0.2382713407278061
10,0.90625,1.0,1.0,1.0,0.42814040184020996,0.10520172119140625,0.09923278540372849,0.12494464963674545,0.9491000175476074,0.9442999958992004,0.9447000026702881,0.9472000002861023,0.9470000267028809,0.23472490906715393,0.24169941246509552,0.23216384649276733,0.2337374985218048
11,1.0,1.0,1.0,1.0,0.12727829813957214,0.05918838083744049,0.0867709219455719,0.13459032773971558,0.9495000243186951,0.9465000033378601,0.9452999830245972,0.9474999904632568,0.9473000168800354,0.22508957982063293,0.23084551095962524,0.22316572070121765,0.22607922554016113
12,1.0,1.0,1.0,1.0,0.08807815611362457,0.11083569377660751,0.07389184832572937,0.07032929360866547,0.9502000212669373,0.947700023651123,0.9449999928474426,0.9478999972343445,0.9470999836921692,0.2177344709634781,0.2272648960351944,0.2174535095691681,0.2184235155582428
13,0.96875,0.96875,1.0,1.0,0.17096281051635742,0.20037415623664856,0.08740435540676117,0.06831182539463043,0.9510999917984009,0.9480000138282776,0.9470000267028809,0.9478999972343445,0.9470000267028809,0.21412824094295502,0.21924521028995514,0.2147858887910843,0.2139318287372589
14,0.90625,1.0,1.0,1.0,0.28461897373199463,0.06173968315124512,0.07142223417758942,0.07187140733003616,0.9506000280380249,0.9456999897956848,0.9459999799728394,0.9466999769210815,0.9451000094413757,0.218871608376503,0.21957404911518097,0.2162601500749588,0.21192319691181183
15,0.96875,1.0,1.0,1.0,0.14336158335208893,0.05961712449789047,0.053137652575969696,0.05089308321475983,0.9520999789237976,0.9484999775886536,0.9458000063896179,0.9502000212669373,0.9484000205993652,0.207243412733078,0.21210110187530518,0.20211008191108704,0.20387157797813416
16,1.0,1.0,1.0,1.0,0.04255138337612152,0.05750028043985367,0.041050076484680176,0.06713615357875824,0.9517999887466431,0.949999988079071,0.9480000138282776,0.9484999775886536,0.9505000114440918,0.20145341753959656,0.20599277317523956,0.20027773082256317,0.2004934549331665
17,1.0,1.0,1.0,1.0,0.05354313552379608,0.058497555553913116,0.057997822761535645,0.04884503781795502,0.9506999850273132,0.9491999745368958,0.9476000070571899,0.9484999775886536,0.9484999775886536,0.20097912847995758,0.20989446341991425,0.2005973905324936,0.19822338223457336
18,1.0,1.0,1.0,1.0,0.04764677956700325,0.04532696306705475,0.028683064505457878,0.07982639968395233,0.953499972820282,0.9502999782562256,0.9473000168800354,0.9488000273704529,0.9480999708175659,0.19582673907279968,0.20191846787929535,0.1970807909965515,0.19709710776805878
19,1.0,1.0,1.0,1.0,0.062398895621299744,0.06130898743867874,0.05647577345371246,0.07021045684814453,0.9524999856948853,0.9490000009536743,0.9483000040054321,0.9495000243186951,0.9467999935150146,0.19724582135677338,0.2014557123184204,0.19504894316196442,0.1960875242948532
20,1.0,1.0,1.0,1.0,0.031624697148799896,0.07079532742500305,0.04484521970152855,0.06510388851165771,0.951200008392334,0.9466000199317932,0.9476000070571899,0.9490000009536743,0.9495000243186951,0.19872087240219116,0.1967257708311081,0.19294321537017822,0.19203221797943115
21,1.0,1.0,1.0,1.0,0.07218480110168457,0.05369932949542999,0.0455753356218338,0.04134213179349899,0.9519000053405762,0.9465000033378601,0.9484000205993652,0.9480000138282776,0.9473000168800354,0.19860407710075378,0.1977134644985199,0.1972275823354721,0.19771267473697662
22,1.0,1.0,1.0,1.0,0.027571173384785652,0.12428607791662216,0.02204776182770729,0.05710883066058159,0.9520000219345093,0.9495999813079834,0.9469000101089478,0.949400007724762,0.9485999941825867,0.19255872070789337,0.19536183774471283,0.19244854152202606,0.19048237800598145
23,1.0,1.0,1.0,1.0,0.05375774949789047,0.046190835535526276,0.05444423854351044,0.025472616776823997,0.9520999789237976,0.9498999714851379,0.9473999738693237,0.9491000175476074,0.947700023651123,0.19174714386463165,0.19688789546489716,0.18839839100837708,0.18979817628860474
24,1.0,1.0,0.96875,1.0,0.03872527927160263,0.034907422959804535,0.21871817111968994,0.049275629222393036,0.9510999917984009,0.9488000273704529,0.9470999836921692,0.949400007724762,0.9480999708175659,0.18789614737033844,0.19184787571430206,0.1837960034608841,0.18490588665008545
25,1.0,1.0,1.0,0.90625,0.02563249133527279,0.023469675332307816,0.02091114968061447,0.1939716935157776,0.95169997215271,0.9498000144958496,0.9469000101089478,0.9492999911308289,0.9495000243186951,0.18489183485507965,0.1904207020998001,0.18539337813854218,0.1857784390449524
