,acc_1,acc_2,acc_3,acc_4,acc_ensemble,loss_1,loss_2,loss_3,loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.4866499900817871,0.48356249928474426,0.4916499853134155,0.4974375069141388,0.5606250166893005,1.8746800422668457,2.8348069190979004,1.963654637336731,2.1526734828948975,0.4688499867916107,0.46665623784065247,0.47360000014305115,0.48067501187324524,0.5423062443733215,3.2774577140808105,3.2602169513702393,3.279956340789795,3.2736117839813232
1,0.6690750122070312,0.6687250137329102,0.6747000217437744,0.6557812690734863,0.7472812533378601,1.9425489902496338,0.03464245796203613,0.7290284633636475,0.8908353447914124,0.6530249714851379,0.6549687385559082,0.6607562303543091,0.640625,0.736537516117096,2.0755550861358643,2.04461669921875,2.0389113426208496,2.0931358337402344
2,0.7159249782562256,0.6960999965667725,0.7105125188827515,0.7193750143051147,0.7854187488555908,0.46917182207107544,0.19854703545570374,0.3479195833206177,0.025574058294296265,0.7025874853134155,0.6820562481880188,0.6957812309265137,0.7057750225067139,0.7757062315940857,1.7127234935760498,1.747022271156311,1.7199957370758057,1.698618769645691
3,0.7161250114440918,0.7320374846458435,0.7345374822616577,0.7369250059127808,0.7991625070571899,0.015129598788917065,0.014644218608736992,0.008437829092144966,0.006802316289395094,0.702162504196167,0.7216312289237976,0.7220187783241272,0.7245374917984009,0.7895562648773193,1.6034237146377563,1.5762670040130615,1.5684314966201782,1.5579109191894531
4,0.7525812387466431,0.7516187429428101,0.7545999884605408,0.7541687488555908,0.8082812428474426,1.5074468851089478,0.05303237959742546,0.007488948293030262,0.014167063869535923,0.7394187450408936,0.7410187721252441,0.7426062226295471,0.7429062724113464,0.7990750074386597,1.4783111810684204,1.4795130491256714,1.466599941253662,1.4652799367904663
5,0.7613750100135803,0.7643125057220459,0.7677562236785889,0.7651875019073486,0.813893735408783,0.0029295114800333977,0.19432175159454346,0.008643031120300293,0.00644505163654685,0.7479875087738037,0.7524250149726868,0.7565687298774719,0.7535687685012817,0.8045437335968018,1.4184021949768066,1.4124882221221924,1.3928755521774292,1.4008400440216064
6,0.7776374816894531,0.7683937549591064,0.7775812745094299,0.770618736743927,0.8202624917030334,0.08671972155570984,0.006034216843545437,0.013025134801864624,0.0048153577372431755,0.7651562690734863,0.7569812536239624,0.766281247138977,0.7588124871253967,0.8110874891281128,1.3541985750198364,1.3715741634368896,1.3415511846542358,1.361067533493042
7,0.7741125226020813,0.7791000008583069,0.7823437452316284,0.770924985408783,0.8207187652587891,0.002590348245576024,0.005595597438514233,0.013179689645767212,0.003919466398656368,0.7614250183105469,0.7681187391281128,0.7723062634468079,0.7601374983787537,0.8116312623023987,1.3384677171707153,1.3242812156677246,1.3096504211425781,1.336814284324646
8,0.7658562660217285,0.7728624939918518,0.7786499857902527,0.7663249969482422,0.8125312328338623,0.08037322759628296,0.0029065145645290613,0.004124642815440893,0.005301912315189838,0.7508000135421753,0.7600937485694885,0.7661187648773193,0.7556812763214111,0.8021500110626221,1.3330082893371582,1.3180716037750244,1.301141619682312,1.3260834217071533
9,0.7827374935150146,0.783481240272522,0.7903624773025513,0.7857249975204468,0.823968768119812,0.08199378848075867,0.004560471046715975,0.006831723265349865,0.0025864108465611935,0.7692937254905701,0.772724986076355,0.7790687680244446,0.7744874954223633,0.814231276512146,1.2770313024520874,1.2699463367462158,1.2551239728927612,1.2633153200149536
10,0.7897687554359436,0.7873562574386597,0.7949125170707703,0.7921749949455261,0.8278124928474426,0.01014304906129837,0.007995011284947395,0.001410576282069087,0.1611669808626175,0.7778499722480774,0.7765187621116638,0.7846249938011169,0.7812374830245972,0.8176875114440918,1.2448225021362305,1.2450993061065674,1.2296977043151855,1.2339568138122559
11,0.7942062616348267,0.7908250093460083,0.7976312637329102,0.795143723487854,0.8296999931335449,0.004378721117973328,0.0025847950018942356,0.0019670012407004833,0.014449317008256912,0.7825624942779541,0.7803187370300293,0.7870562672615051,0.7834187746047974,0.820368766784668,1.2230267524719238,1.223935604095459,1.2122416496276855,1.2184627056121826
12,0.7965312600135803,0.7951187491416931,0.7994187474250793,0.7924812436103821,0.8307812213897705,0.0027692115399986506,0.0012401319108903408,0.0013175453059375286,0.002270072465762496,0.7853687405586243,0.7847687602043152,0.7891125082969666,0.7810437679290771,0.8217562437057495,1.206791877746582,1.2033921480178833,1.1972824335098267,1.2120091915130615
13,0.7982437610626221,0.7983875274658203,0.7982937693595886,0.7970125079154968,0.8316812515258789,0.001226386521011591,0.004000600427389145,0.0020576398819684982,0.0017449569422751665,0.7873687744140625,0.7880312204360962,0.7874562740325928,0.7856062650680542,0.8225187659263611,1.192902684211731,1.1864138841629028,1.1902941465377808,1.191931962966919
14,0.799231231212616,0.800193727016449,0.7991312742233276,0.7996749877929688,0.8321312665939331,0.15069100260734558,0.0020239928271621466,0.0010314811952412128,0.0011453467886894941,0.7882062792778015,0.7899125218391418,0.7883625030517578,0.788224995136261,0.8232374787330627,1.1824140548706055,1.173927903175354,1.1797758340835571,1.1772632598876953
