,acc,loss,val_acc,val_loss
0,0.9718000292778015,0.6995381712913513,0.970674991607666,0.6047046184539795
1,0.9855750203132629,0.3256969451904297,0.9839749932289124,0.28920361399650574
2,0.9875249862670898,0.1308216154575348,0.9853249788284302,0.22898073494434357
3,0.9878749847412109,0.04568331688642502,0.9855999946594238,0.20527726411819458
4,0.9886000156402588,0.01001201756298542,0.986299991607666,0.1915285885334015
5,0.988349974155426,0.021869374439120293,0.9857249855995178,0.18858249485492706
6,0.9891499876976013,0.016117824241518974,0.9865000247955322,0.17820514738559723
7,0.9895750284194946,0.008655443787574768,0.9867749810218811,0.17109765112400055
8,0.9898499846458435,0.006161394529044628,0.9865249991416931,0.1678413599729538
9,0.990149974822998,0.00370992929674685,0.9867249727249146,0.16496433317661285
10,0.9901000261306763,0.01024041697382927,0.9869750142097473,0.162958025932312
11,0.9902250170707703,0.04503384605050087,0.9873499870300293,0.16069136559963226
12,0.9901250004768372,0.002771199680864811,0.9873499870300293,0.15950652956962585
13,0.9903249740600586,0.003917302004992962,0.9873999953269958,0.15848806500434875
14,0.9903749823570251,0.0034842549357563257,0.987500011920929,0.1578097641468048
