,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.96875,1.0,0.96875,1.0,1.0,0.25,0.6436170339584351,0.5432877540588379,0.4783470332622528,0.5043206214904785,0.5735651254653931,0.9718999862670898,0.9732000231742859,0.9732999801635742,0.9733999967575073,0.9733999967575073,0.9778000116348267,0.5584028363227844,0.5534948110580444,0.5502605438232422,0.5523409247398376,0.5552857518196106
1,1.0,0.96875,1.0,1.0,1.0,0.28125,0.3185364603996277,0.4538419246673584,0.27746880054473877,0.33960336446762085,0.35728973150253296,0.9807000160217285,0.9803000092506409,0.9793999791145325,0.9794999957084656,0.980400025844574,0.9824000000953674,0.37523484230041504,0.3765648901462555,0.37376829981803894,0.3727269172668457,0.3745385408401489
2,1.0,1.0,1.0,1.0,0.96875,0.375,0.20300130546092987,0.24296806752681732,0.26883333921432495,0.20974555611610413,0.3610270321369171,0.9811999797821045,0.9800999760627747,0.980400025844574,0.9793999791145325,0.9800000190734863,0.9819999933242798,0.3017788231372833,0.3038797676563263,0.3024004399776459,0.3016444742679596,0.3028753995895386
3,0.9375,1.0,1.0,1.0,0.96875,0.65625,0.30666589736938477,0.12313950061798096,0.2912954092025757,0.21718797087669373,0.277680903673172,0.9814000129699707,0.9810000061988831,0.9815000295639038,0.9804999828338623,0.980400025844574,0.9818999767303467,0.2608054280281067,0.261334091424942,0.2607741355895996,0.26127246022224426,0.2599831819534302
4,1.0,1.0,1.0,1.0,1.0,0.40625,0.1198815181851387,0.11715888231992722,0.1677173227071762,0.12925490736961365,0.19173896312713623,0.9811000227928162,0.9807999730110168,0.982200026512146,0.9811000227928162,0.9818999767303467,0.9825999736785889,0.23374375700950623,0.23362942039966583,0.23402690887451172,0.23345322906970978,0.23425419628620148
5,1.0,1.0,1.0,1.0,1.0,0.34375,0.06942901015281677,0.08185803890228271,0.11789804697036743,0.09731153398752213,0.1254986822605133,0.9810000061988831,0.980400025844574,0.98089998960495,0.98089998960495,0.9815000295639038,0.9821000099182129,0.21602816879749298,0.21614935994148254,0.21659936010837555,0.21684348583221436,0.21658684313297272
6,1.0,1.0,1.0,1.0,1.0,0.28125,0.10084936767816544,0.07389293611049652,0.1461103856563568,0.07643522322177887,0.08640313148498535,0.9804999828338623,0.9805999994277954,0.9811999797821045,0.9807000160217285,0.9811999797821045,0.9819999933242798,0.2018774151802063,0.20149536430835724,0.20303566753864288,0.20305295288562775,0.20270231366157532
7,1.0,1.0,1.0,1.0,1.0,0.3125,0.12643955647945404,0.06220868229866028,0.06822327524423599,0.06820714473724365,0.09028544276952744,0.9815999865531921,0.9804999828338623,0.9815000295639038,0.9807999730110168,0.9811000227928162,0.982200026512146,0.19097381830215454,0.19194801151752472,0.19157080352306366,0.19194354116916656,0.19160065054893494
8,0.96875,1.0,1.0,1.0,1.0,0.375,0.31693899631500244,0.05468804016709328,0.05911172181367874,0.0917874127626419,0.12133797258138657,0.9815999865531921,0.98089998960495,0.9811000227928162,0.9804999828338623,0.9810000061988831,0.9814000129699707,0.18251252174377441,0.18284492194652557,0.1834198385477066,0.18407860398292542,0.182732954621315
9,1.0,1.0,1.0,1.0,1.0,0.46875,0.07828938961029053,0.06403464823961258,0.07596206665039062,0.09670746326446533,0.0593283586204052,0.9810000061988831,0.9807000160217285,0.9815999865531921,0.9799000024795532,0.9812999963760376,0.9814000129699707,0.1765337735414505,0.1768944263458252,0.1769288033246994,0.1776665598154068,0.17636916041374207
10,1.0,1.0,1.0,1.0,1.0,0.28125,0.045243039727211,0.04176889359951019,0.06169837713241577,0.08971024304628372,0.04326591640710831,0.9815999865531921,0.9811000227928162,0.9815000295639038,0.9797999858856201,0.9811000227928162,0.9814000129699707,0.17074598371982574,0.17090941965579987,0.1711454689502716,0.17137734591960907,0.17047928273677826
11,1.0,1.0,0.96875,1.0,1.0,0.28125,0.048411354422569275,0.040381189435720444,0.11833295971155167,0.0472787544131279,0.032383739948272705,0.9814000129699707,0.9810000061988831,0.9818000197410583,0.9804999828338623,0.9810000061988831,0.9818999767303467,0.16562257707118988,0.16592852771282196,0.1665457934141159,0.1660609096288681,0.1653338074684143
12,1.0,1.0,1.0,1.0,1.0,0.34375,0.04709581285715103,0.046577781438827515,0.037352293729782104,0.035654548555612564,0.060060326009988785,0.9811000227928162,0.98089998960495,0.9818000197410583,0.980400025844574,0.9814000129699707,0.9815999865531921,0.16159650683403015,0.1618718057870865,0.16249945759773254,0.1623672991991043,0.16137245297431946
13,1.0,1.0,1.0,1.0,1.0,0.28125,0.029000841081142426,0.04426500201225281,0.033507268875837326,0.04700623080134392,0.02741844765841961,0.9811999797821045,0.9811000227928162,0.9817000031471252,0.9807999730110168,0.9810000061988831,0.9818999767303467,0.1577042043209076,0.15846064686775208,0.15887947380542755,0.15850837528705597,0.15789660811424255
14,1.0,1.0,1.0,1.0,1.0,0.4375,0.046309761703014374,0.049812279641628265,0.03360828012228012,0.03369373083114624,0.03472571820020676,0.9811000227928162,0.9815000295639038,0.982200026512146,0.9803000092506409,0.9811000227928162,0.9815999865531921,0.1545204073190689,0.15504077076911926,0.15566711127758026,0.15529382228851318,0.15493102371692657
