,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.96875,1.0,0.9375,0.9375,0.6256860494613647,0.5352966785430908,0.6524445414543152,0.5867862105369568,0.9140999913215637,0.904699981212616,0.9065999984741211,0.9039000272750854,0.9079999923706055,0.639596164226532,0.633902907371521,0.6314836144447327,0.6252567172050476
1,0.96875,0.96875,0.875,0.96875,0.4459974765777588,0.4413885176181793,0.6192891597747803,0.41929590702056885,0.9257000088691711,0.9194999933242798,0.9211000204086304,0.9240999817848206,0.9210000038146973,0.4892135262489319,0.4863783121109009,0.4827861785888672,0.4842751920223236
2,0.9375,0.96875,0.84375,0.96875,0.4482000470161438,0.3479692339897156,0.640308141708374,0.35389718413352966,0.9351999759674072,0.9319999814033508,0.930899977684021,0.9323999881744385,0.9329000115394592,0.4022367596626282,0.39793023467063904,0.39794036746025085,0.393601655960083
3,1.0,0.9375,0.96875,1.0,0.2662433385848999,0.32952848076820374,0.290425568819046,0.2499324083328247,0.9416999816894531,0.9391999840736389,0.9379000067710876,0.9366999864578247,0.9373000264167786,0.34283682703971863,0.34325921535491943,0.343464732170105,0.3420540988445282
4,0.9375,0.96875,1.0,0.9375,0.23876143991947174,0.2767491340637207,0.17080090939998627,0.3105934262275696,0.9444000124931335,0.9434999823570251,0.9408000111579895,0.9408000111579895,0.9401999711990356,0.305789589881897,0.3059349060058594,0.3070957660675049,0.30613431334495544
5,0.9375,0.96875,0.9375,0.96875,0.27445071935653687,0.25986212491989136,0.3780881464481354,0.4779811501502991,0.9440000057220459,0.9431999921798706,0.9416999816894531,0.9408000111579895,0.9405999779701233,0.28413400053977966,0.2858531177043915,0.2870534062385559,0.2906610369682312
6,1.0,0.875,1.0,1.0,0.15128043293952942,0.35942932963371277,0.12406528741121292,0.18337112665176392,0.9488000273704529,0.9478999972343445,0.9460999965667725,0.9448999762535095,0.9449999928474426,0.2634464502334595,0.2616786062717438,0.26612064242362976,0.265211820602417
7,1.0,1.0,1.0,1.0,0.17453065514564514,0.12440220266580582,0.14463627338409424,0.08210968971252441,0.9466999769210815,0.9467999935150146,0.9459999799728394,0.9448999762535095,0.9455000162124634,0.24902324378490448,0.25117558240890503,0.2549254894256592,0.25650033354759216
8,0.96875,1.0,0.96875,1.0,0.15512579679489136,0.16306693851947784,0.2429065853357315,0.08668319880962372,0.9488000273704529,0.9485999941825867,0.9455999732017517,0.9459999799728394,0.9449999928474426,0.23399487137794495,0.23779281973838806,0.23891262710094452,0.24047087132930756
9,1.0,1.0,1.0,1.0,0.12488117814064026,0.09754011034965515,0.135911762714386,0.1237855777144432,0.9470000267028809,0.9473999738693237,0.9458000063896179,0.942300021648407,0.9467999935150146,0.23149564862251282,0.23535886406898499,0.24211598932743073,0.23819482326507568
10,0.96875,0.96875,1.0,1.0,0.14605841040611267,0.10091813653707504,0.0757976770401001,0.10530705749988556,0.9491999745368958,0.947700023651123,0.945900022983551,0.9452000260353088,0.9460999965667725,0.22353039681911469,0.22506025433540344,0.22659675776958466,0.22603659331798553
11,1.0,1.0,1.0,1.0,0.060239024460315704,0.11326369643211365,0.09877929091453552,0.06882272660732269,0.9476000070571899,0.947700023651123,0.9441999793052673,0.9437999725341797,0.9449999928474426,0.21738316118717194,0.22271454334259033,0.22410720586776733,0.22610458731651306
12,1.0,1.0,1.0,1.0,0.049952469766139984,0.046489372849464417,0.05284527316689491,0.05801055580377579,0.9485999941825867,0.9478999972343445,0.9459999799728394,0.9467999935150146,0.9487000107765198,0.20938266813755035,0.21419592201709747,0.21336422860622406,0.21659326553344727
13,1.0,1.0,1.0,1.0,0.1065325140953064,0.08545267581939697,0.07532159984111786,0.05349229276180267,0.9484999775886536,0.945900022983551,0.9460999965667725,0.944100022315979,0.9459999799728394,0.21089880168437958,0.21389491856098175,0.21481674909591675,0.21743223071098328
14,1.0,1.0,1.0,1.0,0.05207717791199684,0.0781506597995758,0.04838942736387253,0.06660231947898865,0.9491000175476074,0.9465000033378601,0.9469000101089478,0.9456999897956848,0.9480000138282776,0.20585185289382935,0.207931250333786,0.20951667428016663,0.20862819254398346
15,0.96875,1.0,1.0,1.0,0.08621904999017715,0.04611911624670029,0.13085365295410156,0.07621550559997559,0.9490000009536743,0.9485999941825867,0.9460999965667725,0.9460999965667725,0.9477999806404114,0.20317521691322327,0.20598699152469635,0.20648974180221558,0.20743229985237122
16,0.9375,1.0,1.0,1.0,0.17429186403751373,0.04628811031579971,0.061395611613988876,0.04842705279588699,0.9502999782562256,0.9476000070571899,0.9477999806404114,0.9466999769210815,0.948199987411499,0.19913312792778015,0.20219579339027405,0.20368115603923798,0.2053183764219284
17,1.0,1.0,1.0,1.0,0.040454305708408356,0.06633573770523071,0.0367489755153656,0.050912950187921524,0.9495999813079834,0.947700023651123,0.9465000033378601,0.9469000101089478,0.9474999904632568,0.197309210896492,0.20422019064426422,0.20442479848861694,0.20277218520641327
18,1.0,1.0,1.0,1.0,0.051979534327983856,0.036716021597385406,0.02913101762533188,0.035142309963703156,0.9469000101089478,0.9463000297546387,0.9465000033378601,0.9438999891281128,0.9465000033378601,0.1989409327507019,0.20101964473724365,0.20492145419120789,0.20490561425685883
19,1.0,1.0,0.96875,1.0,0.034280672669410706,0.032588377594947815,0.1607193797826767,0.047403089702129364,0.9470000267028809,0.9466000199317932,0.9448000192642212,0.9448000192642212,0.9456999897956848,0.19593892991542816,0.20121558010578156,0.1995038092136383,0.20090903341770172
20,1.0,1.0,1.0,1.0,0.021923528984189034,0.02750146947801113,0.02807975746691227,0.03780125454068184,0.948199987411499,0.9463000297546387,0.9465000033378601,0.9466999769210815,0.9474999904632568,0.1952664852142334,0.19704373180866241,0.19787479937076569,0.1996026188135147
21,1.0,1.0,1.0,1.0,0.025914698839187622,0.08991631865501404,0.03896793723106384,0.018789326772093773,0.9477999806404114,0.9459999799728394,0.9456999897956848,0.9455999732017517,0.9459999799728394,0.19214586913585663,0.19481845200061798,0.19534777104854584,0.19749784469604492
22,1.0,1.0,1.0,1.0,0.028744280338287354,0.03104521334171295,0.02269357442855835,0.03128139674663544,0.9478999972343445,0.946399986743927,0.9466999769210815,0.9463000297546387,0.9466999769210815,0.19324931502342224,0.1956607848405838,0.19498005509376526,0.19752557575702667
23,1.0,1.0,1.0,1.0,0.03897237777709961,0.026418551802635193,0.03192373365163803,0.015322498977184296,0.9473999738693237,0.9456999897956848,0.9467999935150146,0.9452999830245972,0.9463000297546387,0.19311539828777313,0.1938670128583908,0.19373281300067902,0.19673742353916168
24,1.0,1.0,1.0,1.0,0.02161075919866562,0.027106061577796936,0.014983771368861198,0.015423179604113102,0.9483000040054321,0.946399986743927,0.9473999738693237,0.946399986743927,0.945900022983551,0.19133999943733215,0.1926226168870926,0.19222836196422577,0.19581517577171326
25,1.0,1.0,1.0,1.0,0.02713100053369999,0.024213882163167,0.023352308198809624,0.016868021339178085,0.9485999941825867,0.947700023651123,0.9465000033378601,0.9465000033378601,0.945900022983551,0.18975934386253357,0.19172441959381104,0.19165094196796417,0.1969384402036667
26,1.0,1.0,1.0,1.0,0.03875747323036194,0.03761153668165207,0.013807175680994987,0.024246443063020706,0.9474999904632568,0.9465000033378601,0.945900022983551,0.9473000168800354,0.9467999935150146,0.1901877522468567,0.1904386430978775,0.19201438128948212,0.1951821893453598
27,1.0,1.0,1.0,0.96875,0.018238183110952377,0.02082069031894207,0.017174821346998215,0.08318381011486053,0.9463000297546387,0.9458000063896179,0.9452999830245972,0.9460999965667725,0.9447000026702881,0.1919303834438324,0.1916791945695877,0.19193203747272491,0.1961628645658493
28,1.0,1.0,1.0,1.0,0.053487565368413925,0.05196608230471611,0.017405832186341286,0.025212861597537994,0.9469000101089478,0.9459999799728394,0.9452000260353088,0.9466000199317932,0.9455999732017517,0.18972690403461456,0.19294440746307373,0.19177573919296265,0.19538787007331848
29,1.0,1.0,1.0,1.0,0.01084763091057539,0.01663145050406456,0.013446127995848656,0.01932484656572342,0.9470999836921692,0.9460999965667725,0.9458000063896179,0.9462000131607056,0.9458000063896179,0.18832384049892426,0.1889636069536209,0.1900399923324585,0.1934548169374466
