,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.90625,0.9375,0.5,0.23651954531669617,0.22664034366607666,0.9146999716758728,0.9106000065803528,0.9261000156402588,0.27641424536705017,0.281345009803772
1,1.0,0.9375,0.71875,0.05757388472557068,0.18780626356601715,0.9304999709129333,0.9311000108718872,0.9402999877929688,0.22211718559265137,0.22039751708507538
2,0.875,1.0,0.625,0.28563183546066284,0.035640787333250046,0.939300000667572,0.9373999834060669,0.9444000124931335,0.19898159801959991,0.20061257481575012
3,0.96875,0.9375,0.53125,0.1084040179848671,0.2650694251060486,0.9387000203132629,0.9399999976158142,0.9492999911308289,0.19653165340423584,0.1964389681816101
4,1.0,0.96875,0.6875,0.018880115821957588,0.08587390184402466,0.9460999965667725,0.9399999976158142,0.9474999904632568,0.18359532952308655,0.1966574639081955
5,1.0,0.90625,0.46875,0.03329813480377197,0.4968792498111725,0.9495999813079834,0.9483000040054321,0.9528999924659729,0.16676995158195496,0.1713114082813263
6,1.0,0.9375,0.59375,0.026291847229003906,0.10667093843221664,0.9452000260353088,0.9427000284194946,0.948199987411499,0.18602438271045685,0.1876714676618576
7,1.0,0.96875,0.625,0.012075481005012989,0.053936589509248734,0.9484999775886536,0.9483000040054321,0.9527999758720398,0.17069342732429504,0.16808126866817474
8,1.0,1.0,0.40625,0.012626228854060173,0.006318353116512299,0.949999988079071,0.9460999965667725,0.9524999856948853,0.16963957250118256,0.18536332249641418
9,1.0,1.0,0.8125,0.01137474738061428,0.010756907053291798,0.9480000138282776,0.9462000131607056,0.951200008392334,0.178320050239563,0.17923462390899658
10,0.90625,1.0,0.625,0.28625214099884033,0.01297552976757288,0.9526000022888184,0.9491999745368958,0.9553999900817871,0.16040624678134918,0.16895277798175812
11,1.0,1.0,0.53125,0.005220822989940643,0.01041318941861391,0.9521999955177307,0.9506999850273132,0.955299973487854,0.16598469018936157,0.15986548364162445
12,1.0,1.0,0.59375,0.013202894479036331,0.006480438634753227,0.9531000256538391,0.9502999782562256,0.9567999839782715,0.1652161329984665,0.1638038605451584
13,1.0,1.0,0.46875,0.02143925428390503,0.001884583616629243,0.9440000057220459,0.953000009059906,0.954200029373169,0.20208893716335297,0.15671184659004211
14,1.0,1.0,0.4375,0.02543383091688156,0.0012168549001216888,0.9527999758720398,0.9545000195503235,0.9567999839782715,0.16700761020183563,0.1544969230890274
