,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.9375,0.96875,0.90625,0.3125,1.534327507019043,1.7432793378829956,1.8731577396392822,0.966949999332428,0.9694200158119202,0.9634299874305725,0.9861099720001221,1.0689704418182373,1.0703673362731934,1.1157606840133667
1,0.96875,0.90625,0.90625,0.1875,1.3188552856445312,1.4186749458312988,1.0070576667785645,0.9852399826049805,0.9857900142669678,0.9855200052261353,0.9886000156402588,0.628757119178772,0.6247355341911316,0.6354250907897949
2,0.96875,0.9375,0.9375,0.125,1.0648705959320068,0.8275578022003174,0.8619477152824402,0.9866799712181091,0.9866099953651428,0.9865700006484985,0.9887499809265137,0.4640801250934601,0.4631060063838959,0.4714098572731018
3,1.0,0.96875,1.0,0.25,0.5762305855751038,0.6794618964195251,0.5534267425537109,0.9865400195121765,0.986739993095398,0.9868299961090088,0.9886699914932251,0.385824054479599,0.3816673457622528,0.39114856719970703
4,1.0,1.0,1.0,0.1875,0.5611522197723389,0.4016893804073334,0.4012664556503296,0.9866600036621094,0.9864799976348877,0.98649001121521,0.9886500239372253,0.33484765887260437,0.3383699655532837,0.3441615700721741
5,1.0,0.96875,1.0,0.53125,0.33441656827926636,0.9096320867538452,0.3316692113876343,0.9864000082015991,0.9858899712562561,0.9863100051879883,0.9884399771690369,0.30405160784721375,0.30944353342056274,0.3127896785736084
6,1.0,0.9375,1.0,0.40625,0.38275161385536194,0.6690731644630432,0.39179351925849915,0.9861099720001221,0.9855599999427795,0.9860600233078003,0.9883099794387817,0.28524553775787354,0.2923925518989563,0.29203179478645325
7,1.0,1.0,1.0,0.25,0.428924560546875,0.30821654200553894,0.6538184881210327,0.9857400059700012,0.9854900240898132,0.9857400059700012,0.9882000088691711,0.27421343326568604,0.27656126022338867,0.2764587104320526
8,1.0,1.0,1.0,0.28125,0.2652316987514496,0.30714574456214905,0.2929825484752655,0.9853299856185913,0.9849600195884705,0.985480010509491,0.9880499839782715,0.2661750018596649,0.2711481750011444,0.26480308175086975
9,0.96875,1.0,1.0,0.34375,0.5771849751472473,0.21540236473083496,0.3564580976963043,0.985509991645813,0.9850599765777588,0.9852700233459473,0.9879299998283386,0.2553528845310211,0.25805702805519104,0.25790637731552124
10,1.0,1.0,1.0,0.0,0.30604153871536255,0.21346603333950043,0.1750427484512329,0.9850299954414368,0.9846400022506714,0.9843999743461609,0.9877499938011169,0.25116416811943054,0.25050175189971924,0.25415778160095215
11,0.96875,1.0,1.0,0.21875,0.9362469911575317,0.32362276315689087,0.17273342609405518,0.9849299788475037,0.9845799803733826,0.984499990940094,0.9877499938011169,0.24082855880260468,0.24457000195980072,0.24617016315460205
12,0.96875,1.0,1.0,0.28125,0.4771249294281006,0.16978344321250916,0.40532922744750977,0.9846400022506714,0.9841600060462952,0.9847099781036377,0.9877200126647949,0.23558641970157623,0.23905250430107117,0.24059011042118073
13,1.0,1.0,1.0,0.21875,0.4092381000518799,0.19277486205101013,0.2863619029521942,0.9843400120735168,0.9839400053024292,0.9846400022506714,0.9876400232315063,0.23398689925670624,0.2380279302597046,0.23387134075164795
14,1.0,1.0,0.96875,0.40625,0.1296994984149933,0.18498122692108154,0.35846760869026184,0.984529972076416,0.9839100241661072,0.9848600029945374,0.9876199960708618,0.2286604344844818,0.2321312427520752,0.2270563691854477
