,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_6,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,train_loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,0.96875,0.90625,0.90625,0.90625,0.9375,0.125,1.481801986694336,1.3794059753417969,1.6758511066436768,1.5111291408538818,1.5920039415359497,1.4227790832519531,0.9719499945640564,0.9603000283241272,0.9737499952316284,0.965399980545044,0.9681500196456909,0.9692999720573425,0.9864000082015991,0.8720160126686096,0.9104223847389221,0.8505334258079529,0.8910695314407349,0.8960228562355042,0.8845059275627136
1,0.96875,0.96875,0.96875,1.0,0.875,0.90625,0.21875,1.0796546936035156,0.8711934685707092,1.1262917518615723,0.865066409111023,1.3469027280807495,1.0210903882980347,0.9837999939918518,0.983299970626831,0.9828000068664551,0.9828000068664551,0.983299970626831,0.98294997215271,0.987500011920929,0.4429013133049011,0.4459860920906067,0.433147132396698,0.44404667615890503,0.44698506593704224,0.43540439009666443
2,0.9375,0.96875,0.9375,0.90625,0.9375,1.0,0.15625,0.9984711408615112,0.6939096450805664,0.7616048455238342,0.7069678902626038,0.808076798915863,0.3807196617126465,0.9850500226020813,0.9848999977111816,0.9839000105857849,0.984250009059906,0.984749972820282,0.9845499992370605,0.9876499772071838,0.3123582601547241,0.320202499628067,0.3135468363761902,0.31772786378860474,0.31628286838531494,0.3089700937271118
3,1.0,0.96875,1.0,1.0,1.0,0.96875,0.21875,0.5055413246154785,0.7395375967025757,0.5418088436126709,0.5269450545310974,0.6131207942962646,0.7106970548629761,0.9853000044822693,0.984749972820282,0.984749972820282,0.9854000210762024,0.9849500060081482,0.9851999878883362,0.9878000020980835,0.26226744055747986,0.26759541034698486,0.26208487153053284,0.26101061701774597,0.2634012997150421,0.2596476376056671
4,1.0,1.0,0.84375,1.0,0.96875,1.0,0.1875,0.4188191294670105,0.4347953498363495,0.9917246103286743,0.43853867053985596,0.6306561827659607,0.5326664447784424,0.9854000210762024,0.984749972820282,0.9847000241279602,0.98580002784729,0.9847000241279602,0.9851999878883362,0.9878000020980835,0.23550628125667572,0.24155810475349426,0.23457595705986023,0.23504795134067535,0.23641377687454224,0.23578889667987823
5,1.0,1.0,1.0,1.0,0.96875,1.0,0.1875,0.3289286196231842,0.34067419171333313,0.21823358535766602,0.32872381806373596,0.6901376843452454,0.46014851331710815,0.9852499961853027,0.9844499826431274,0.9845499992370605,0.9856500029563904,0.9846000075340271,0.9849500060081482,0.9874500036239624,0.22120168805122375,0.2262907773256302,0.2190321832895279,0.2195163518190384,0.22133734822273254,0.21995845437049866
6,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.19137704372406006,0.25990331172943115,0.394703209400177,0.3382275402545929,0.23797041177749634,0.3773886561393738,0.9848999977111816,0.984749972820282,0.9846000075340271,0.9857500195503235,0.9850000143051147,0.9850500226020813,0.9873499870300293,0.21296539902687073,0.21523098647594452,0.209749236702919,0.2103833258152008,0.21151044964790344,0.21126513183116913
7,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2775665521621704,0.3503834009170532,0.2787059545516968,0.2283669412136078,0.21426387131214142,0.3762413263320923,0.9851499795913696,0.9848499894142151,0.9845499992370605,0.9850999712944031,0.9847000241279602,0.9848499894142151,0.9872499704360962,0.20870888233184814,0.21098798513412476,0.20429401099681854,0.20557932555675507,0.2078511267900467,0.20739895105361938
8,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.18792837858200073,0.22717727720737457,0.1949443221092224,0.2309342324733734,0.18554657697677612,0.16138407588005066,0.9850500226020813,0.9850500226020813,0.9843000173568726,0.984499990940094,0.9846000075340271,0.984499990940094,0.9871500134468079,0.20481880009174347,0.2076692134141922,0.19989576935768127,0.20294862985610962,0.20165936648845673,0.20292821526527405
9,1.0,1.0,0.96875,1.0,0.9375,1.0,0.21875,0.1587027907371521,0.1760345846414566,0.39166319370269775,0.08897265791893005,0.45977213978767395,0.22750025987625122,0.9850999712944031,0.9848999977111816,0.9843500256538391,0.9847000241279602,0.9846000075340271,0.9848999977111816,0.9869999885559082,0.20070339739322662,0.20270046591758728,0.19779787957668304,0.19970053434371948,0.1983625590801239,0.19804003834724426
10,1.0,1.0,1.0,0.96875,1.0,1.0,0.125,0.16712817549705505,0.14785967767238617,0.16446584463119507,0.2639825940132141,0.275496244430542,0.12783798575401306,0.9847000241279602,0.9846000075340271,0.9840499758720398,0.984499990940094,0.9847999811172485,0.9850000143051147,0.9870499968528748,0.1983705759048462,0.20059150457382202,0.19514122605323792,0.1981561779975891,0.19516904652118683,0.19647938013076782
11,1.0,0.9375,1.0,0.9375,1.0,1.0,0.25,0.12106721103191376,0.5940672159194946,0.15100687742233276,0.45614755153656006,0.12650418281555176,0.2730051279067993,0.9849500060081482,0.9848999977111816,0.984250009059906,0.9846000075340271,0.9846000075340271,0.9847999811172485,0.9871000051498413,0.19523319602012634,0.19672946631908417,0.19294428825378418,0.19441403448581696,0.1929781436920166,0.19263440370559692
12,0.96875,1.0,1.0,1.0,1.0,1.0,0.21875,0.21485066413879395,0.1421053260564804,0.14525648951530457,0.09956921637058258,0.128547802567482,0.14247621595859528,0.9848499894142151,0.9845499992370605,0.984250009059906,0.9846000075340271,0.9846000075340271,0.984749972820282,0.9869499802589417,0.1933591067790985,0.19426007568836212,0.19117240607738495,0.1920362114906311,0.1903914362192154,0.19164684414863586
13,1.0,0.9375,1.0,0.96875,1.0,1.0,0.1875,0.08009061962366104,0.3722112774848938,0.11374348402023315,0.36679670214653015,0.09308049082756042,0.0486404225230217,0.9844499826431274,0.9846000075340271,0.9841499924659729,0.9844499826431274,0.9843000173568726,0.9850500226020813,0.9868500232696533,0.19368718564510345,0.1926621049642563,0.18928052484989166,0.18884345889091492,0.18933488428592682,0.1888551115989685
14,1.0,1.0,1.0,1.0,1.0,1.0,0.15625,0.11616967618465424,0.08006080240011215,0.11669684946537018,0.11931541562080383,0.17208197712898254,0.10066923499107361,0.9843500256538391,0.9846500158309937,0.9842000007629395,0.9845499992370605,0.9843500256538391,0.9846000075340271,0.9868000149726868,0.19156216084957123,0.19055280089378357,0.18794387578964233,0.18688039481639862,0.18723881244659424,0.187758207321167
