,acc,val_acc,loss,val_loss
0,0.7049999833106995,0.6814000010490417,1.7192106246948242,1.6064486503601074
1,0.8009999990463257,0.7695000171661377,1.165292501449585,1.2744847536087036
2,0.8529999852180481,0.8032000064849854,1.2643955945968628,1.0728150606155396
3,0.9160000085830688,0.8321999907493591,0.9415118098258972,0.9581867456436157
4,0.9129999876022339,0.8342000246047974,0.8804095983505249,0.9604741334915161
5,0.9449999928474426,0.8518999814987183,0.9081780910491943,0.8396366238594055
6,0.9480000138282776,0.8562999963760376,0.9163202047348022,0.8444660902023315
7,0.968999981880188,0.8569999933242798,0.7151246070861816,0.7764864563941956
8,0.9480000138282776,0.8529000282287598,0.6694309115409851,0.7976711988449097
9,0.9679999947547913,0.8639000058174133,0.5658722519874573,0.7371214628219604
10,0.972000002861023,0.867900013923645,0.4278431534767151,0.764353334903717
11,0.9789999723434448,0.8727999925613403,0.480099618434906,0.6990712285041809
12,0.9710000157356262,0.8578000068664551,0.5288748741149902,0.8547756671905518
13,0.9789999723434448,0.8572999835014343,0.5322837233543396,0.7979289889335632
14,0.9800000190734863,0.8675000071525574,0.44762980937957764,0.784156322479248
15,0.9750000238418579,0.8532000184059143,0.470049649477005,0.7966279983520508
16,0.9850000143051147,0.869700014591217,0.5312553644180298,0.7299110889434814
17,0.9829999804496765,0.8655999898910522,0.4843742251396179,0.7085144519805908
18,0.972000002861023,0.861299991607666,0.6474710702896118,0.714356541633606
19,0.9940000176429749,0.8644000291824341,0.4968358874320984,0.7753289937973022
20,0.9860000014305115,0.873199999332428,0.37932050228118896,0.7282439470291138
21,0.972000002861023,0.8565000295639038,0.4482855200767517,0.7676836252212524
22,0.9850000143051147,0.8672000169754028,0.4831295907497406,0.7476993799209595
23,0.9909999966621399,0.873199999332428,0.3681616187095642,0.6677743196487427
24,0.9800000190734863,0.8615999817848206,0.31292641162872314,0.7243527173995972
25,0.9879999756813049,0.871399998664856,0.42061924934387207,0.6879391670227051
26,0.9860000014305115,0.8680999875068665,0.40607714653015137,0.7272210121154785
27,0.9850000143051147,0.8700000047683716,0.39422476291656494,0.7232909202575684
28,0.984000027179718,0.8715000152587891,0.31826654076576233,0.7028685212135315
29,0.9909999966621399,0.8727999925613403,0.3016582429409027,0.7672644853591919
30,0.9860000014305115,0.8690000176429749,0.35569238662719727,0.6659154891967773
31,0.9819999933242798,0.864799976348877,0.3182849884033203,0.7932393550872803
32,0.9670000076293945,0.8629000186920166,0.4182252883911133,0.7710369825363159
33,0.9929999709129333,0.8704000115394592,0.3245507776737213,0.7113325595855713
34,0.9850000143051147,0.866100013256073,0.45612600445747375,0.8105075359344482
35,0.9829999804496765,0.8677999973297119,0.31799763441085815,0.7885625958442688
36,0.9900000095367432,0.8726000189781189,0.29912620782852173,0.6964211463928223
37,0.9819999933242798,0.8697999715805054,0.3159736692905426,0.6297405362129211
38,0.9829999804496765,0.8729000091552734,0.31697511672973633,0.6617701053619385
39,0.9810000061988831,0.8639000058174133,0.30249205231666565,0.6723272204399109
40,0.9869999885559082,0.8723999857902527,0.28205275535583496,0.6514748334884644
41,0.9879999756813049,0.864300012588501,0.3358847200870514,0.7083688378334045
42,0.9869999885559082,0.8715000152587891,0.3546960949897766,0.7232075929641724
43,0.9869999885559082,0.8741000294685364,0.29553350806236267,0.7856439352035522
44,0.9829999804496765,0.8690999746322632,0.29905328154563904,0.7139540314674377
45,0.9850000143051147,0.8646000027656555,0.3831545114517212,0.6924812197685242
46,0.9890000224113464,0.871399998664856,0.32764333486557007,0.6611459255218506
47,0.9850000143051147,0.8672000169754028,0.3004957437515259,0.6748456954956055
48,0.9909999966621399,0.8795999884605408,0.2933727204799652,0.607305645942688
49,0.9819999933242798,0.8698999881744385,0.3397994339466095,0.7889153361320496
50,0.9850000143051147,0.8673999905586243,0.3022923469543457,0.73378586769104
51,0.9850000143051147,0.8672000169754028,0.35393935441970825,0.6533125638961792
52,0.9800000190734863,0.8708999752998352,0.2603558301925659,0.6982608437538147
53,0.9829999804496765,0.8708000183105469,0.2602907121181488,0.7175241708755493
54,0.9869999885559082,0.8718000054359436,0.35008472204208374,0.6778949499130249
55,0.9900000095367432,0.880299985408783,0.3247299790382385,0.6782289743423462
56,0.9860000014305115,0.8730000257492065,0.4503515958786011,0.7772054672241211
57,0.9919999837875366,0.8725000023841858,0.26140373945236206,0.6581509709358215
58,0.9900000095367432,0.8730999827384949,0.25407716631889343,0.6986688375473022
59,0.9879999756813049,0.8784000277519226,0.29342448711395264,0.674967885017395
60,0.9789999723434448,0.8684999942779541,0.25717902183532715,0.7599614858627319
61,0.9860000014305115,0.8752999901771545,0.3021095395088196,0.6892495155334473
62,0.984000027179718,0.8654000163078308,0.25363919138908386,0.6965062022209167
63,0.9890000224113464,0.8730000257492065,0.3058788776397705,0.6973873376846313
64,0.9909999966621399,0.8745999932289124,0.2850075662136078,0.7585078477859497
65,0.9900000095367432,0.8730000257492065,0.29761913418769836,0.7531221508979797
66,0.9860000014305115,0.8730000257492065,0.2693363130092621,0.6351149678230286
67,0.9829999804496765,0.8705999851226807,0.24830923974514008,0.6850459575653076
68,0.9919999837875366,0.8708000183105469,0.4155425429344177,0.6943545341491699
69,0.9850000143051147,0.8723999857902527,0.2328052967786789,0.6884792447090149
70,0.9869999885559082,0.8747000098228455,0.2590823471546173,0.6078850626945496
71,0.9890000224113464,0.8794000148773193,0.3462908864021301,0.6337246894836426
72,0.9850000143051147,0.8715000152587891,0.2706759572029114,0.6670821905136108
73,0.9929999709129333,0.8754000067710876,0.2800716161727905,0.5869555473327637
74,0.9890000224113464,0.8707000017166138,0.2220531404018402,0.7539490461349487
75,0.9929999709129333,0.8716999888420105,0.311836838722229,0.7140120267868042
