,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.96875,0.9375,0.9375,0.9375,0.5,0.9535041451454163,1.0203907489776611,1.07099449634552,0.9508421421051025,0.9878749847412109,0.9879999756813049,0.9872499704360962,0.9877499938011169,0.9904999732971191,0.559215784072876,0.5419073700904846,0.5471905469894409,0.5432344675064087
1,0.90625,0.96875,1.0,1.0,0.25,0.6537672877311707,0.6451992392539978,0.6150856018066406,0.4190407395362854,0.9890000224113464,0.9897500276565552,0.9893749952316284,0.9892500042915344,0.9906250238418579,0.3419836461544037,0.3357069790363312,0.3387148380279541,0.33472907543182373
2,1.0,0.9375,0.96875,1.0,0.25,0.4109541177749634,0.554415225982666,0.5375843048095703,0.46144986152648926,0.9893749952316284,0.9897500276565552,0.9897500276565552,0.9887499809265137,0.9902499914169312,0.26302722096443176,0.25854265689849854,0.2604067921638489,0.2588497996330261
3,0.9375,0.96875,1.0,1.0,0.09375,0.5868315100669861,0.313833087682724,0.2641030550003052,0.3789878487586975,0.9891250133514404,0.9888749718666077,0.9887499809265137,0.9887499809265137,0.9894999861717224,0.2264402210712433,0.2217908352613449,0.21912792325019836,0.22248266637325287
4,1.0,0.875,1.0,1.0,0.28125,0.1677374690771103,0.5531178116798401,0.31946492195129395,0.29221317172050476,0.9888749718666077,0.9890000224113464,0.9883750081062317,0.9893749952316284,0.9893749952316284,0.2028801590204239,0.19822880625724792,0.20005396008491516,0.19752851128578186
5,0.9375,1.0,1.0,0.96875,0.25,0.41122281551361084,0.15526610612869263,0.28104233741760254,0.3472757935523987,0.9893749952316284,0.9894999861717224,0.9886249899864197,0.9893749952316284,0.9900000095367432,0.18363937735557556,0.18131603300571442,0.18494173884391785,0.1801811158657074
6,1.0,1.0,1.0,1.0,0.21875,0.20342734456062317,0.15096765756607056,0.10355658084154129,0.18909820914268494,0.9890000224113464,0.9893749952316284,0.9887499809265137,0.9891250133514404,0.9901250004768372,0.1707558035850525,0.1702386736869812,0.17044489085674286,0.16797292232513428
7,1.0,1.0,0.9375,1.0,0.25,0.10380911827087402,0.1383761316537857,0.3084959089756012,0.11891110986471176,0.9891250133514404,0.9890000224113464,0.9886249899864197,0.9890000224113464,0.9898750185966492,0.16348709166049957,0.1622573584318161,0.16346196830272675,0.16092711687088013
8,1.0,1.0,1.0,0.96875,0.375,0.1702408790588379,0.14472217857837677,0.23815199732780457,0.42909571528434753,0.9891250133514404,0.9893749952316284,0.9882500171661377,0.9890000224113464,0.9897500276565552,0.1589204967021942,0.15551328659057617,0.15740710496902466,0.1555904746055603
9,1.0,0.96875,1.0,1.0,0.3125,0.12033066153526306,0.20184478163719177,0.09406465291976929,0.11893381178379059,0.9888749718666077,0.9893749952316284,0.9890000224113464,0.9894999861717224,0.9900000095367432,0.15392746031284332,0.150211364030838,0.15307359397411346,0.14918005466461182
10,1.0,1.0,1.0,1.0,0.21875,0.10931846499443054,0.0937710553407669,0.07789747416973114,0.15481263399124146,0.9892500042915344,0.9892500042915344,0.9881250262260437,0.9890000224113464,0.9901250004768372,0.14781659841537476,0.14508062601089478,0.15040382742881775,0.14537425339221954
11,1.0,1.0,1.0,0.96875,0.34375,0.1290261447429657,0.10945971310138702,0.1250266581773758,0.1838826835155487,0.9891250133514404,0.9892500042915344,0.9886249899864197,0.9891250133514404,0.9896249771118164,0.14320260286331177,0.14181773364543915,0.14400441944599152,0.14134050905704498
12,1.0,1.0,0.96875,1.0,0.375,0.07333118468523026,0.061339326202869415,0.19501890242099762,0.07968974113464355,0.9896249771118164,0.9894999861717224,0.9890000224113464,0.9897500276565552,0.9903749823570251,0.13935516774654388,0.13800127804279327,0.14112627506256104,0.13841986656188965
13,1.0,1.0,1.0,1.0,0.34375,0.04833333194255829,0.06339876353740692,0.1152099072933197,0.050837442278862,0.9893749952316284,0.9890000224113464,0.9886249899864197,0.9891250133514404,0.9902499914169312,0.13749130070209503,0.13577893376350403,0.1389395147562027,0.13529299199581146
14,1.0,1.0,1.0,0.96875,0.375,0.06806901097297668,0.12455311417579651,0.07255222648382187,0.4032081365585327,0.9891250133514404,0.9890000224113464,0.9886249899864197,0.9893749952316284,0.9902499914169312,0.13475169241428375,0.1356423795223236,0.13568703830242157,0.13447058200836182
