,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.90625,0.84375,0.7522242069244385,0.7419849634170532,0.9025999903678894,0.8909000158309937,0.8935999870300293,0.7318659424781799,0.7282967567443848
1,0.875,0.875,0.6031941175460815,0.6257686614990234,0.9251000285148621,0.9192000031471252,0.9133999943733215,0.5803959965705872,0.585525393486023
2,0.90625,0.90625,0.5549888014793396,0.5889487266540527,0.9325000047683716,0.9254999756813049,0.9279000163078308,0.4979082942008972,0.49000605940818787
3,0.90625,0.96875,0.3737395107746124,0.4059281349182129,0.9362000226974487,0.9297999739646912,0.9308000206947327,0.43649306893348694,0.43351298570632935
4,0.9375,0.90625,0.3765455484390259,0.5526276230812073,0.9412999749183655,0.9351999759674072,0.9390000104904175,0.3905782401561737,0.3887956440448761
5,1.0,0.90625,0.2536887526512146,0.3807767629623413,0.9434000253677368,0.9388999938964844,0.9368000030517578,0.3617960512638092,0.363468199968338
6,0.9375,0.875,0.3469751179218292,0.5071182250976562,0.9452999830245972,0.9401000142097473,0.9394000172615051,0.333732008934021,0.33160820603370667
7,0.9375,1.0,0.3501461148262024,0.25105351209640503,0.9480000138282776,0.9448000192642212,0.944599986076355,0.30473440885543823,0.30622613430023193
8,0.9375,0.96875,0.3094964027404785,0.27978095412254333,0.9474999904632568,0.9420999884605408,0.9429000020027161,0.2950505018234253,0.29311662912368774
9,1.0,1.0,0.13445451855659485,0.14485755562782288,0.9473000168800354,0.9429000020027161,0.9431999921798706,0.28658822178840637,0.2826126217842102
10,1.0,1.0,0.20310664176940918,0.09655711054801941,0.947700023651123,0.9405999779701233,0.9448999762535095,0.28195106983184814,0.26421287655830383
11,0.96875,1.0,0.1918795108795166,0.19687651097774506,0.949999988079071,0.9455000162124634,0.9438999891281128,0.2595081031322479,0.26330429315567017
12,1.0,0.875,0.1179487332701683,0.4095118045806885,0.9491999745368958,0.9420999884605408,0.946399986743927,0.25481149554252625,0.25334006547927856
13,1.0,0.90625,0.11859919130802155,0.504651665687561,0.9524000287055969,0.9449999928474426,0.9453999996185303,0.23803779482841492,0.24191685020923615
14,0.9375,0.9375,0.2669641077518463,0.27591460943222046,0.9498999714851379,0.9438999891281128,0.9466000199317932,0.24068135023117065,0.23481038212776184
15,1.0,0.9375,0.09020738303661346,0.38356226682662964,0.9523000121116638,0.9456999897956848,0.9469000101089478,0.22608217597007751,0.22804512083530426
16,1.0,1.0,0.07332862913608551,0.07417480647563934,0.9527999758720398,0.9463000297546387,0.9480000138282776,0.22528228163719177,0.2228928655385971
17,0.96875,1.0,0.14627282321453094,0.1376718282699585,0.9520999789237976,0.9455999732017517,0.9437000155448914,0.21933159232139587,0.2260158658027649
18,0.96875,1.0,0.11774878203868866,0.060823507606983185,0.9524000287055969,0.9485999941825867,0.9476000070571899,0.2198931872844696,0.215057834982872
19,1.0,0.96875,0.06943187862634659,0.1432611048221588,0.9541000127792358,0.9490000009536743,0.9483000040054321,0.20395873486995697,0.20812895894050598
20,1.0,1.0,0.05671829730272293,0.06908208131790161,0.9527000188827515,0.9480000138282776,0.9463000297546387,0.20737341046333313,0.21629904210567474
21,1.0,1.0,0.12790411710739136,0.07668626308441162,0.9524000287055969,0.9451000094413757,0.9491999745368958,0.20998361706733704,0.20039229094982147
22,0.90625,1.0,0.3783835768699646,0.06006794422864914,0.9542999863624573,0.9491000175476074,0.9490000009536743,0.19863440096378326,0.19994953274726868
23,0.96875,1.0,0.1369415670633316,0.10192073881626129,0.9527999758720398,0.9488000273704529,0.9480999708175659,0.20103079080581665,0.20405995845794678
24,1.0,1.0,0.0398770235478878,0.04842287674546242,0.9528999924659729,0.9470999836921692,0.9502999782562256,0.19908596575260162,0.1957058608531952
25,0.96875,1.0,0.1986571103334427,0.09855647385120392,0.953000009059906,0.9501000046730042,0.9496999979019165,0.19499827921390533,0.1903553158044815
26,1.0,1.0,0.031209930777549744,0.05649065971374512,0.9534000158309937,0.9484000205993652,0.9506000280380249,0.1917160302400589,0.19180865585803986
27,1.0,1.0,0.031151656061410904,0.05461519956588745,0.953499972820282,0.9484999775886536,0.9472000002861023,0.18976278603076935,0.19840304553508759
28,1.0,1.0,0.04144582897424698,0.03533278405666351,0.955299973487854,0.9483000040054321,0.9502000212669373,0.18457460403442383,0.18810686469078064
29,1.0,1.0,0.03208480030298233,0.03828510642051697,0.9562000036239624,0.9506999850273132,0.9505000114440918,0.1817910224199295,0.18174655735492706
