,train_acc,train_loss,val_acc,val_loss
0,0.59375,3.158693790435791,0.6384000182151794,2.907888650894165
1,0.96875,1.881577491760254,0.8583999872207642,1.9992272853851318
2,0.96875,1.4520764350891113,0.9135500192642212,1.5938830375671387
3,0.96875,1.2652077674865723,0.9282500147819519,1.3776274919509888
4,1.0,1.0639092922210693,0.9367499947547913,1.2420734167099
5,0.96875,1.6982715129852295,0.9391999840736389,1.144538164138794
6,1.0,0.831904411315918,0.9409999847412109,1.0640437602996826
7,0.875,1.9029479026794434,0.941349983215332,1.0131802558898926
8,1.0,0.6602352857589722,0.9419000148773193,0.9666290283203125
9,1.0,0.6292752027511597,0.942300021648407,0.923179566860199
10,1.0,0.6808843612670898,0.9416000247001648,0.88812655210495
11,1.0,0.3895809054374695,0.9416000247001648,0.8629736304283142
12,1.0,0.4721231162548065,0.9416000247001648,0.8334587812423706
13,1.0,0.5003149509429932,0.9387000203132629,0.8256529569625854
14,0.96875,0.687976598739624,0.9367499947547913,0.8153550028800964
