,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.96875,1.0,1.0,0.875,0.28125,0.738408088684082,0.8879955410957336,0.8863507509231567,1.193785309791565,0.9852499961853027,0.9597499966621399,0.984499990940094,0.9854999780654907,0.9879999756813049,0.6075313687324524,0.693453848361969,0.6053075790405273,0.5988077521324158
1,1.0,0.9375,1.0,0.90625,0.28125,0.6050643920898438,0.6238232851028442,0.6027548313140869,0.9133504033088684,0.9862499833106995,0.9582499861717224,0.9854999780654907,0.9869999885559082,0.9877499938011169,0.4128677248954773,0.509745717048645,0.4097016155719757,0.40627872943878174
2,0.96875,0.90625,0.96875,0.96875,0.3125,0.47439736127853394,0.7131627202033997,0.6227133870124817,0.468090683221817,0.9860000014305115,0.9595000147819519,0.9865000247955322,0.9860000014305115,0.9879999756813049,0.3342709243297577,0.4246644079685211,0.32955074310302734,0.3376857042312622
3,0.96875,0.90625,1.0,0.96875,0.9375,0.33425748348236084,0.5548821687698364,0.5134737491607666,0.40515387058258057,0.9862499833106995,0.9592499732971191,0.9852499961853027,0.9860000014305115,0.9879999756813049,0.2879176735877991,0.38580676913261414,0.29437896609306335,0.2976369559764862
4,0.96875,1.0,1.0,0.96875,0.21875,0.2921276092529297,0.21600741147994995,0.16418573260307312,0.3572235107421875,0.9867500066757202,0.9595000147819519,0.9862499833106995,0.9857500195503235,0.9879999756813049,0.25993824005126953,0.3608414828777313,0.2658683955669403,0.2700359523296356
5,1.0,0.90625,0.96875,1.0,0.375,0.16760757565498352,0.4808523654937744,0.25448623299598694,0.2291633039712906,0.9865000247955322,0.9589999914169312,0.9854999780654907,0.9860000014305115,0.9877499938011169,0.24508602917194366,0.34436213970184326,0.24856926500797272,0.2516728937625885
6,1.0,1.0,1.0,1.0,0.46875,0.15310731530189514,0.08908437192440033,0.22371390461921692,0.11410478502511978,0.9860000014305115,0.9587500095367432,0.9852499961853027,0.9852499961853027,0.9877499938011169,0.23032456636428833,0.33168578147888184,0.2360735833644867,0.2401614487171173
7,1.0,0.96875,1.0,1.0,0.34375,0.11847138404846191,0.36440718173980713,0.1415051519870758,0.17988651990890503,0.9854999780654907,0.9582499861717224,0.984749972820282,0.9852499961853027,0.987500011920929,0.22020885348320007,0.3218030333518982,0.22355534136295319,0.22925278544425964
8,1.0,0.9375,1.0,1.0,0.21875,0.08600698411464691,0.3134888708591461,0.14526604115962982,0.1337316930294037,0.9865000247955322,0.9589999914169312,0.9850000143051147,0.9854999780654907,0.9872499704360962,0.21238973736763,0.3146245777606964,0.2166869193315506,0.22073502838611603
9,1.0,1.0,1.0,1.0,0.15625,0.1441619098186493,0.05965127795934677,0.08262228220701218,0.14244945347309113,0.9854999780654907,0.9592499732971191,0.9850000143051147,0.9850000143051147,0.9877499938011169,0.20463058352470398,0.30640342831611633,0.20682375133037567,0.21178558468818665
10,1.0,0.9375,0.96875,1.0,0.28125,0.1162046566605568,0.29181429743766785,0.1878463625907898,0.09574773907661438,0.9852499961853027,0.9582499861717224,0.9852499961853027,0.9857500195503235,0.987500011920929,0.20037834346294403,0.299780011177063,0.2013777196407318,0.2043091058731079
11,1.0,0.96875,0.96875,1.0,0.3125,0.13497363030910492,0.22598189115524292,0.18718813359737396,0.06554028391838074,0.9854999780654907,0.9580000042915344,0.9850000143051147,0.9854999780654907,0.987500011920929,0.19314052164554596,0.2953469157218933,0.19602054357528687,0.19865277409553528
12,1.0,0.9375,1.0,1.0,0.3125,0.06502152979373932,0.34141331911087036,0.06365672498941422,0.10083276033401489,0.9862499833106995,0.9582499861717224,0.984749972820282,0.9860000014305115,0.9877499938011169,0.1870342493057251,0.2917053699493408,0.19117321074008942,0.19176827371120453
13,1.0,1.0,0.96875,1.0,0.4375,0.041019756346940994,0.07391047477722168,0.17301440238952637,0.07260691374540329,0.9857500195503235,0.9587500095367432,0.9852499961853027,0.9865000247955322,0.9877499938011169,0.18354149162769318,0.2857828438282013,0.1877317726612091,0.1878574788570404
14,1.0,0.96875,1.0,1.0,0.40625,0.05907456576824188,0.14450053870677948,0.06914076209068298,0.08607764542102814,0.9857500195503235,0.9592499732971191,0.9850000143051147,0.9850000143051147,0.9877499938011169,0.18046976625919342,0.28329193592071533,0.18337543308734894,0.18569447100162506
