,train_acc,train_loss,val_acc,val_loss
0,0.9375,0.20934030413627625,0.9118000268936157,0.2891484200954437
1,1.0,0.06833754479885101,0.9269999861717224,0.23904946446418762
2,1.0,0.05529759079217911,0.9304999709129333,0.2394723892211914
3,0.9375,0.12029735743999481,0.9351999759674072,0.20781318843364716
4,0.875,0.40737026929855347,0.9368000030517578,0.20196549594402313
5,1.0,0.025578100234270096,0.9412999749183655,0.19570031762123108
6,1.0,0.014475592412054539,0.941100001335144,0.19111083447933197
7,0.96875,0.12666961550712585,0.9373000264167786,0.20068643987178802
8,1.0,0.02719973959028721,0.9448000192642212,0.17886589467525482
9,1.0,0.023079141974449158,0.9467999935150146,0.17868022620677948
10,0.96875,0.10930268466472626,0.944100022315979,0.18273167312145233
11,1.0,0.008265100419521332,0.9470999836921692,0.17902866005897522
12,1.0,0.011260835453867912,0.9469000101089478,0.18195581436157227
13,1.0,0.0023771971464157104,0.9460999965667725,0.18700964748859406
14,1.0,0.010654279962182045,0.948199987411499,0.18603907525539398
