,train_acc,train_loss,val_acc,val_loss
0,0.90625,0.30154991149902344,0.9035000205039978,0.3114418089389801
1,1.0,0.09224383533000946,0.9253000020980835,0.24471192061901093
2,0.96875,0.06662075966596603,0.9316999912261963,0.22272542119026184
3,0.96875,0.1326727569103241,0.9351000189781189,0.21227112412452698
4,0.96875,0.09186970442533493,0.9358000159263611,0.2034485936164856
5,1.0,0.03128190338611603,0.9381999969482422,0.19617289304733276
6,1.0,0.051249921321868896,0.9373999834060669,0.19846315681934357
7,1.0,0.016249150037765503,0.9376000165939331,0.19684304296970367
8,1.0,0.04450320452451706,0.9437999725341797,0.18717649579048157
9,0.875,0.5978342890739441,0.9366000294685364,0.21058930456638336
10,1.0,0.0180913507938385,0.944100022315979,0.1868991106748581
11,1.0,0.026440925896167755,0.9448000192642212,0.18359225988388062
12,1.0,0.003827040083706379,0.9440000057220459,0.1808551549911499
13,0.90625,0.17829033732414246,0.9431999921798706,0.19276142120361328
14,1.0,0.010796625167131424,0.9453999996185303,0.1860162764787674
