,train_acc,train_loss,val_acc,val_loss
0,0.875,0.34786707162857056,0.9117000102996826,0.2934955954551697
1,0.90625,0.18600982427597046,0.9229000210762024,0.24392175674438477
2,1.0,0.0607866607606411,0.9273999929428101,0.22633105516433716
3,1.0,0.11778845638036728,0.9358000159263611,0.20666132867336273
4,1.0,0.051830001175403595,0.9341999888420105,0.21195058524608612
5,1.0,0.017819225788116455,0.9398999810218811,0.1984814554452896
6,1.0,0.037939779460430145,0.9387999773025513,0.1942552924156189
7,1.0,0.015010947361588478,0.942300021648407,0.19015097618103027
8,1.0,0.01064588688313961,0.9419000148773193,0.19083449244499207
9,1.0,0.010706629604101181,0.9435999989509583,0.18349787592887878
10,1.0,0.022280577570199966,0.9430000185966492,0.18610088527202606
11,1.0,0.012280911207199097,0.9426000118255615,0.1894114762544632
12,1.0,0.003985779359936714,0.9435999989509583,0.1824675351381302
13,1.0,0.009741175919771194,0.942799985408783,0.1927344799041748
14,1.0,0.005881701596081257,0.9429000020027161,0.19161029160022736
