,acc_1,acc_2,acc_ensemble,loss_1,loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9287333488464355,0.9287333488464355,0.9287333488464355,0.1968085765838623,0.11391162872314453,0.9279999732971191,0.9279999732971191,0.9279999732971191,0.23450276255607605,0.23450276255607605
1,0.9419833421707153,0.9419833421707153,0.9419833421707153,0.031302377581596375,0.08832919597625732,0.9398999810218811,0.9398999810218811,0.9398999810218811,0.19627657532691956,0.19627657532691956
2,0.9454166889190674,0.9454166889190674,0.9454166889190674,0.014699120074510574,0.08659087866544724,0.9412000179290771,0.9412000179290771,0.9412000179290771,0.18800044059753418,0.18800044059753418
3,0.9495499730110168,0.9495499730110168,0.9495499730110168,0.008938079699873924,0.008390259929001331,0.9467999935150146,0.9467999935150146,0.9467999935150146,0.17138387262821198,0.17138387262821198
4,0.9518166780471802,0.9518166780471802,0.9518166780471802,0.00755771528929472,0.009592782706022263,0.9495999813079834,0.9495999813079834,0.9495999813079834,0.1671653538942337,0.1671653538942337
5,0.9512500166893005,0.9512500166893005,0.9512500166893005,0.00793415680527687,0.0053507620468735695,0.9466000199317932,0.9466000199317932,0.9466000199317932,0.17283895611763,0.17283895611763
6,0.9500499963760376,0.9500499963760376,0.9500499963760376,0.007014320231974125,0.0039337994530797005,0.9488999843597412,0.9488999843597412,0.9488999843597412,0.1732262223958969,0.1732262223958969
7,0.9521666765213013,0.9521666765213013,0.9521666765213013,0.005208255723118782,0.0013243802823126316,0.9469000101089478,0.9469000101089478,0.9469000101089478,0.17772725224494934,0.17772725224494934
8,0.9535166621208191,0.9535166621208191,0.9535166621208191,0.00954843033105135,0.005900785326957703,0.9492999911308289,0.9492999911308289,0.9492999911308289,0.1768564134836197,0.1768564134836197
9,0.9538666605949402,0.9538666605949402,0.9538666605949402,0.01044696569442749,0.0027678715996444225,0.949400007724762,0.949400007724762,0.949400007724762,0.176565021276474,0.176565021276474
10,0.9555666446685791,0.9555666446685791,0.9555666446685791,0.0013294024392962456,0.22187738120555878,0.9523000121116638,0.9523000121116638,0.9523000121116638,0.1718011051416397,0.1718011051416397
11,0.9351333379745483,0.9351333379745483,0.9351333379745483,0.009899978525936604,0.24531789124011993,0.9312999844551086,0.9312999844551086,0.9312999844551086,0.23344357311725616,0.23344357311725616
12,0.9466833472251892,0.9466833472251892,0.9466833472251892,0.012178272008895874,0.014546330086886883,0.942799985408783,0.942799985408783,0.942799985408783,0.20003074407577515,0.20003074407577515
13,0.9506499767303467,0.9506499767303467,0.9506499767303467,0.001707357820123434,0.029741257429122925,0.9480000138282776,0.9480000138282776,0.9480000138282776,0.18657691776752472,0.18657691776752472
14,0.9527333378791809,0.9527333378791809,0.9527333378791809,0.002712208777666092,0.013810844160616398,0.9483000040054321,0.9483000040054321,0.9483000040054321,0.1961999386548996,0.1961999386548996
