,acc_1,acc_2,acc_3,acc_4,acc_ensemble,loss_1,loss_2,loss_3,loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9208333492279053,0.9328333139419556,0.9196666479110718,0.9283333420753479,0.9449999928474426,0.3811260461807251,0.34862828254699707,0.35653507709503174,0.37067604064941406,0.9143000245094299,0.9239000082015991,0.9104999899864197,0.9158999919891357,0.9334999918937683,0.27837079763412476,0.2607623040676117,0.29324522614479065,0.2791869044303894
1,0.9465000033378601,0.9480000138282776,0.9473333358764648,0.9483333230018616,0.9585000276565552,0.21355284750461578,0.15866124629974365,0.35668569803237915,0.18810045719146729,0.9293000102043152,0.9319000244140625,0.9333000183105469,0.9293000102043152,0.9409000277519226,0.22853490710258484,0.22087499499320984,0.22174634039402008,0.22471526265144348
2,0.9550833106040955,0.9591666460037231,0.9568333625793457,0.95333331823349,0.9649999737739563,0.35527855157852173,0.26274871826171875,0.03512849658727646,0.08922088146209717,0.9391999840736389,0.9387000203132629,0.942300021648407,0.9369999766349792,0.9472000002861023,0.19426174461841583,0.2018551081418991,0.19151924550533295,0.20500317215919495
3,0.9625833630561829,0.9648333191871643,0.9615833163261414,0.9648333191871643,0.9698333144187927,0.04098125547170639,0.38255828619003296,0.09993045032024384,0.047215208411216736,0.9420999884605408,0.944100022315979,0.9434999823570251,0.9465000033378601,0.9521999955177307,0.18631640076637268,0.1847265660762787,0.18795573711395264,0.183186873793602
4,0.968416690826416,0.9670000076293945,0.9649166464805603,0.9703333377838135,0.9734166860580444,0.160476952791214,0.02722887136042118,0.11494821310043335,0.04399620741605759,0.9487000107765198,0.9445000290870667,0.942300021648407,0.9473999738693237,0.951200008392334,0.17120681703090668,0.1825028508901596,0.19072698056697845,0.17625409364700317
5,0.9701666831970215,0.971833348274231,0.968583345413208,0.9697499871253967,0.9754166603088379,0.09290941059589386,0.024508889764547348,0.012014997191727161,0.010386338457465172,0.9480000138282776,0.9492999911308289,0.949400007724762,0.947700023651123,0.9535999894142151,0.1726948469877243,0.1674966812133789,0.17351892590522766,0.17226557433605194
6,0.971666693687439,0.9694166779518127,0.9738333225250244,0.9734166860580444,0.9756666421890259,0.01512137521058321,0.016091208904981613,0.008927356451749802,0.017587635666131973,0.9465000033378601,0.9476000070571899,0.9506999850273132,0.9514999985694885,0.9520000219345093,0.17711114883422852,0.17860865592956543,0.16711992025375366,0.16482077538967133
7,0.9750000238418579,0.9747499823570251,0.9742500185966492,0.9745000004768372,0.9766666889190674,0.034325145184993744,0.21316106617450714,0.018848378211259842,0.012617379426956177,0.9502000212669373,0.9534000158309937,0.9531000256538391,0.9520999789237976,0.9559999704360962,0.166893869638443,0.1628391593694687,0.1673179417848587,0.1678655743598938
8,0.9748333096504211,0.9752500057220459,0.9751666784286499,0.9747499823570251,0.9765833616256714,0.009625451639294624,0.0033594579435884953,0.003825847990810871,0.006773973815143108,0.953499972820282,0.9510999917984009,0.9521999955177307,0.954200029373169,0.9563000202178955,0.1579561084508896,0.16882185637950897,0.16580939292907715,0.1613965779542923
9,0.9738333225250244,0.9752500057220459,0.9747499823570251,0.9762499928474426,0.9767500162124634,0.017314953729510307,0.005669175181537867,0.0480690523982048,0.09112084656953812,0.9527999758720398,0.953000009059906,0.9526000022888184,0.953000009059906,0.9556000232696533,0.16266584396362305,0.16587083041667938,0.16758304834365845,0.1635279655456543
