,acc_ensemble,acc_1,acc_2,acc_3,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,loss_1,loss_2,loss_3,val_loss_1,val_loss_2,val_loss_3
0,1.0,1.0,1.0,1.0,0.8984000086784363,0.8984000086784363,0.8984000086784363,0.8984000086784363,0.0048536267131567,0.0031686483416706324,0.00262861093506217,0.340869665145874,0.340869665145874,0.340869665145874
1,1.0,1.0,1.0,1.0,0.8989999890327454,0.8989999890327454,0.8989999890327454,0.8989999890327454,0.0018205931410193443,0.0019970808643847704,0.0015255473554134369,0.3443937599658966,0.3443937599658966,0.3443937599658966
2,1.0,1.0,1.0,1.0,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.0008947278838604689,0.0006722548860125244,0.0008615960832685232,0.34920647740364075,0.34920647740364075,0.34920647740364075
3,1.0,1.0,1.0,1.0,0.9003000259399414,0.9003000259399414,0.9003000259399414,0.9003000259399414,0.0004982922691851854,0.0005418345681391656,0.000618136371485889,0.3544731140136719,0.3544731140136719,0.3544731140136719
4,1.0,1.0,1.0,1.0,0.901199996471405,0.901199996471405,0.901199996471405,0.901199996471405,0.0003162315406370908,0.0005478411330841482,0.0005081627750769258,0.35829898715019226,0.35829898715019226,0.35829898715019226
5,1.0,1.0,1.0,1.0,0.901199996471405,0.901199996471405,0.901199996471405,0.901199996471405,0.00022722649737261236,0.00021259230561554432,0.0003225928812753409,0.36231929063796997,0.36231929063796997,0.36231929063796997
6,1.0,1.0,1.0,1.0,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.0003163986839354038,0.0001872434513643384,0.0002316637837793678,0.36580657958984375,0.36580657958984375,0.36580657958984375
7,1.0,1.0,1.0,1.0,0.9014000296592712,0.9014000296592712,0.9014000296592712,0.9014000296592712,0.0002262229099869728,0.00017140712589025497,0.00014324496441986412,0.3689236044883728,0.3689236044883728,0.3689236044883728
8,1.0,1.0,1.0,1.0,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.0001570830645505339,0.00018743502732831985,0.0001184800494229421,0.3721134662628174,0.3721134662628174,0.3721134662628174
9,1.0,1.0,1.0,1.0,0.900600016117096,0.900600016117096,0.900600016117096,0.900600016117096,0.00011462840484455228,0.00011837327474495396,0.00012159613834228367,0.3749614357948303,0.3749614357948303,0.3749614357948303
