,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,1.0,1.0,0.21875,1.1497669219970703,1.115504264831543,1.0226895809173584,1.1457562446594238,1.2594832181930542,0.9792749881744385,0.9792749881744385,0.9792749881744385,0.9792749881744385,0.9792749881744385,0.9792749881744385,0.7889343500137329,0.7889343500137329,0.7889343500137329,0.7889343500137329,0.7889343500137329
1,1.0,1.0,1.0,1.0,0.96875,0.125,0.6835253238677979,0.9513486623764038,0.7378039956092834,0.6559957265853882,0.8370931148529053,0.9832000136375427,0.9832000136375427,0.9832000136375427,0.9832000136375427,0.9832000136375427,0.9832000136375427,0.5158215761184692,0.5158215761184692,0.5158215761184692,0.5158215761184692,0.5158215761184692
2,0.96875,1.0,1.0,0.96875,0.96875,0.25,0.6539884805679321,0.7278618216514587,0.52948397397995,0.8441076278686523,0.709980309009552,0.9829750061035156,0.9829750061035156,0.9829750061035156,0.9829750061035156,0.9829750061035156,0.9829750061035156,0.4253922402858734,0.4253922402858734,0.4253922402858734,0.4253922402858734,0.4253922402858734
3,1.0,1.0,1.0,1.0,1.0,0.125,0.4032197594642639,0.4529304504394531,0.38244152069091797,0.3654228150844574,0.3490699529647827,0.98232501745224,0.98232501745224,0.98232501745224,0.98232501745224,0.98232501745224,0.98232501745224,0.38058343529701233,0.38058343529701233,0.38058343529701233,0.38058343529701233,0.38058343529701233
4,1.0,0.90625,1.0,1.0,1.0,0.3125,0.30995678901672363,0.8160406351089478,0.2501351237297058,0.7429126501083374,0.30906426906585693,0.9814000129699707,0.9814000129699707,0.9814000129699707,0.9814000129699707,0.9814000129699707,0.9814000129699707,0.3604639768600464,0.3604639768600464,0.3604639768600464,0.3604639768600464,0.3604639768600464
5,0.96875,0.96875,1.0,0.96875,1.0,0.21875,0.47563663125038147,0.36419594287872314,0.24032829701900482,0.4097121059894562,0.29331380128860474,0.9808750152587891,0.9808750152587891,0.9808750152587891,0.9808750152587891,0.9808750152587891,0.9808750152587891,0.3441719710826874,0.3441719710826874,0.3441719710826874,0.3441719710826874,0.3441719710826874
6,1.0,0.96875,1.0,0.90625,1.0,0.25,0.2496650516986847,0.46697989106178284,0.24854153394699097,1.1354541778564453,0.2311602681875229,0.9802250266075134,0.9802250266075134,0.9802250266075134,0.9802250266075134,0.9802250266075134,0.9802250266075134,0.33339598774909973,0.33339598774909973,0.33339598774909973,0.33339598774909973,0.33339598774909973
7,1.0,0.96875,1.0,1.0,1.0,0.125,0.19155532121658325,0.4278269112110138,0.17181508243083954,0.2004186511039734,0.18146002292633057,0.9800500273704529,0.9800500273704529,0.9800500273704529,0.9800500273704529,0.9800500273704529,0.9800500273704529,0.3172876834869385,0.3172876834869385,0.3172876834869385,0.3172876834869385,0.3172876834869385
8,0.96875,1.0,0.96875,1.0,1.0,0.125,0.6053721308708191,0.2860400378704071,0.3100817799568176,0.22310341894626617,0.14580032229423523,0.980650007724762,0.980650007724762,0.980650007724762,0.980650007724762,0.980650007724762,0.980650007724762,0.2986418902873993,0.2986418902873993,0.2986418902873993,0.2986418902873993,0.2986418902873993
9,1.0,1.0,1.0,1.0,1.0,0.21875,0.1578291356563568,0.1768791675567627,0.23876985907554626,0.21761904656887054,0.1703324168920517,0.9804999828338623,0.9804999828338623,0.9804999828338623,0.9804999828338623,0.9804999828338623,0.9804999828338623,0.2829200029373169,0.2829200029373169,0.2829200029373169,0.2829200029373169,0.2829200029373169
10,1.0,1.0,0.96875,1.0,1.0,0.15625,0.1478109359741211,0.1238328367471695,0.22922970354557037,0.14453785121440887,0.18926218152046204,0.9809499979019165,0.9809499979019165,0.9809499979019165,0.9809499979019165,0.9809499979019165,0.9809499979019165,0.26882508397102356,0.26882508397102356,0.26882508397102356,0.26882508397102356,0.26882508397102356
11,1.0,1.0,1.0,1.0,1.0,0.96875,0.12847593426704407,0.11198645085096359,0.11043849587440491,0.12847593426704407,0.23163308203220367,0.981024980545044,0.981024980545044,0.981024980545044,0.981024980545044,0.981024980545044,0.981024980545044,0.2600092887878418,0.2600092887878418,0.2600092887878418,0.2600092887878418,0.2600092887878418
12,1.0,0.96875,1.0,1.0,1.0,0.25,0.08010466396808624,0.3278220295906067,0.07878701388835907,0.21000486612319946,0.15397660434246063,0.981124997138977,0.981124997138977,0.981124997138977,0.981124997138977,0.981124997138977,0.981124997138977,0.2467457801103592,0.2467457801103592,0.2467457801103592,0.2467457801103592,0.2467457801103592
13,1.0,1.0,1.0,1.0,1.0,0.28125,0.08913660794496536,0.09173448383808136,0.16597691178321838,0.10040999203920364,0.14399513602256775,0.9804750084877014,0.9804750084877014,0.9804750084877014,0.9804750084877014,0.9804750084877014,0.9804750084877014,0.24155166745185852,0.24155166745185852,0.24155166745185852,0.24155166745185852,0.24155166745185852
14,1.0,1.0,1.0,1.0,1.0,0.21875,0.1133611649274826,0.13900314271450043,0.07053600251674652,0.1275411695241928,0.14236852526664734,0.9807999730110168,0.9807999730110168,0.9807999730110168,0.9807999730110168,0.9807999730110168,0.9807999730110168,0.23490317165851593,0.23490317165851593,0.23490317165851593,0.23490317165851593,0.23490317165851593
