,acc_1,acc_2,acc_3,acc_4,acc_5,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.9338666796684265,0.9320666790008545,0.928516685962677,0.9311166405677795,0.9302499890327454,0.937583327293396,0.08565253019332886,0.216360941529274,0.153717041015625,0.13065378367900848,0.6031286716461182,0.9340000152587891,0.9326000213623047,0.9265000224113464,0.9272000193595886,0.9311000108718872,0.9368000030517578,0.21238286793231964,0.21127617359161377,0.22082282602787018,0.22074729204177856,0.2182580530643463
1,0.9430166482925415,0.9431666731834412,0.942216694355011,0.941266655921936,0.9421499967575073,0.9466833472251892,0.04511316120624542,0.032747913151979446,0.02957986481487751,0.13658665120601654,0.014745212160050869,0.9409999847412109,0.9401999711990356,0.9398999810218811,0.9350000023841858,0.9394999742507935,0.9448999762535095,0.1997399926185608,0.2004639357328415,0.20644013583660126,0.20804491639137268,0.20385895669460297
2,0.9407833218574524,0.941433310508728,0.9409999847412109,0.9401500225067139,0.9420666694641113,0.9439333081245422,0.03935251012444496,0.06569023430347443,0.07029255479574203,0.060223862528800964,0.009287308901548386,0.9355999827384949,0.9375,0.9361000061035156,0.9336000084877014,0.9383000135421753,0.939300000667572,0.22776904702186584,0.2218315452337265,0.2269635796546936,0.2317817360162735,0.21747370064258575
3,0.9498833417892456,0.947866678237915,0.9516000151634216,0.9490000009536743,0.9495000243186951,0.9520999789237976,0.06879524886608124,0.00595271959900856,0.010015247389674187,0.006942602805793285,0.0025919307954609394,0.9434000253677368,0.9430999755859375,0.9477999806404114,0.9433000087738037,0.9448999762535095,0.9473000168800354,0.19591867923736572,0.20215807855129242,0.18468593060970306,0.19522476196289062,0.19029229879379272
4,0.9402666687965393,0.9412999749183655,0.9375500082969666,0.9394000172615051,0.9381166696548462,0.9419666528701782,0.03460141643881798,0.00711757130920887,0.0026076454669237137,0.007655025459825993,0.05343269556760788,0.935699999332428,0.9369000196456909,0.9315999746322632,0.932699978351593,0.9320999979972839,0.9361000061035156,0.2521057724952698,0.2439747005701065,0.26474425196647644,0.25006261467933655,0.26688289642333984
5,0.9461666941642761,0.9458833336830139,0.9459999799728394,0.9472333192825317,0.9451500177383423,0.9487833380699158,0.029005875810980797,0.022769074887037277,0.027128322049975395,0.5020004510879517,0.021058645099401474,0.9409000277519226,0.9397000074386597,0.9384999871253967,0.9406999945640564,0.9369000196456909,0.9424999952316284,0.21133224666118622,0.21039645373821259,0.21531106531620026,0.2046937793493271,0.21460925042629242
6,0.9542999863624573,0.9536166787147522,0.9537000060081482,0.9535666704177856,0.9521999955177307,0.9550999999046326,0.008294905535876751,0.020961305126547813,0.0008247043006122112,0.003466987982392311,0.006428450345993042,0.9480000138282776,0.9490000009536743,0.949400007724762,0.9490000009536743,0.9480999708175659,0.9517999887466431,0.2052030712366104,0.2021729052066803,0.2070227712392807,0.20289956033229828,0.20608173310756683
7,0.9389833211898804,0.9340500235557556,0.9380999803543091,0.939300000667572,0.9364166855812073,0.9394500255584717,0.0009176715975627303,0.1452183574438095,0.02983664907515049,0.015425121411681175,0.0021801244001835585,0.9368000030517578,0.9300000071525574,0.9333999752998352,0.9355000257492065,0.9319000244140625,0.935699999332428,0.2736552059650421,0.29375046491622925,0.2868177890777588,0.2686886787414551,0.2890737056732178
8,0.9555833339691162,0.9531333446502686,0.9537000060081482,0.9553166627883911,0.9541333317756653,0.9558500051498413,0.005246017128229141,0.005062564741820097,0.3214394152164459,0.3491247296333313,0.02081909403204918,0.9495000243186951,0.9473999738693237,0.9488000273704529,0.9509999752044678,0.9473000168800354,0.9513999819755554,0.20437213778495789,0.21091775596141815,0.20990143716335297,0.19984997808933258,0.21054860949516296
9,0.9462500214576721,0.9440000057220459,0.944016695022583,0.9467166662216187,0.9450833201408386,0.9474166631698608,0.045523617416620255,0.02014431357383728,0.0028499579057097435,0.054428767412900925,0.0015721003292128444,0.9424999952316284,0.9406999945640564,0.9398999810218811,0.9437000155448914,0.9406999945640564,0.9434999823570251,0.24832133948802948,0.25999537110328674,0.2602447271347046,0.24405734241008759,0.2532604932785034
10,0.9515166878700256,0.9504833221435547,0.9517499804496765,0.952833354473114,0.9532166719436646,0.9539666771888733,0.0008691754774190485,0.0017249924130737782,0.0007647795137017965,0.001150245894677937,0.0014108606847003102,0.9459999799728394,0.9452999830245972,0.9451000094413757,0.9492999911308289,0.9480999708175659,0.9484000205993652,0.22857153415679932,0.22673754394054413,0.22617363929748535,0.21002334356307983,0.21975107491016388
11,0.9495166540145874,0.9500499963760376,0.9505166411399841,0.9539499878883362,0.949999988079071,0.9520000219345093,0.0006141829071566463,0.006349537521600723,0.0036880169063806534,0.0006629072013311088,0.02177617698907852,0.9452999830245972,0.9458000063896179,0.9459999799728394,0.9496999979019165,0.9470000267028809,0.9487000107765198,0.24393586814403534,0.23117595911026,0.23546162247657776,0.21124814450740814,0.24010518193244934
12,0.9492666721343994,0.9506166577339172,0.9508500099182129,0.9503166675567627,0.950083315372467,0.9519833326339722,0.003068709746003151,0.0004372341791167855,0.0027610482648015022,0.005345845595002174,0.044095538556575775,0.9447000026702881,0.9473000168800354,0.9473999738693237,0.9491999745368958,0.9437999725341797,0.9484000205993652,0.24704045057296753,0.23743891716003418,0.24165400862693787,0.22860977053642273,0.24582397937774658
13,0.9526500105857849,0.9529500007629395,0.9523166418075562,0.9529833197593689,0.9529500007629395,0.9539166688919067,0.0005603630561381578,0.0025538618210703135,0.00019366620108485222,0.015132030472159386,0.0006252842140384018,0.9469000101089478,0.9492999911308289,0.9472000002861023,0.9498999714851379,0.9483000040054321,0.949400007724762,0.22314369678497314,0.22328561544418335,0.2298576682806015,0.21963205933570862,0.22572050988674164
14,0.9449499845504761,0.9455666542053223,0.9451000094413757,0.9460999965667725,0.9479833245277405,0.9470833539962769,0.001119348220527172,0.00439276359975338,0.004567285533994436,0.0013301189756020904,0.021682457998394966,0.9412000179290771,0.9409000277519226,0.9412000179290771,0.9417999982833862,0.9441999793052673,0.9429000020027161,0.2665671408176422,0.2666882574558258,0.27331429719924927,0.26025909185409546,0.25394925475120544
