,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.9003999829292297,0.0019747880287468433,0.001975148916244507,0.0023797177709639072,0.002175892237573862,0.0014955460792407393,0.0015131483087316155,0.34067457914352417,0.34067457914352417,0.34067457914352417,0.34067457914352417,0.34067457914352417,0.34067457914352417
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9013000130653381,0.9013000130653381,0.9013000130653381,0.9013000130653381,0.9013000130653381,0.9013000130653381,0.9013000130653381,0.0007435389561578631,0.0007090530125424266,0.0011075932998210192,0.001316078007221222,0.0009242139058187604,0.0008045294089242816,0.3448498547077179,0.3448498547077179,0.3448498547077179,0.3448498547077179,0.3448498547077179,0.3448498547077179
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.0005954040680080652,0.00046945581561885774,0.000466631434392184,0.0007352803368121386,0.0005466097500175238,0.0004308744100853801,0.3509593605995178,0.3509593605995178,0.3509593605995178,0.3509593605995178,0.3509593605995178,0.3509593605995178
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025999903678894,0.9025999903678894,0.9025999903678894,0.9025999903678894,0.9025999903678894,0.9025999903678894,0.9025999903678894,0.00029871839797124267,0.000625221524387598,0.00033261458156630397,0.0002890300238505006,0.0005537201650440693,0.00040383628220297396,0.35697388648986816,0.35697388648986816,0.35697388648986816,0.35697388648986816,0.35697388648986816,0.35697388648986816
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024999737739563,0.9024999737739563,0.9024999737739563,0.9024999737739563,0.9024999737739563,0.9024999737739563,0.9024999737739563,0.00029463012469932437,0.0002546340401750058,0.00033589889062568545,0.00016203182167373598,0.0002705952210817486,0.0003127035452052951,0.36119046807289124,0.36119046807289124,0.36119046807289124,0.36119046807289124,0.36119046807289124,0.36119046807289124
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023000001907349,0.9023000001907349,0.9023000001907349,0.9023000001907349,0.9023000001907349,0.9023000001907349,0.9023000001907349,0.00021129490050952882,0.0002708515676204115,0.0001414600556017831,0.00022267980966717005,0.0001961692760232836,0.00011818395432783291,0.3649156391620636,0.3649156391620636,0.3649156391620636,0.3649156391620636,0.3649156391620636,0.3649156391620636
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020000100135803,0.9020000100135803,0.9020000100135803,0.9020000100135803,0.9020000100135803,0.9020000100135803,0.9020000100135803,0.00011769442062359303,0.00014597433619201183,0.00012485269689932466,0.00017931156617123634,0.0001664176961639896,0.00013465853407979012,0.3691754937171936,0.3691754937171936,0.3691754937171936,0.3691754937171936,0.3691754937171936,0.3691754937171936
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021999835968018,0.9021999835968018,0.9021999835968018,0.9021999835968018,0.9021999835968018,0.9021999835968018,0.9021999835968018,0.00013491453137248755,0.0001380763278575614,0.00016933730512391776,9.136816515820101e-05,0.00016933730512391776,0.00010378553270129487,0.3730100691318512,0.3730100691318512,0.3730100691318512,0.3730100691318512,0.3730100691318512,0.3730100691318512
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,9.785826841834933e-05,7.488943811040372e-05,9.608708205632865e-05,8.025025454116985e-05,0.00014105574518907815,0.00011074652866227552,0.3759280741214752,0.3759280741214752,0.3759280741214752,0.3759280741214752,0.3759280741214752,0.3759280741214752
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,0.9017999768257141,7.298026321223006e-05,6.760204996680841e-05,9.040414443006739e-05,0.00011112481297459453,0.00012330965546425432,7.052905129967257e-05,0.3792805075645447,0.3792805075645447,0.3792805075645447,0.3792805075645447,0.3792805075645447,0.3792805075645447
