,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,0.9531166553497314,0.947516679763794,0.9489166736602783,0.9528999924659729,0.9438999891281128,0.9469000101089478,0.19029566645622253,0.1739061176776886,0.18529587984085083,0.17921565473079681
1,0.9674500226974487,0.9628166556358337,0.9629666805267334,0.963100016117096,0.9564999938011169,0.9603999853134155,0.13514691591262817,0.17699405550956726,0.14679938554763794,0.13704036176204681
2,0.973633348941803,0.9682499766349792,0.970550000667572,0.9682999849319458,0.9628000259399414,0.96670001745224,0.10329979658126831,0.049722712486982346,0.12730111181735992,0.11705005168914795
3,0.9786499738693237,0.9750999808311462,0.9745833277702332,0.9713000059127808,0.9682000279426575,0.9663000106811523,0.07059667259454727,0.028358254581689835,0.11044087260961533,0.1100538969039917
4,0.9811499714851379,0.9780666828155518,0.9773499965667725,0.9746999740600586,0.9692999720573425,0.97079998254776,0.09286077320575714,0.040053606033325195,0.10216530412435532,0.09909363090991974
5,0.9849500060081482,0.9796666502952576,0.9815833568572998,0.9750999808311462,0.9710000157356262,0.9724000096321106,0.0956273302435875,0.0203836802393198,0.09874293208122253,0.088512122631073
6,0.9861833453178406,0.9824333190917969,0.9829999804496765,0.9768000245094299,0.9718999862670898,0.9728000164031982,0.020736539736390114,0.042013347148895264,0.09053069353103638,0.08646503835916519
7,0.9876833558082581,0.9838500022888184,0.9851499795913696,0.9776999950408936,0.972599983215332,0.9749000072479248,0.033494193106889725,0.014967511408030987,0.08881044387817383,0.08112435042858124
8,0.9886000156402588,0.9856166839599609,0.9850833415985107,0.9771999716758728,0.9746999740600586,0.9746999740600586,0.012870511040091515,0.05076425150036812,0.08612744510173798,0.0831533670425415
9,0.9894499778747559,0.9859166741371155,0.9873999953269958,0.9775000214576721,0.9740999937057495,0.9765999913215637,0.03680967539548874,0.026099175214767456,0.08434212952852249,0.07648968696594238
